Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-07,"",Sacramento State,REG (Non-Conf),W,77,63,"",26,59,.441,4,15,.267,22,44,.500,.475,21,27,.778,10,23,33,17,8,2,7,16,23,62,.371,11,33,.333,12,29,.414,.460,6,8,.750,6,24,30,16,2,4,13,24
2,2023-11-12,@,Washington,REG (Non-Conf),W,83,76,"",30,65,.462,2,14,.143,28,51,.549,.477,21,26,.808,8,26,34,8,5,0,6,21,30,62,.484,7,24,.292,23,38,.605,.540,9,21,.429,8,25,33,11,4,6,11,24
3,2023-11-15,"",Pacific,REG (Non-Conf),W,88,39,"",34,67,.507,6,20,.300,28,47,.596,.552,14,18,.778,12,39,51,17,5,10,10,18,14,57,.246,4,25,.160,10,32,.313,.281,7,18,.389,6,20,26,7,6,3,13,18
4,2023-11-18,"",Portland,REG (Non-Conf),W,108,83,"",36,59,.610,13,24,.542,23,35,.657,.720,23,33,.697,9,30,39,31,2,3,9,22,29,61,.475,12,27,.444,17,34,.500,.574,13,25,.520,6,17,23,18,4,1,8,28
5,2023-11-29,"",Montana,REG (Non-Conf),W,77,66,"",21,51,.412,5,15,.333,16,36,.444,.461,30,38,.789,6,31,37,10,4,3,10,19,24,69,.348,5,27,.185,19,42,.452,.384,13,18,.722,14,27,41,16,4,4,10,24
6,2023-12-02,"",Loyola Marymount,REG (Non-Conf),W,73,59,"",25,56,.446,2,8,.250,23,48,.479,.464,21,27,.778,7,23,30,17,6,7,4,15,20,59,.339,9,30,.300,11,29,.379,.415,10,14,.714,8,25,33,11,2,5,12,27
7,2023-12-06,"",UC Davis,REG (Non-Conf),W,80,68,"",22,52,.423,4,10,.400,18,42,.429,.462,32,44,.727,9,22,31,10,5,4,10,17,24,54,.444,10,24,.417,14,30,.467,.537,10,14,.714,8,20,28,14,6,5,19,32
8,2023-12-09,N,Drake,REG (Non-Conf),L,53,72,"",19,51,.373,6,25,.240,13,26,.500,.431,9,18,.500,6,30,36,9,2,3,18,15,27,62,.435,10,30,.333,17,32,.531,.516,8,10,.800,6,29,35,19,11,1,10,21
9,2023-12-13,"",Weber State,REG (Non-Conf),W,72,55,"",28,49,.571,9,22,.409,19,27,.704,.663,7,17,.412,2,24,26,21,8,5,11,14,21,52,.404,8,24,.333,13,28,.464,.481,5,11,.455,6,23,29,9,7,0,15,15
10,2023-12-17,@,Hawaii,REG (Non-Conf),W,72,66,"",25,59,.424,3,14,.214,22,45,.489,.449,19,23,.826,5,27,32,9,6,5,6,20,19,47,.404,3,17,.176,16,30,.533,.436,25,36,.694,6,28,34,9,2,4,12,22
11,2023-12-21,N,Temple,REG (Non-Conf),W,80,56,"",29,61,.475,5,20,.250,24,41,.585,.516,17,20,.850,11,30,41,9,7,6,10,11,18,65,.277,9,28,.321,9,37,.243,.346,11,15,.733,12,21,33,4,6,1,12,22
12,2023-12-22,N,TCU,REG (Non-Conf),W,88,75,"",26,50,.520,8,17,.471,18,33,.545,.600,28,35,.800,7,19,26,12,8,1,8,21,24,53,.453,3,14,.214,21,39,.538,.481,24,27,.889,8,22,30,13,4,0,11,24
13,2023-12-24,N,Georgia Tech,REG (Non-Conf),W,72,64,"",26,53,.491,7,22,.318,19,31,.613,.557,13,20,.650,7,21,28,9,4,5,12,18,22,57,.386,6,26,.231,16,31,.516,.439,14,21,.667,8,21,29,9,4,1,9,16
14,2023-12-30,"","",REG (Non-Conf),W,92,59,"",37,67,.552,7,20,.350,30,47,.638,.604,11,17,.647,12,22,34,21,12,0,6,12,20,48,.417,13,28,.464,7,20,.350,.552,6,10,.600,6,19,25,13,3,1,20,18
15,2024-01-06,@,Fresno State,REG (Conf),W,72,57,"",24,56,.429,8,19,.421,16,37,.432,.500,16,23,.696,6,24,30,11,9,4,3,15,21,49,.429,6,15,.400,15,34,.441,.490,9,14,.643,8,23,31,11,2,2,13,18
16,2024-01-09,"",Air Force,REG (Conf),W,67,54,"",20,43,.465,7,15,.467,13,28,.464,.547,20,29,.690,7,20,27,15,4,5,10,14,19,51,.373,10,23,.435,9,28,.321,.471,6,7,.857,7,17,24,13,5,3,13,20
17,2024-01-12,"",Boise State,REG (Conf),L,56,64,"",18,50,.360,3,12,.250,15,38,.395,.390,17,22,.773,2,22,24,12,10,5,11,18,21,51,.412,5,22,.227,16,29,.552,.461,17,20,.850,10,31,41,12,4,0,17,21
18,2024-01-17,@,San Diego State,REG (Conf),L,59,71,"",23,51,.451,6,23,.261,17,28,.607,.510,7,17,.412,6,18,24,11,8,3,12,25,22,53,.415,5,21,.238,17,32,.531,.462,22,34,.647,17,24,41,6,8,3,12,17
19,2024-01-20,@,Wyoming,REG (Conf),L,93,98,"",35,69,.507,11,28,.393,24,41,.585,.587,12,22,.545,15,16,31,18,8,7,8,27,30,52,.577,13,23,.565,17,29,.586,.702,25,35,.714,8,25,33,17,6,2,11,21
20,2024-01-24,"",Colorado State,REG (Conf),W,77,64,"",29,54,.537,4,10,.400,25,44,.568,.574,15,18,.833,8,26,34,19,4,4,9,13,24,61,.393,6,23,.261,18,38,.474,.443,10,15,.667,9,17,26,18,5,2,9,18
21,2024-01-28,@,New Mexico,REG (Conf),L,55,89,"",19,56,.339,4,17,.235,15,39,.385,.375,13,18,.722,12,19,31,9,4,4,15,15,34,58,.586,11,22,.500,23,36,.639,.681,10,14,.714,5,26,31,18,9,6,10,16
