Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"",UT Martin,REG (Non-Conf),W,102,91,OT,34,69,.493,11,38,.289,23,31,.742,.572,23,34,.676,14,17,31,21,7,1,12,18,34,64,.531,11,26,.423,23,38,.605,.617,12,15,.800,9,22,31,16,4,0,21,29
2,2017-11-13,"",Southern,REG (Non-Conf),W,83,74,"",30,62,.484,11,27,.407,19,35,.543,.573,12,14,.857,4,28,32,20,5,8,11,17,26,68,.382,10,25,.400,16,43,.372,.456,12,21,.571,13,27,40,13,8,2,12,15
3,2017-11-16,@,Morehead State,REG (Non-Conf),L,83,86,"",27,59,.458,7,21,.333,20,38,.526,.517,22,30,.733,5,19,24,14,11,7,11,22,30,65,.462,7,18,.389,23,47,.489,.515,19,24,.792,17,31,48,15,4,7,20,26
4,2017-11-19,@,Illinois,REG (Non-Conf),L,74,91,"",24,56,.429,10,29,.345,14,27,.519,.518,16,26,.615,6,28,34,14,1,3,19,21,34,77,.442,7,15,.467,27,62,.435,.487,16,26,.615,14,27,41,19,8,0,5,22
5,2017-11-22,"",North Carolina Central,REG (Non-Conf),W,92,84,"",33,61,.541,11,28,.393,22,33,.667,.631,15,21,.714,4,24,28,20,4,6,10,12,33,62,.532,12,25,.480,21,37,.568,.629,6,12,.500,6,22,28,19,2,1,12,17
6,2017-11-26,"","",REG (Non-Conf),W,106,70,"",36,71,.507,9,30,.300,27,41,.659,.570,25,32,.781,11,38,49,26,15,6,15,13,25,73,.342,14,31,.452,11,42,.262,.438,6,13,.462,7,26,33,15,6,1,22,21
7,2017-11-29,@,William & Mary,REG (Non-Conf),L,104,114,"",37,71,.521,12,27,.444,25,44,.568,.606,18,19,.947,7,21,28,18,7,4,12,17,42,70,.600,18,28,.643,24,42,.571,.729,12,14,.857,8,25,33,25,7,5,13,17
8,2017-12-02,"",Akron,REG (Non-Conf),W,86,64,"",30,64,.469,10,29,.345,20,35,.571,.547,16,20,.800,16,25,41,17,10,5,20,19,24,63,.381,6,24,.250,18,39,.462,.429,10,19,.526,10,20,30,9,11,2,22,19
9,2017-12-05,"",Chattanooga,REG (Non-Conf),W,70,66,"",29,64,.453,1,16,.063,28,48,.583,.461,11,17,.647,4,24,28,7,4,11,12,18,22,61,.361,7,20,.350,15,41,.366,.418,15,17,.882,11,32,43,8,5,5,19,17
10,2017-12-09,@,Toledo,REG (Non-Conf),W,93,87,"",34,68,.500,6,19,.316,28,49,.571,.544,19,29,.655,12,22,34,8,8,6,10,22,29,61,.475,5,17,.294,24,44,.545,.516,24,28,.857,11,27,38,20,6,5,17,24
11,2017-12-16,"",Ohio,REG (Non-Conf),W,99,96,OT,31,63,.492,10,29,.345,21,34,.618,.571,27,31,.871,3,34,37,22,7,12,16,18,36,83,.434,10,30,.333,26,53,.491,.494,14,18,.778,12,28,40,14,8,1,13,21
12,2017-12-19,@,Xavier,REG (Non-Conf),L,77,81,"",27,69,.391,11,35,.314,16,34,.471,.471,12,16,.750,7,22,29,19,8,3,12,22,27,59,.458,4,18,.222,23,41,.561,.492,23,26,.885,9,35,44,15,4,1,18,16
13,2017-12-22,"",Eastern Kentucky,REG (Non-Conf),W,91,71,"",34,55,.618,11,25,.440,23,30,.767,.718,12,16,.750,7,29,36,23,6,12,19,15,29,74,.392,5,23,.217,24,51,.471,.426,8,10,.800,13,15,28,17,15,1,11,19
14,2017-12-28,"",Southern Mississippi,REG (Conf),W,85,66,"",31,67,.463,10,32,.313,21,35,.600,.537,13,18,.722,13,30,43,22,8,7,16,10,29,59,.492,3,12,.250,26,47,.553,.517,5,14,.357,4,19,23,12,13,4,15,17
15,2017-12-30,"",Louisiana Tech,REG (Conf),W,78,65,"",25,57,.439,8,20,.400,17,37,.459,.509,20,23,.870,4,26,30,15,7,7,12,16,23,56,.411,6,16,.375,17,40,.425,.464,13,20,.650,9,25,34,14,7,2,19,20
16,2018-01-06,"",Western Kentucky,REG (Conf),L,87,112,"",28,70,.400,18,37,.486,10,33,.303,.529,13,18,.722,6,19,25,25,6,8,7,19,45,72,.625,7,14,.500,38,58,.655,.674,15,27,.556,12,32,44,28,3,9,12,20
