Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,"",USC Upstate,REG (Non-Conf),W,82,53,"",29,55,.527,12,22,.545,17,33,.515,.636,12,19,.632,9,35,44,16,7,4,15,18,21,59,.356,4,16,.250,17,43,.395,.390,7,14,.500,4,18,22,13,11,5,10,16
2,2023-11-10,N,Virginia Tech,REG (Non-Conf),W,79,77,"",31,55,.564,10,21,.476,21,34,.618,.655,7,8,.875,8,20,28,16,2,2,10,16,26,52,.500,7,22,.318,19,30,.633,.567,18,22,.818,5,17,22,13,8,1,5,12
3,2023-11-13,"",VMI,REG (Non-Conf),W,74,64,"",25,71,.352,7,23,.304,18,48,.375,.401,17,25,.680,18,21,39,14,10,3,9,13,25,59,.424,4,13,.308,21,46,.457,.458,10,17,.588,9,25,34,11,5,5,15,22
4,2023-11-17,N,DePaul,REG (Non-Conf),W,73,68,"",24,51,.471,5,21,.238,19,30,.633,.520,20,34,.588,8,27,35,12,6,3,17,24,23,56,.411,4,16,.250,19,40,.475,.446,18,24,.750,4,21,25,11,5,3,12,26
5,2023-11-19,N,Grand Canyon,REG (Non-Conf),W,75,68,"",27,50,.540,7,17,.412,20,33,.606,.610,14,16,.875,3,17,20,18,3,1,8,24,20,51,.392,5,16,.313,15,35,.429,.441,23,27,.852,9,18,27,7,3,1,13,21
6,2023-11-28,"",Notre Dame,REG (Non-Conf),W,65,53,"",19,50,.380,7,25,.280,12,25,.480,.450,20,26,.769,6,18,24,11,5,4,6,18,17,52,.327,6,21,.286,11,31,.355,.385,13,20,.650,9,22,31,8,2,4,9,20
7,2023-12-01,"",George Washington,REG (Non-Conf),W,89,67,"",33,66,.500,18,35,.514,15,31,.484,.636,5,7,.714,9,22,31,19,7,6,3,9,25,60,.417,11,22,.500,14,38,.368,.508,6,8,.750,9,24,33,15,3,4,10,9
8,2023-12-06,@,Clemson,REG (Non-Conf),L,67,72,"",22,61,.361,10,30,.333,12,31,.387,.443,13,19,.684,6,28,34,13,5,3,8,15,25,56,.446,8,18,.444,17,38,.447,.518,14,20,.700,7,32,39,13,5,7,9,16
9,2023-12-09,@,East Carolina,REG (Non-Conf),W,68,62,"",21,48,.438,9,26,.346,12,22,.545,.531,17,24,.708,5,26,31,13,2,4,9,17,21,53,.396,5,17,.294,16,36,.444,.443,15,23,.652,6,23,29,8,6,2,7,18
10,2023-12-16,"",Charleston Southern,REG (Non-Conf),W,73,69,"",29,63,.460,6,25,.240,23,38,.605,.508,9,11,.818,12,23,35,18,3,0,6,7,28,58,.483,7,18,.389,21,40,.525,.543,6,8,.750,6,17,23,11,4,7,5,11
