Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-06,"","",REG (Non-Conf),W,102,38,"",38,65,.585,5,16,.313,33,49,.673,.623,21,39,.538,21,37,58,20,11,7,18,20,13,58,.224,5,24,.208,8,34,.235,.267,7,13,.538,9,13,22,7,6,2,26,25
2,2018-11-09,@,Northern Illinois,REG (Non-Conf),W,88,85,2OT,30,61,.492,14,33,.424,16,28,.571,.607,14,27,.519,6,30,36,15,7,3,12,25,31,76,.408,6,23,.261,25,53,.472,.447,17,23,.739,12,31,43,12,3,3,13,26
3,2018-11-11,"","",REG (Non-Conf),W,99,59,"",35,61,.574,15,35,.429,20,26,.769,.697,14,18,.778,6,33,39,13,12,6,11,16,19,60,.317,6,25,.240,13,35,.371,.367,15,22,.682,6,20,26,7,4,0,14,13
4,2018-11-16,"",UNC Asheville,REG (Non-Conf),W,77,50,"",27,62,.435,4,25,.160,23,37,.622,.468,19,27,.704,14,24,38,21,13,3,13,19,17,47,.362,6,18,.333,11,29,.379,.426,10,15,.667,4,21,25,7,3,4,24,23
5,2018-11-17,"",Manhattan,REG (Non-Conf),W,59,53,"",16,37,.432,10,19,.526,6,18,.333,.568,17,32,.531,6,26,32,14,5,8,18,21,18,52,.346,6,18,.333,12,34,.353,.404,11,20,.550,8,22,30,10,6,2,13,24
6,2018-11-18,"",Coastal Carolina,REG (Non-Conf),W,89,83,"",25,55,.455,10,31,.323,15,24,.625,.545,29,41,.707,10,19,29,19,9,4,6,21,26,50,.520,9,19,.474,17,31,.548,.610,22,26,.846,5,23,28,18,2,3,15,27
7,2018-11-24,@,UCF,REG (Non-Conf),L,53,66,"",19,59,.322,8,31,.258,11,28,.393,.390,7,17,.412,6,24,30,14,2,3,5,28,22,50,.440,5,14,.357,17,36,.472,.490,17,36,.472,9,39,48,14,1,5,8,17
8,2018-11-27,@,Morehead State,REG (Non-Conf),W,93,71,"",37,59,.627,12,21,.571,25,38,.658,.729,7,8,.875,4,32,36,23,5,6,17,27,21,58,.362,9,27,.333,12,31,.387,.440,20,32,.625,5,16,21,13,11,6,9,11
9,2018-11-30,"",UMBC,REG (Non-Conf),W,78,60,"",28,51,.549,9,25,.360,19,26,.731,.637,13,19,.684,2,29,31,21,11,3,16,25,18,53,.340,3,23,.130,15,30,.500,.368,21,28,.750,6,24,30,6,12,2,14,18
10,2018-12-04,@,Cincinnati,REG (Non-Conf),L,65,78,"",24,60,.400,11,25,.440,13,35,.371,.492,6,15,.400,12,14,26,11,5,3,13,22,24,52,.462,4,13,.308,20,39,.513,.500,26,33,.788,13,24,37,15,6,5,10,12
11,2018-12-08,@,Eastern Kentucky,REG (Non-Conf),L,74,76,"",28,66,.424,8,30,.267,20,36,.556,.485,10,16,.625,14,25,39,15,2,2,13,22,23,60,.383,5,20,.250,18,40,.450,.425,25,32,.781,13,24,37,14,8,5,11,18
12,2018-12-16,"",Miami (OH),REG (Non-Conf),W,72,66,"",28,61,.459,7,24,.292,21,37,.568,.516,9,12,.750,8,24,32,11,3,0,7,17,20,51,.392,6,25,.240,14,26,.538,.451,20,22,.909,8,19,27,9,3,6,9,14
13,2018-12-20,"",Northern Illinois,REG (Non-Conf),W,65,62,"",19,62,.306,6,28,.214,13,34,.382,.355,21,36,.583,11,23,34,13,6,4,5,15,26,57,.456,6,22,.273,20,35,.571,.509,4,9,.444,5,30,35,9,2,3,15,22
14,2018-12-28,"",IUPUI,REG (Conf),W,92,77,"",29,54,.537,9,21,.429,20,33,.606,.620,25,29,.862,9,25,34,19,7,3,16,19,30,67,.448,5,21,.238,25,46,.543,.485,12,18,.667,9,17,26,13,7,2,11,22
