Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,@,Tulane,REG (Non-Conf),L,96,102,"",38,76,.500,9,26,.346,29,50,.580,.559,11,13,.846,7,22,29,11,6,5,11,22,36,70,.514,9,24,.375,27,46,.587,.579,21,26,.808,12,28,40,21,4,6,13,18
2,2017-11-13,@,Fordham,REG (Non-Conf),L,68,81,"",22,58,.379,6,19,.316,16,39,.410,.431,18,27,.667,9,27,36,13,3,2,13,22,27,59,.458,11,24,.458,16,35,.457,.551,16,27,.593,8,25,33,14,9,4,8,20
3,2017-11-15,"","",REG (Non-Conf),W,104,68,"",39,79,.494,11,40,.275,28,39,.718,.563,15,22,.682,17,37,54,22,7,7,15,20,25,75,.333,3,14,.214,22,61,.361,.353,15,23,.652,14,22,36,8,8,0,14,19
4,2017-11-17,N,Miami (OH),REG (Non-Conf),L,74,78,"",27,74,.365,13,33,.394,14,41,.341,.453,7,11,.636,12,23,35,18,11,5,14,20,29,57,.509,7,19,.368,22,38,.579,.570,13,20,.650,8,32,40,15,10,2,18,16
5,2017-11-18,N,Hartford,REG (Non-Conf),W,86,84,"",30,62,.484,12,23,.522,18,39,.462,.581,14,14,1.000,4,26,30,17,5,1,11,18,30,59,.508,8,24,.333,22,35,.629,.576,16,18,.889,5,23,28,16,4,7,11,20
6,2017-11-22,@,UMass Lowell,REG (Non-Conf),L,66,74,"",26,64,.406,6,28,.214,20,36,.556,.453,8,12,.667,8,34,42,12,3,1,19,20,28,69,.406,3,14,.214,25,55,.455,.428,15,20,.750,7,29,36,14,8,3,11,17
7,2017-11-25,@,Brown,REG (Non-Conf),L,86,94,"",29,65,.446,8,26,.308,21,39,.538,.508,20,28,.714,9,19,28,11,13,5,19,32,30,54,.556,3,16,.188,27,38,.711,.583,31,41,.756,8,31,39,18,7,0,24,27
8,2017-11-28,@,NJIT,REG (Non-Conf),L,69,73,"",20,53,.377,7,22,.318,13,31,.419,.443,22,25,.880,10,26,36,8,6,0,16,19,29,58,.500,5,17,.294,24,41,.585,.543,10,20,.500,6,24,30,15,8,4,10,21
9,2017-11-30,"",Hartford,REG (Non-Conf),W,79,78,"",27,51,.529,8,19,.421,19,32,.594,.608,17,30,.567,6,28,34,12,8,3,13,21,29,63,.460,10,27,.370,19,36,.528,.540,10,18,.556,11,24,35,10,8,2,13,24
10,2017-12-04,"",Stony Brook,REG (Non-Conf),W,75,71,"",28,60,.467,6,17,.353,22,43,.512,.517,13,20,.650,10,27,37,9,9,5,17,18,28,66,.424,6,17,.353,22,49,.449,.470,9,17,.529,12,23,35,11,10,5,18,20
