Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-13,"",Harvard,REG (Non-Conf),W,66,53,"",26,56,.464,5,15,.333,21,41,.512,.509,9,20,.450,7,25,32,18,13,7,17,19,18,55,.327,5,22,.227,13,33,.394,.373,12,15,.800,12,26,38,14,8,3,24,20
2,2010-11-18,N,Charlotte,REG (Non-Conf),W,78,56,"",34,71,.479,4,14,.286,30,57,.526,.507,6,11,.545,14,22,36,16,11,2,8,22,19,50,.380,5,17,.294,14,33,.424,.430,13,21,.619,8,21,29,5,6,9,17,14
3,2010-11-19,N,NC State,REG (Non-Conf),L,65,78,"",23,58,.397,4,14,.286,19,44,.432,.431,15,18,.833,9,18,27,9,7,5,14,12,31,56,.554,8,19,.421,23,37,.622,.625,8,13,.615,10,25,35,18,9,1,16,19
4,2010-11-21,N,Wofford,REG (Non-Conf),L,79,82,OT,29,63,.460,5,15,.333,24,48,.500,.500,16,24,.667,20,26,46,13,2,5,17,23,29,63,.460,5,16,.313,24,47,.511,.500,19,29,.655,8,13,21,14,11,2,4,21
5,2010-11-24,"",Radford,REG (Non-Conf),W,81,55,"",30,55,.545,13,26,.500,17,29,.586,.664,8,11,.727,6,26,32,22,8,4,16,17,20,53,.377,6,22,.273,14,31,.452,.434,9,14,.643,4,19,23,10,10,2,15,12
6,2010-11-27,"",Florida Atlantic,REG (Non-Conf),W,66,51,"",26,48,.542,3,10,.300,23,38,.605,.573,11,19,.579,4,22,26,17,8,5,10,14,20,53,.377,4,17,.235,16,36,.444,.415,7,14,.500,9,16,25,9,2,6,12,22
7,2010-12-01,"",George Washington,REG (Non-Conf),W,60,46,"",16,42,.381,5,16,.313,11,26,.423,.440,23,33,.697,5,26,31,9,8,2,9,14,19,61,.311,3,19,.158,16,42,.381,.336,5,9,.556,13,24,37,6,2,1,13,26
8,2010-12-04,"",UNC Wilmington,REG (Conf),W,80,52,"",33,62,.532,11,21,.524,22,41,.537,.621,3,7,.429,11,22,33,23,5,5,9,12,20,53,.377,4,17,.235,16,36,.444,.415,8,10,.800,9,18,27,9,4,3,14,12
9,2010-12-08,"",Loyola (MD),REG (Non-Conf),W,66,52,"",25,49,.510,5,13,.385,20,36,.556,.561,11,16,.688,4,21,25,12,11,3,11,13,20,50,.400,4,16,.250,16,34,.471,.440,8,12,.667,9,17,26,10,6,4,17,18
10,2010-12-11,@,Liberty,REG (Non-Conf),W,84,54,"",33,55,.600,9,21,.429,24,34,.706,.682,9,12,.750,6,22,28,16,9,2,9,20,19,48,.396,3,12,.250,16,36,.444,.427,13,21,.619,8,16,24,9,3,0,17,18
