Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-08,N,New Mexico State,REG (Non-Conf),W,70,64,"",22,53,.415,10,25,.400,12,28,.429,.509,16,20,.800,8,20,28,8,2,4,9,26,19,55,.345,1,11,.091,18,44,.409,.355,25,40,.625,21,24,45,9,4,3,9,17
2,2013-11-10,@,Hawaii,REG (Non-Conf),L,68,78,"",20,47,.426,8,23,.348,12,24,.500,.511,20,28,.714,6,15,21,6,4,2,11,25,24,53,.453,7,21,.333,17,32,.531,.519,23,29,.793,9,23,32,11,2,3,13,21
3,2013-11-11,N,Tennessee State,REG (Non-Conf),W,63,52,"",21,55,.382,4,19,.211,17,36,.472,.418,17,20,.850,8,25,33,10,5,4,10,13,20,63,.317,3,23,.130,17,40,.425,.341,9,10,.900,9,25,34,13,4,4,12,15
4,2013-11-17,"",Alabama A&M,REG (Non-Conf),W,73,69,"",22,48,.458,9,19,.474,13,29,.448,.552,20,38,.526,7,32,39,14,3,1,11,17,24,59,.407,12,29,.414,12,30,.400,.508,9,15,.600,6,23,29,15,4,4,7,27
5,2013-11-20,"",North Dakota State,REG (Non-Conf),L,74,83,"",23,53,.434,4,23,.174,19,30,.633,.472,24,34,.706,10,19,29,7,9,0,13,19,31,53,.585,6,18,.333,25,35,.714,.642,15,21,.714,6,21,27,13,10,5,13,23
6,2013-11-26,"",Oakland,REG (Non-Conf),W,99,88,"",28,49,.571,9,21,.429,19,28,.679,.663,34,42,.810,7,26,33,15,2,1,16,26,27,54,.500,10,26,.385,17,28,.607,.593,24,32,.750,6,16,22,16,11,0,11,32
7,2013-11-29,"",Cornell,REG (Non-Conf),W,83,70,"",27,50,.540,2,10,.200,25,40,.625,.560,27,38,.711,11,26,37,10,7,6,13,11,25,63,.397,16,41,.390,9,22,.409,.524,4,7,.571,11,16,27,16,3,1,13,31
8,2013-12-07,@,Northwestern,REG (Non-Conf),L,35,51,"",10,41,.244,1,15,.067,9,26,.346,.256,14,25,.560,5,27,32,6,4,9,14,19,18,55,.327,3,19,.158,15,36,.417,.355,12,18,.667,8,29,37,13,9,1,8,22
9,2013-12-15,@,Missouri,REG (Non-Conf),L,60,66,"",21,70,.300,5,24,.208,16,46,.348,.336,13,14,.929,13,19,32,10,8,4,7,18,23,46,.500,6,16,.375,17,30,.567,.565,14,19,.737,4,27,31,10,3,7,14,14
10,2013-12-18,@,Drake,REG (Non-Conf),L,68,71,"",24,53,.453,5,18,.278,19,35,.543,.500,15,24,.625,10,21,31,9,4,3,11,22,26,54,.481,4,14,.286,22,40,.550,.519,15,19,.789,7,21,28,15,3,3,10,21
