Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-09,@,Rutgers,REG (Non-Conf),L,55,90,"",23,63,.365,4,16,.250,19,47,.404,.397,5,13,.385,12,18,30,10,10,4,20,18,35,65,.538,12,20,.600,23,45,.511,.631,8,17,.471,15,26,41,22,6,12,17,15
2,2018-11-14,"","",REG (Non-Conf),W,87,48,"",33,57,.579,5,14,.357,28,43,.651,.623,16,24,.667,7,31,38,18,9,0,10,15,17,57,.298,8,28,.286,9,29,.310,.368,6,13,.462,10,22,32,7,3,1,21,20
3,2018-11-16,"","",REG (Non-Conf),W,85,57,"",31,65,.477,7,17,.412,24,48,.500,.531,16,30,.533,12,27,39,16,11,7,16,20,17,49,.347,6,16,.375,11,33,.333,.408,17,26,.654,7,24,31,9,5,6,25,25
4,2018-11-21,@,Princeton,REG (Non-Conf),W,77,66,"",25,53,.472,12,28,.429,13,25,.520,.585,15,18,.833,8,26,34,10,8,4,15,20,23,53,.434,7,21,.333,16,32,.500,.500,13,17,.765,6,17,23,9,10,3,14,18
5,2018-11-25,"",Lafayette,REG (Non-Conf),L,76,80,"",29,62,.468,12,26,.462,17,36,.472,.565,6,12,.500,8,22,30,15,3,4,10,13,32,59,.542,8,23,.348,24,36,.667,.610,8,10,.800,5,25,30,14,5,2,8,12
6,2018-11-27,@,Providence,REG (Non-Conf),L,59,69,"",23,53,.434,9,24,.375,14,29,.483,.519,4,10,.400,6,22,28,8,8,2,14,22,25,50,.500,3,13,.231,22,37,.595,.530,16,26,.615,7,23,30,11,8,4,13,13
7,2018-12-01,@,Holy Cross,REG (Non-Conf),L,49,67,"",16,54,.296,3,16,.188,13,38,.342,.324,14,21,.667,13,26,39,6,9,2,18,15,26,59,.441,2,18,.111,24,41,.585,.458,13,19,.684,9,26,35,16,8,7,12,16
8,2018-12-12,"",Army,REG (Non-Conf),W,93,84,"",31,59,.525,12,27,.444,19,32,.594,.627,19,29,.655,10,27,37,19,12,9,15,18,31,66,.470,11,28,.393,20,38,.526,.553,11,14,.786,8,21,29,19,6,1,17,21
9,2018-12-15,"",NJIT,REG (Non-Conf),L,80,90,"",27,58,.466,9,23,.391,18,35,.514,.543,17,22,.773,5,18,23,16,4,4,7,23,25,50,.500,9,19,.474,16,31,.516,.590,31,35,.886,8,25,33,12,5,2,11,19
10,2018-12-19,"",Saint Peter's,REG (Non-Conf),W,83,74,"",24,48,.500,6,19,.316,18,29,.621,.563,29,34,.853,6,15,21,14,13,4,14,17,26,51,.510,5,16,.313,21,35,.600,.559,17,20,.850,8,14,22,8,5,2,20,30
11,2018-12-21,@,Massachusetts,REG (Non-Conf),L,84,85,"",26,55,.473,8,20,.400,18,35,.514,.545,24,31,.774,8,20,28,15,9,5,10,20,31,54,.574,9,19,.474,22,35,.629,.657,14,30,.467,7,21,28,20,6,1,13,19
12,2018-12-29,@,South Florida,REG (Non-Conf),L,54,60,"",22,57,.386,6,20,.300,16,37,.432,.439,4,5,.800,5,15,20,8,8,4,11,21,19,50,.380,5,17,.294,14,33,.424,.430,17,30,.567,16,27,43,9,6,7,15,12
