Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-09,@,Davidson,REG (Non-Conf),L,71,93,"",23,57,.404,6,22,.273,17,35,.486,.456,19,24,.792,13,17,30,9,6,1,13,18,32,54,.593,14,23,.609,18,31,.581,.722,15,20,.750,5,24,29,20,5,3,10,23
2,2021-11-13,@,Siena,REG (Non-Conf),W,83,63,"",31,56,.554,6,15,.400,25,41,.610,.607,15,17,.882,8,25,33,8,8,6,11,12,22,55,.400,9,14,.643,13,41,.317,.482,10,12,.833,7,18,25,10,5,2,13,16
3,2021-11-17,"",La Salle,REG (Non-Conf),W,85,82,OT,24,59,.407,8,26,.308,16,33,.485,.475,29,37,.784,10,22,32,12,6,3,14,19,29,66,.439,7,24,.292,22,42,.524,.492,17,25,.680,15,24,39,15,6,4,15,29
4,2021-11-22,N,Appalachian State,REG (Non-Conf),W,75,68,"",25,41,.610,7,19,.368,18,22,.818,.695,18,21,.857,3,18,21,9,4,1,13,18,22,50,.440,10,25,.400,12,25,.480,.540,14,19,.737,5,13,18,9,4,0,9,20
5,2021-11-23,N,Fordham,REG (Non-Conf),W,81,71,"",24,40,.600,5,13,.385,19,27,.704,.663,28,36,.778,2,28,30,9,2,3,17,18,24,67,.358,9,32,.281,15,35,.429,.425,14,18,.778,13,19,32,11,9,0,8,23
6,2021-11-24,N,Oakland,REG (Non-Conf),L,73,81,"",30,67,.448,9,28,.321,21,39,.538,.515,4,5,.800,13,14,27,14,4,2,15,21,25,49,.510,8,24,.333,17,25,.680,.592,23,27,.852,5,20,25,13,9,3,14,14
7,2021-11-27,@,Temple,REG (Non-Conf),L,74,75,"",26,53,.491,10,23,.435,16,30,.533,.585,12,16,.750,6,20,26,17,6,5,15,14,29,70,.414,4,14,.286,25,56,.446,.443,13,15,.867,13,19,32,11,9,2,9,16
8,2021-11-30,"",LIU,REG (Non-Conf),W,75,67,"",29,64,.453,7,19,.368,22,45,.489,.508,10,15,.667,10,20,30,13,5,2,11,14,26,58,.448,6,24,.250,20,34,.588,.500,9,10,.900,8,26,34,16,7,6,16,15
9,2021-12-02,@,Delaware State,REG (Non-Conf),W,59,48,"",24,54,.444,9,27,.333,15,27,.556,.528,2,4,.500,9,23,32,12,9,5,18,23,16,47,.340,3,14,.214,13,33,.394,.372,13,22,.591,10,21,31,5,11,4,21,12
10,2021-12-05,"",UMBC,REG (Non-Conf),W,70,60,"",26,71,.366,8,34,.235,18,37,.486,.423,10,12,.833,14,31,45,12,7,3,13,16,19,60,.317,6,26,.231,13,34,.382,.367,16,21,.762,10,25,35,8,7,1,12,18
11,2021-12-08,"",Lafayette,REG (Non-Conf),W,68,58,"",24,57,.421,6,18,.333,18,39,.462,.474,14,15,.933,6,26,32,8,7,4,5,6,23,57,.404,10,28,.357,13,29,.448,.491,2,2,1.000,6,24,30,13,1,1,12,15
12,2021-12-10,"","",REG (Non-Conf),W,94,55,"",35,72,.486,15,38,.395,20,34,.588,.590,9,12,.750,15,37,52,21,11,4,15,10,23,67,.343,6,18,.333,17,49,.347,.388,3,4,.750,7,23,30,12,4,2,16,12
13,2021-12-21,N,Iona,REG (Non-Conf),L,72,83,"",26,55,.473,6,15,.400,20,40,.500,.527,14,20,.700,8,25,33,13,7,2,15,16,30,62,.484,10,21,.476,20,41,.488,.565,13,19,.684,8,22,30,18,5,4,11,18
14,2021-12-29,@,UNC Wilmington,REG (Conf),L,68,70,"",26,54,.481,5,14,.357,21,40,.525,.528,11,19,.579,9,20,29,6,5,2,9,17,24,58,.414,7,14,.500,17,44,.386,.474,15,20,.750,12,21,33,10,5,3,9,17
15,2021-12-31,@,College of Charleston,REG (Conf),W,67,66,"",27,60,.450,9,24,.375,18,36,.500,.525,4,5,.800,6,19,25,9,9,8,16,18,24,53,.453,6,21,.286,18,32,.563,.509,12,16,.750,9,25,34,14,13,5,16,13
16,2022-01-11,@,Drexel,REG (Conf),W,81,77,"",30,57,.526,9,23,.391,21,34,.618,.605,12,16,.750,7,19,26,19,7,3,6,15,29,60,.483,9,23,.391,20,37,.541,.558,10,13,.769,10,17,27,16,2,4,11,17
17,2022-01-15,@,Hofstra,REG (Conf),L,77,82,"",24,50,.480,13,30,.433,11,20,.550,.610,16,22,.727,7,25,32,21,4,1,18,18,28,56,.500,9,26,.346,19,30,.633,.580,17,20,.850,4,19,23,17,12,0,10,21
18,2022-01-17,@,Northeastern,REG (Conf),W,82,76,OT,28,52,.538,9,18,.500,19,34,.559,.625,17,24,.708,5,24,29,15,12,4,14,11,27,59,.458,11,23,.478,16,36,.444,.551,11,15,.733,5,21,26,12,7,5,14,18
19,2022-01-20,"",William & Mary,REG (Conf),W,84,74,"",31,61,.508,12,29,.414,19,32,.594,.607,10,19,.526,9,25,34,24,6,11,13,8,29,73,.397,10,23,.435,19,50,.380,.466,6,8,.750,13,25,38,10,6,2,10,16
20,2022-01-22,"",Elon,REG (Conf),W,80,77,"",25,48,.521,7,18,.389,18,30,.600,.594,23,29,.793,6,21,27,13,3,5,12,17,28,58,.483,8,21,.381,20,37,.541,.552,13,18,.722,7,18,25,15,8,1,8,18
21,2022-01-24,"",Towson,REG (Conf),L,62,69,"",23,54,.426,5,26,.192,18,28,.643,.472,11,13,.846,6,21,27,12,9,5,13,13,24,54,.444,6,17,.353,18,37,.486,.500,15,20,.750,8,25,33,8,10,3,13,13
22,2022-01-27,@,Towson,REG (Conf),L,57,69,"",22,50,.440,5,16,.313,17,34,.500,.490,8,11,.727,8,18,26,8,7,2,16,16,27,61,.443,6,20,.300,21,41,.512,.492,9,11,.818,13,18,31,13,9,3,11,13
23,2022-01-29,@,James Madison,REG (Conf),W,85,69,"",29,59,.492,11,28,.393,18,31,.581,.585,16,18,.889,4,28,32,21,5,4,8,20,23,59,.390,7,22,.318,16,37,.432,.449,16,28,.571,12,24,36,11,3,1,8,17
24,2022-02-03,"",Drexel,REG (Conf),L,68,76,"",26,61,.426,5,21,.238,21,40,.525,.467,11,17,.647,9,22,31,13,4,0,7,13,31,58,.534,7,17,.412,24,41,.585,.595,7,9,.778,4,31,35,11,2,3,9,17
25,2022-02-10,"",Northeastern,REG (Conf),W,74,61,"",33,55,.600,6,14,.429,27,41,.659,.655,2,6,.333,7,16,23,14,9,4,8,17,21,53,.396,8,21,.381,13,32,.406,.472,11,15,.733,12,16,28,12,4,2,15,13
26,2022-02-12,"",Hofstra,REG (Conf),L,66,80,"",21,53,.396,8,21,.381,13,32,.406,.472,16,21,.762,4,20,24,11,5,6,10,11,33,70,.471,9,21,.429,24,49,.490,.536,5,6,.833,8,29,37,15,7,4,6,17
27,2022-02-14,"",James Madison,REG (Conf),W,81,60,"",29,60,.483,10,29,.345,19,31,.613,.567,13,13,1.000,10,26,36,17,7,3,7,17,22,59,.373,5,15,.333,17,44,.386,.415,11,17,.647,11,19,30,8,6,3,11,13
