Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"","",REG (Non-Conf),W,72,63,"",27,64,.422,7,25,.280,20,39,.513,.477,11,18,.611,21,21,42,10,4,3,13,13,24,52,.462,11,22,.500,13,30,.433,.567,4,10,.400,6,19,25,10,6,2,11,20
2,2017-11-12,@,Ohio State,REG (Non-Conf),L,72,82,"",24,59,.407,11,22,.500,13,37,.351,.500,13,17,.765,5,22,27,9,6,3,14,26,29,67,.433,8,27,.296,21,40,.525,.493,16,22,.727,14,29,43,10,5,4,15,19
3,2017-11-15,@,East Carolina,REG (Non-Conf),W,73,66,"",21,53,.396,8,25,.320,13,28,.464,.472,23,34,.676,9,21,30,16,6,5,11,20,22,58,.379,6,22,.273,16,36,.444,.431,16,20,.800,9,23,32,17,4,3,16,27
4,2017-11-22,@,Elon,REG (Non-Conf),L,74,77,"",27,60,.450,14,34,.412,13,26,.500,.567,6,6,1.000,6,24,30,14,4,4,9,18,28,59,.475,15,33,.455,13,26,.500,.602,6,10,.600,5,24,29,20,1,1,6,9
5,2017-11-25,"",James Madison,REG (Non-Conf),W,69,68,"",24,58,.414,11,30,.367,13,28,.464,.509,10,16,.625,11,20,31,15,7,6,11,13,26,52,.500,9,17,.529,17,35,.486,.587,7,11,.636,6,20,26,9,9,3,10,16
6,2017-11-28,@,Vanderbilt,REG (Non-Conf),L,62,74,"",24,61,.393,7,19,.368,17,42,.405,.451,7,11,.636,10,24,34,10,1,1,9,25,22,52,.423,7,27,.259,15,25,.600,.490,23,31,.742,10,25,35,10,6,3,7,16
7,2017-12-02,@,VMI,REG (Non-Conf),W,63,50,"",27,59,.458,6,18,.333,21,41,.512,.508,3,4,.750,10,24,34,11,4,4,12,12,17,54,.315,7,23,.304,10,31,.323,.380,9,11,.818,11,20,31,8,7,5,15,11
8,2017-12-06,@,Virginia Tech,REG (Non-Conf),L,68,95,"",24,55,.436,3,20,.150,21,35,.600,.464,17,20,.850,9,14,23,10,5,4,13,21,31,50,.620,8,15,.533,23,35,.657,.700,25,31,.806,7,21,28,12,6,4,7,17
9,2017-12-09,"","",REG (Non-Conf),W,76,49,"",30,63,.476,11,29,.379,19,34,.559,.563,5,12,.417,22,25,47,25,8,4,17,8,20,54,.370,7,20,.350,13,34,.382,.435,2,4,.500,8,11,19,9,10,8,12,9
10,2017-12-17,@,Nevada,REG (Non-Conf),L,62,77,"",22,59,.373,7,25,.280,15,34,.441,.432,11,19,.579,6,23,29,12,4,3,9,26,26,60,.433,5,20,.250,21,40,.525,.475,20,28,.714,9,32,41,21,3,8,9,16
11,2017-12-19,@,San Francisco,REG (Non-Conf),L,41,52,"",15,60,.250,2,18,.111,13,42,.310,.267,9,10,.900,12,22,34,5,13,3,7,13,21,51,.412,6,19,.316,15,32,.469,.471,4,8,.500,10,27,37,13,3,6,18,15
