Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,"",North Carolina Central,REG (Non-Conf),W,99,56,"",39,56,.696,13,23,.565,26,33,.788,.813,8,10,.800,3,33,36,34,4,3,10,13,20,57,.351,6,23,.261,14,34,.412,.404,10,18,.556,9,12,21,7,7,1,8,13
2,2023-11-10,"",Manhattan,REG (Non-Conf),W,99,61,"",38,67,.567,10,26,.385,28,41,.683,.642,13,16,.813,11,32,43,25,7,9,14,15,23,68,.338,8,26,.308,15,42,.357,.397,7,11,.636,9,20,29,10,5,1,16,16
3,2023-11-14,N,Kentucky,REG (Non-Conf),W,89,84,"",28,59,.475,6,18,.333,22,41,.537,.525,27,36,.750,7,37,44,22,7,4,13,23,25,76,.329,12,38,.316,13,38,.342,.408,22,30,.733,13,26,39,14,9,3,8,22
4,2023-11-20,N,"",REG (Non-Conf),W,83,56,"",36,60,.600,4,19,.211,32,41,.780,.633,7,11,.636,6,30,36,29,9,2,14,12,21,62,.339,6,31,.194,15,31,.484,.387,8,10,.800,8,18,26,10,10,1,13,16
5,2023-11-21,N,Marquette,REG (Non-Conf),L,59,73,"",22,54,.407,6,17,.353,16,37,.432,.463,9,16,.563,7,22,29,17,7,2,18,12,29,64,.453,6,25,.240,23,39,.590,.500,9,12,.750,10,21,31,13,11,4,12,14
6,2023-11-22,N,Tennessee,REG (Non-Conf),W,69,60,"",27,52,.519,4,12,.333,23,40,.575,.558,11,22,.500,5,35,40,18,5,3,15,9,22,71,.310,9,33,.273,13,38,.342,.373,7,8,.875,8,24,32,12,11,3,5,18
7,2023-11-28,"",Eastern Illinois,REG (Non-Conf),W,71,63,"",28,56,.500,3,14,.214,25,42,.595,.527,12,18,.667,9,22,31,24,11,11,10,11,23,59,.390,9,22,.409,14,37,.378,.466,8,10,.800,10,21,31,12,5,4,14,20
8,2023-12-01,"",Connecticut,REG (Non-Conf),W,69,65,"",23,46,.500,9,14,.643,14,32,.438,.598,14,20,.700,4,22,26,13,4,7,8,14,23,56,.411,11,28,.393,12,28,.429,.509,8,15,.533,7,22,29,9,3,4,7,18
9,2023-12-05,"",Kansas City,REG (Non-Conf),W,88,69,"",33,61,.541,8,20,.400,25,41,.610,.607,14,19,.737,5,30,35,23,11,3,7,15,26,65,.400,8,27,.296,18,38,.474,.462,9,13,.692,9,25,34,12,3,1,12,17
10,2023-12-09,"",Missouri,REG (Non-Conf),W,73,64,"",25,56,.446,3,10,.300,22,46,.478,.473,20,23,.870,11,24,35,16,6,4,16,16,24,58,.414,7,21,.333,17,37,.459,.474,9,13,.692,5,18,23,11,8,5,12,19
