Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-10,"",Detroit Mercy,REG (Non-Conf),W,85,47,"",34,62,.548,9,23,.391,25,39,.641,.621,8,9,.889,7,30,37,16,3,3,6,11,18,58,.310,6,27,.222,12,31,.387,.362,5,7,.714,9,22,31,5,1,1,11,10
2,2021-11-14,"",ArkansasâPine Bluff,REG (Non-Conf),W,85,45,"",29,50,.580,8,19,.421,21,31,.677,.660,19,31,.613,8,33,41,12,5,2,13,11,17,57,.298,6,30,.200,11,27,.407,.351,5,7,.714,3,22,25,8,2,0,14,26
3,2021-11-18,@,Washington,REG (Non-Conf),W,77,72,OT,27,59,.458,3,16,.188,24,43,.558,.483,20,32,.625,6,36,42,3,1,3,15,21,26,81,.321,5,26,.192,21,55,.382,.352,15,23,.652,13,28,41,6,5,4,7,29
4,2021-11-22,@,Grand Canyon,REG (Non-Conf),W,68,61,"",25,52,.481,7,22,.318,18,30,.600,.548,11,21,.524,6,23,29,12,3,1,9,19,19,64,.297,7,24,.292,12,40,.300,.352,16,22,.727,17,28,45,8,5,2,9,21
5,2021-11-26,"","",REG (Non-Conf),W,108,59,"",38,71,.535,28,54,.519,10,17,.588,.732,4,4,1.000,8,27,35,27,10,0,8,10,25,57,.439,8,22,.364,17,35,.486,.509,1,2,.500,3,18,21,11,5,1,17,7
6,2021-11-29,@,Cal State Fullerton,REG (Non-Conf),W,79,66,"",30,58,.517,9,21,.429,21,37,.568,.595,10,16,.625,5,25,30,14,2,2,8,16,25,52,.481,4,16,.250,21,36,.583,.519,12,16,.750,3,21,24,8,5,2,8,19
7,2021-12-02,"",Denver,REG (Non-Conf),W,77,64,"",25,55,.455,5,21,.238,20,34,.588,.500,22,27,.815,11,27,38,7,5,4,8,17,23,54,.426,7,20,.350,16,34,.471,.491,11,14,.786,6,20,26,12,4,1,10,23
8,2021-12-04,"",McNeese State,REG (Non-Conf),W,79,58,"",27,62,.435,7,24,.292,20,38,.526,.492,18,24,.750,11,32,43,13,2,3,7,11,23,65,.354,8,31,.258,15,34,.441,.415,4,11,.364,9,24,33,9,2,3,7,23
9,2021-12-08,@,Arizona,REG (Non-Conf),L,65,94,"",23,58,.397,8,25,.320,15,33,.455,.466,11,15,.733,5,21,26,10,7,2,14,11,38,72,.528,11,28,.393,27,44,.614,.604,7,8,.875,12,25,37,23,9,6,10,15
10,2021-12-11,"",Utah Valley,REG (Non-Conf),W,74,62,"",24,52,.462,11,30,.367,13,22,.591,.567,15,21,.714,11,20,31,11,7,2,5,13,25,52,.481,9,23,.391,16,29,.552,.567,3,4,.750,7,19,26,10,2,2,9,18
11,2021-12-22,N,Stanford,REG (Non-Conf),L,63,66,"",26,61,.426,4,23,.174,22,38,.579,.459,7,13,.538,8,24,32,11,3,2,7,16,24,62,.387,5,22,.227,19,40,.475,.427,13,20,.650,14,26,40,11,3,3,8,16
12,2021-12-23,N,Northern Iowa,REG (Non-Conf),W,71,69,"",23,57,.404,13,41,.317,10,16,.625,.518,12,17,.706,4,26,30,11,6,1,17,19,23,55,.418,7,22,.318,16,33,.485,.482,16,25,.640,8,27,35,8,7,0,16,21
13,2021-12-25,N,South Florida,REG (Non-Conf),W,77,57,"",24,49,.490,10,24,.417,14,25,.560,.592,19,26,.731,2,24,26,13,3,1,9,12,22,56,.393,2,12,.167,20,44,.455,.411,11,12,.917,7,20,27,5,2,2,11,24
14,2022-01-15,@,Utah State,REG (Conf),W,71,69,"",24,46,.522,6,16,.375,18,30,.600,.587,17,21,.810,3,25,28,12,3,3,14,17,26,64,.406,6,26,.231,20,38,.526,.453,11,15,.733,11,16,27,12,9,2,8,17
15,2022-01-17,@,Nevada,REG (Conf),W,77,67,"",25,59,.424,10,25,.400,15,34,.441,.508,17,22,.773,4,26,30,17,7,1,11,18,24,61,.393,6,30,.200,18,31,.581,.443,13,16,.813,7,29,36,12,4,1,14,20
16,2022-01-19,"",San Jose State,REG (Conf),W,84,69,"",29,50,.580,13,26,.500,16,24,.667,.710,13,18,.722,2,26,28,14,4,4,8,13,25,55,.455,8,21,.381,17,34,.500,.527,11,13,.846,5,19,24,12,5,2,10,19
17,2022-01-22,"",New Mexico,REG (Conf),W,93,91,"",29,50,.580,8,19,.421,21,31,.677,.660,27,35,.771,6,27,33,11,1,2,13,16,36,67,.537,10,26,.385,26,41,.634,.612,9,11,.818,1,17,18,12,8,3,7,23
18,2022-01-25,@,Boise State,REG (Conf),L,62,65,"",21,45,.467,6,16,.375,15,29,.517,.533,14,19,.737,5,23,28,6,3,2,13,17,22,52,.423,8,25,.320,14,27,.519,.500,13,18,.722,6,19,25,10,6,3,8,19
19,2022-01-28,@,Air Force,REG (Conf),W,63,61,"",21,52,.404,2,16,.125,19,36,.528,.423,19,27,.704,13,21,34,5,3,0,13,18,25,46,.543,5,20,.250,20,26,.769,.598,6,11,.545,4,20,24,10,4,4,12,25
20,2022-01-31,"",Colorado State,REG (Conf),W,84,78,OT,28,53,.528,9,21,.429,19,32,.594,.613,19,24,.792,3,29,32,11,1,3,17,16,32,67,.478,6,20,.300,26,47,.553,.522,8,11,.727,7,20,27,12,10,3,12,23
21,2022-02-03,"",Boise State,REG (Conf),W,72,65,"",24,49,.490,4,13,.308,20,36,.556,.531,20,28,.714,4,28,32,8,2,1,6,19,23,59,.390,6,24,.250,17,35,.486,.441,13,18,.722,9,22,31,6,4,3,6,21
22,2022-02-06,@,Fresno State,REG (Conf),W,61,59,"",22,55,.400,6,25,.240,16,30,.533,.455,11,15,.733,11,30,41,10,0,2,10,13,23,59,.390,4,20,.200,19,39,.487,.424,9,15,.600,7,21,28,10,4,3,2,15
23,2022-02-08,"",Utah State,REG (Conf),W,78,76,OT,25,50,.500,6,19,.316,19,31,.613,.560,22,32,.688,5,25,30,8,3,3,11,14,30,63,.476,8,25,.320,22,38,.579,.540,8,13,.615,8,27,35,15,4,3,13,24
24,2022-02-12,@,San Jose State,REG (Conf),W,74,52,"",28,58,.483,7,24,.292,21,34,.618,.543,11,11,1.000,8,32,40,10,4,3,11,12,17,57,.298,8,21,.381,9,36,.250,.368,10,11,.909,7,16,23,9,5,3,9,13
25,2022-02-15,@,New Mexico,REG (Conf),L,66,75,"",23,57,.404,6,19,.316,17,38,.447,.456,14,19,.737,8,17,25,12,5,2,14,15,27,52,.519,8,18,.444,19,34,.559,.596,13,18,.722,7,24,31,9,8,6,15,20
26,2022-02-19,"",Air Force,REG (Conf),W,75,67,"",25,49,.510,3,17,.176,22,32,.688,.541,22,26,.846,6,23,29,11,1,2,8,13,26,59,.441,9,19,.474,17,40,.425,.517,6,9,.667,8,14,22,10,2,2,7,26
27,2022-02-23,@,Colorado State,REG (Conf),L,55,61,"",19,56,.339,11,31,.355,8,25,.320,.438,6,6,1.000,7,29,36,11,4,3,11,17,21,54,.389,9,27,.333,12,27,.444,.472,10,11,.909,5,28,33,9,7,4,7,10
28,2022-02-26,"",Nevada,REG (Conf),W,74,61,"",27,63,.429,9,28,.321,18,35,.514,.500,11,15,.733,10,29,39,12,7,2,11,17,22,60,.367,6,22,.273,16,38,.421,.417,11,14,.786,9,24,33,11,6,0,14,16
29,2022-02-28,"",San Diego State,REG (Conf),L,66,73,"",23,58,.397,10,27,.370,13,31,.419,.483,10,15,.667,8,24,32,14,5,3,8,12,24,58,.414,12,22,.545,12,36,.333,.517,13,17,.765,8,29,37,10,6,5,9,18
30,2022-03-02,@,UNLV,REG (Conf),L,57,64,"",21,61,.344,7,26,.269,14,35,.400,.402,8,12,.667,6,27,33,9,6,1,9,14,21,55,.382,8,21,.381,13,34,.382,.455,14,18,.778,8,30,38,13,7,2,13,16
31,2022-03-05,"",Fresno State,REG (Conf),W,68,64,OT,22,56,.393,11,28,.393,11,28,.393,.491,13,20,.650,9,20,29,12,7,2,8,15,23,48,.479,7,18,.389,16,30,.533,.552,11,17,.647,6,25,31,11,3,5,16,21
32,2022-03-10,N,UNLV,CTOURN,W,59,56,"",19,52,.365,6,21,.286,13,31,.419,.423,15,17,.882,11,31,42,10,1,0,17,18,21,60,.350,3,21,.143,18,39,.462,.375,11,13,.846,6,21,27,10,10,3,8,19
33,2022-03-11,N,Boise State,CTOURN,L,61,68,"",23,54,.426,7,25,.280,16,29,.552,.491,8,13,.615,8,23,31,12,7,1,15,18,23,49,.469,6,19,.316,17,30,.567,.531,16,21,.762,5,24,29,12,9,3,13,16
