Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2016-11-11,"","",REG (Non-Conf),W,102,64,"",39,70,.557,5,17,.294,34,53,.642,.593,19,29,.655,15,32,47,23,4,3,11,13,27,65,.415,8,34,.235,19,31,.613,.477,2,6,.333,8,17,25,10,9,4,16,27
2,2016-11-15,"",Murray State,REG (Non-Conf),W,87,81,"",32,65,.492,6,18,.333,26,47,.553,.538,17,23,.739,12,23,35,12,3,3,9,18,27,63,.429,11,33,.333,16,30,.533,.516,16,19,.842,10,23,33,16,5,2,11,19
3,2016-11-19,"",Tennessee State,REG (Non-Conf),L,63,74,"",24,56,.429,8,22,.364,16,34,.471,.500,7,19,.368,7,14,21,13,7,4,13,26,24,47,.511,3,9,.333,21,38,.553,.543,23,30,.767,6,26,32,9,2,4,15,17
4,2016-11-22,"",Toledo,REG (Non-Conf),W,80,70,"",35,68,.515,3,10,.300,32,58,.552,.537,7,11,.636,10,27,37,13,11,6,8,18,25,58,.431,9,27,.333,16,31,.516,.509,11,18,.611,8,19,27,13,4,2,14,9
5,2016-11-25,N,UNC Wilmington,REG (Non-Conf),W,68,63,"",24,40,.600,4,9,.444,20,31,.645,.650,16,32,.500,6,24,30,15,12,2,16,17,21,62,.339,10,36,.278,11,26,.423,.419,11,13,.846,14,14,28,13,3,2,17,22
6,2016-11-26,N,Toledo,REG (Non-Conf),W,73,70,OT,25,56,.446,3,10,.300,22,46,.478,.473,20,31,.645,2,23,25,11,7,2,4,24,20,49,.408,7,23,.304,13,26,.500,.480,23,30,.767,7,34,41,10,1,0,16,26
7,2016-11-27,N,Evansville,REG (Non-Conf),W,66,55,"",25,52,.481,5,14,.357,20,38,.526,.529,11,17,.647,5,20,25,14,7,3,9,19,17,40,.425,3,10,.300,14,30,.467,.463,18,27,.667,4,24,28,8,3,2,17,22
8,2016-11-30,@,Ole Miss,REG (Non-Conf),W,77,62,"",29,60,.483,9,16,.563,20,44,.455,.558,10,12,.833,4,22,26,22,7,1,7,21,18,45,.400,7,20,.350,11,25,.440,.478,19,27,.704,8,25,33,9,4,7,16,15
9,2016-12-03,@,South Alabama,REG (Non-Conf),W,67,55,"",26,52,.500,8,20,.400,18,32,.563,.577,7,11,.636,9,26,35,20,9,3,16,20,18,43,.419,4,17,.235,14,26,.538,.465,15,23,.652,3,16,19,7,10,0,16,16
10,2016-12-08,"",Vanderbilt,REG (Non-Conf),W,71,48,"",28,61,.459,7,24,.292,21,37,.568,.516,8,13,.615,5,32,37,15,10,3,6,14,17,53,.321,5,19,.263,12,34,.353,.368,9,13,.692,4,25,29,9,3,2,13,10
11,2016-12-14,@,Belmont,REG (Non-Conf),W,79,66,"",28,60,.467,9,20,.450,19,40,.475,.542,14,17,.824,8,23,31,17,8,4,4,12,24,54,.444,12,29,.414,12,25,.480,.556,6,6,1.000,7,25,32,15,2,2,13,14
12,2016-12-17,@,VCU,REG (Non-Conf),L,77,80,"",27,55,.491,8,14,.571,19,41,.463,.564,15,24,.625,8,28,36,12,2,1,12,22,30,57,.526,6,18,.333,24,39,.615,.579,14,24,.583,6,21,27,15,5,5,5,22
13,2016-12-21,"",Georgia State,REG (Non-Conf),L,56,64,"",18,51,.353,7,26,.269,11,25,.440,.422,13,18,.722,7,19,26,9,10,2,12,16,22,46,.478,10,20,.500,12,26,.462,.587,10,17,.588,7,23,30,13,11,5,17,19
14,2017-01-01,"",UAB,REG (Conf),W,60,49,"",21,47,.447,7,18,.389,14,29,.483,.521,11,17,.647,8,23,31,10,7,2,13,19,15,43,.349,3,9,.333,12,34,.353,.384,16,22,.727,7,20,27,8,4,3,16,13
15,2017-01-05,@,Rice,REG (Conf),W,80,77,"",30,60,.500,9,17,.529,21,43,.488,.575,11,17,.647,7,22,29,21,5,1,9,19,25,53,.472,9,20,.450,16,33,.485,.557,18,20,.900,7,26,33,12,5,3,14,17
16,2017-01-07,@,North Texas,REG (Conf),W,79,68,"",27,64,.422,7,20,.350,20,44,.455,.477,18,20,.900,12,25,37,17,6,4,5,20,22,47,.468,8,14,.571,14,33,.424,.553,16,29,.552,3,24,27,14,1,3,9,19
17,2017-01-12,"",Marshall,REG (Conf),W,69,57,"",29,72,.403,5,17,.294,24,55,.436,.438,6,8,.750,19,36,55,19,8,6,18,20,20,54,.370,5,19,.263,15,35,.429,.417,12,20,.600,3,22,25,5,13,2,14,15
18,2017-01-14,"",Western Kentucky,REG (Conf),W,91,76,"",36,58,.621,9,19,.474,27,39,.692,.698,10,17,.588,13,18,31,25,8,1,13,17,29,49,.592,6,15,.400,23,34,.676,.653,12,22,.545,6,12,18,13,7,0,14,16
19,2017-01-19,@,Florida International,REG (Conf),W,65,52,"",24,47,.511,3,10,.300,21,37,.568,.543,14,17,.824,9,21,30,15,7,4,11,13,21,53,.396,2,11,.182,19,42,.452,.415,8,10,.800,9,12,21,9,8,2,11,11
20,2017-01-21,@,Florida Atlantic,REG (Conf),W,86,57,"",36,64,.563,7,19,.368,29,45,.644,.617,7,12,.583,6,27,33,12,13,4,7,14,22,62,.355,5,20,.250,17,42,.405,.395,8,13,.615,14,24,38,6,2,3,16,16
21,2017-01-26,"",Southern Mississippi,REG (Conf),W,72,56,"",30,59,.508,11,31,.355,19,28,.679,.602,1,2,.500,9,19,28,17,8,3,7,12,20,48,.417,7,17,.412,13,31,.419,.490,9,10,.900,5,18,23,9,4,1,15,10
22,2017-01-28,"",Louisiana Tech,REG (Conf),W,71,61,"",31,63,.492,2,11,.182,29,52,.558,.508,7,12,.583,14,24,38,10,3,6,11,24,18,50,.360,4,15,.267,14,35,.400,.400,21,29,.724,10,18,28,9,4,3,13,14
23,2017-02-02,@,UTSA,REG (Conf),W,69,59,"",25,54,.463,7,19,.368,18,35,.514,.528,12,14,.857,10,24,34,16,4,2,13,16,22,56,.393,5,17,.294,17,39,.436,.438,10,14,.714,9,17,26,10,6,1,9,16
24,2017-02-04,@,UTEP,REG (Conf),L,54,57,"",22,45,.489,5,19,.263,17,26,.654,.544,5,10,.500,7,24,31,14,4,2,18,19,19,46,.413,4,12,.333,15,34,.441,.457,15,18,.833,5,16,21,10,8,0,11,12
25,2017-02-09,"",Old Dominion,REG (Conf),W,64,51,"",22,52,.423,9,22,.409,13,30,.433,.510,11,12,.917,7,20,27,12,8,3,11,14,20,49,.408,3,15,.200,17,34,.500,.439,8,11,.727,8,19,27,14,7,1,15,14
26,2017-02-11,"",Charlotte,REG (Conf),W,70,55,"",29,64,.453,3,15,.200,26,49,.531,.477,9,13,.692,7,31,38,11,8,4,7,18,20,52,.385,3,17,.176,17,35,.486,.413,12,20,.600,4,28,32,7,4,3,12,15
27,2017-02-16,@,Western Kentucky,REG (Conf),W,78,52,"",31,58,.534,7,17,.412,24,41,.585,.595,9,11,.818,5,27,32,22,6,1,3,14,17,46,.370,9,19,.474,8,27,.296,.467,9,15,.600,4,19,23,9,1,7,8,11
28,2017-02-18,@,Marshall,REG (Conf),W,97,86,"",34,65,.523,6,16,.375,28,49,.571,.569,23,26,.885,10,23,33,12,6,1,8,22,29,64,.453,7,24,.292,22,40,.550,.508,21,26,.808,10,19,29,14,4,1,12,19
29,2017-02-26,@,UAB,REG (Conf),W,66,64,"",26,59,.441,9,20,.450,17,39,.436,.517,5,7,.714,11,21,32,16,3,2,10,19,22,45,.489,4,12,.333,18,33,.545,.533,16,20,.800,3,20,23,19,4,2,9,8
30,2017-03-02,"",Florida International,REG (Conf),W,70,67,"",25,55,.455,5,17,.294,20,38,.526,.500,15,19,.789,9,23,32,13,5,3,10,17,26,53,.491,5,15,.333,21,38,.553,.538,10,15,.667,5,22,27,7,5,0,11,21
31,2017-03-04,"",Florida Atlantic,REG (Conf),W,93,59,"",33,57,.579,3,11,.273,30,46,.652,.605,24,28,.857,6,34,40,10,4,1,10,19,18,53,.340,1,13,.077,17,40,.425,.349,22,29,.759,3,16,19,7,4,1,10,22
32,2017-03-09,N,UTSA,CTOURN,W,86,70,"",33,56,.589,9,17,.529,24,39,.615,.670,11,18,.611,9,19,28,20,5,5,7,22,21,58,.362,8,21,.381,13,37,.351,.431,20,28,.714,17,17,34,14,4,1,12,18
33,2017-03-10,N,UTEP,CTOURN,W,82,56,"",27,61,.443,8,21,.381,19,40,.475,.508,20,26,.769,9,29,38,16,12,2,9,18,20,51,.392,2,10,.200,18,41,.439,.412,14,20,.700,5,23,28,11,3,4,17,19
34,2017-03-11,N,Marshall,CTOURN,W,83,72,"",30,56,.536,4,14,.286,26,42,.619,.571,19,27,.704,6,33,39,14,6,3,10,18,27,69,.391,10,32,.313,17,37,.459,.464,8,12,.667,11,22,33,15,2,2,11,21
