Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-06,@,VCU,REG (Non-Conf),L,57,69,"",20,52,.385,5,16,.313,15,36,.417,.433,12,20,.600,6,19,25,12,6,5,20,17,25,59,.424,7,23,.304,18,36,.500,.483,12,18,.667,10,22,32,14,10,7,18,18
2,2018-11-09,@,Virginia Tech,REG (Non-Conf),L,59,87,"",21,45,.467,6,21,.286,15,24,.625,.533,11,21,.524,2,20,22,11,3,5,29,19,32,63,.508,10,25,.400,22,38,.579,.587,13,19,.684,9,20,29,20,16,3,20,25
3,2018-11-13,@,Furman,REG (Non-Conf),L,86,88,OT,32,64,.500,9,22,.409,23,42,.548,.570,13,20,.650,5,26,31,12,8,1,11,19,35,66,.530,8,23,.348,27,43,.628,.591,10,17,.588,7,24,31,21,7,3,11,16
4,2018-11-16,@,Savannah State,REG (Non-Conf),W,97,77,"",36,66,.545,10,29,.345,26,37,.703,.621,15,18,.833,8,34,42,23,7,1,13,17,26,70,.371,12,47,.255,14,23,.609,.457,13,19,.684,8,21,29,12,5,5,13,14
5,2018-11-23,N,Eastern Illinois,REG (Non-Conf),L,78,79,"",27,51,.529,8,14,.571,19,37,.514,.608,16,21,.762,3,17,20,8,6,0,6,15,30,59,.508,12,26,.462,18,33,.545,.610,7,9,.778,9,22,31,8,4,3,10,15
6,2018-11-24,N,UNC Wilmington,REG (Non-Conf),W,81,72,"",28,58,.483,12,24,.500,16,34,.471,.586,13,22,.591,6,21,27,15,7,3,10,18,23,50,.460,9,23,.391,14,27,.519,.550,17,21,.810,3,23,26,10,4,3,16,24
7,2018-11-25,N,Arkansas State,REG (Non-Conf),L,69,77,"",21,53,.396,7,20,.350,14,33,.424,.462,20,25,.800,5,11,16,10,9,1,9,21,25,49,.510,6,16,.375,19,33,.576,.571,21,25,.840,8,25,33,11,5,2,16,20
8,2018-11-28,@,USC Upstate,REG (Non-Conf),W,74,61,"",28,57,.491,4,18,.222,24,39,.615,.526,14,16,.875,9,22,31,12,7,3,9,16,20,57,.351,10,29,.345,10,28,.357,.439,11,16,.688,16,22,38,10,3,2,15,20
9,2018-12-01,"",Savannah State,REG (Non-Conf),W,97,60,"",36,72,.500,11,32,.344,25,40,.625,.576,14,20,.700,15,32,47,28,10,6,10,13,21,74,.284,13,45,.289,8,29,.276,.372,5,12,.417,14,20,34,16,7,1,15,13
10,2018-12-06,"","",REG (Non-Conf),W,105,37,"",40,78,.513,13,24,.542,27,54,.500,.596,12,20,.600,19,32,51,24,13,7,5,14,11,51,.216,1,18,.056,10,33,.303,.225,14,18,.778,9,15,24,5,2,0,19,14
