Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-16,@,St. Mary's (CA),REG (Non-Conf),L,71,76,"",22,55,.400,4,15,.267,18,40,.450,.436,23,27,.852,12,18,30,6,4,2,13,24,21,46,.457,10,25,.400,11,21,.524,.565,24,31,.774,8,21,29,18,7,6,14,21
2,2010-11-17,"",Columbia,REG (Non-Conf),W,79,66,"",28,67,.418,10,23,.435,18,44,.409,.493,13,20,.650,16,20,36,16,7,5,8,18,20,56,.357,10,22,.455,10,34,.294,.446,16,22,.727,17,18,35,13,5,4,15,20
3,2010-11-25,N,Ball State,REG (Non-Conf),W,78,73,OT,28,55,.509,6,15,.400,22,40,.550,.564,16,30,.533,7,21,28,20,5,4,8,22,25,50,.500,5,13,.385,20,37,.541,.550,18,23,.783,2,27,29,19,2,1,12,25
4,2010-11-26,N,Drake,REG (Non-Conf),W,82,39,"",30,52,.577,4,12,.333,26,40,.650,.615,18,26,.692,11,27,38,18,9,4,12,15,13,49,.265,5,23,.217,8,26,.308,.316,8,15,.533,9,12,21,7,4,1,18,23
5,2010-11-27,N,Arizona State,REG (Non-Conf),W,67,58,"",23,52,.442,5,18,.278,18,34,.529,.490,16,27,.593,10,16,26,13,10,4,8,16,20,46,.435,9,25,.360,11,21,.524,.533,9,12,.750,7,21,28,16,2,1,16,25
6,2010-12-01,"",Wagner,REG (Non-Conf),W,69,61,"",22,61,.361,3,17,.176,19,44,.432,.385,22,36,.611,11,22,33,9,15,3,8,22,21,50,.420,6,16,.375,15,34,.441,.480,13,17,.765,7,33,40,12,3,4,21,27
7,2010-12-07,"",St. Bonaventure,REG (Non-Conf),L,66,67,"",25,59,.424,6,14,.429,19,45,.422,.475,10,20,.500,10,14,24,15,14,1,8,22,21,50,.420,7,17,.412,14,33,.424,.490,18,22,.818,7,28,35,11,3,4,19,16
8,2010-12-11,@,Fordham,REG (Non-Conf),L,81,84,"",33,68,.485,4,20,.200,29,48,.604,.515,11,18,.611,11,21,32,17,8,3,12,25,26,53,.491,12,23,.522,14,30,.467,.604,20,30,.667,11,23,34,17,6,3,18,18
9,2010-12-20,"",Davidson,REG (Non-Conf),W,62,57,"",21,45,.467,1,6,.167,20,39,.513,.478,19,26,.731,9,20,29,8,5,5,17,19,16,47,.340,9,23,.391,7,24,.292,.436,16,18,.889,8,16,24,15,7,2,21,22
10,2010-12-21,"",Northwestern,REG (Non-Conf),W,85,69,"",31,52,.596,7,15,.467,24,37,.649,.663,16,21,.762,6,26,32,22,5,4,13,16,25,62,.403,10,27,.370,15,35,.429,.484,9,14,.643,11,15,26,15,8,2,13,21
11,2010-12-29,@,West Virginia,REG (Conf),W,81,71,"",25,41,.610,1,6,.167,24,35,.686,.622,30,39,.769,6,27,33,15,8,4,13,14,25,66,.379,13,36,.361,12,30,.400,.477,8,11,.727,13,11,24,20,6,4,10,26
12,2011-01-01,@,Providence,REG (Conf),W,67,65,"",29,55,.527,4,11,.364,25,44,.568,.564,5,6,.833,6,25,31,15,3,3,16,13,25,57,.439,6,21,.286,19,36,.528,.491,9,13,.692,8,21,29,11,8,5,13,11
13,2011-01-03,"",Georgetown,REG (Conf),W,61,58,"",20,48,.417,3,12,.250,17,36,.472,.448,18,23,.783,9,11,20,12,6,3,4,16,20,45,.444,4,17,.235,16,28,.571,.489,14,17,.824,10,21,31,11,3,4,13,20
14,2011-01-08,@,Notre Dame,REG (Conf),L,61,76,"",21,55,.382,2,11,.182,19,44,.432,.400,17,19,.895,9,19,28,9,6,3,15,22,25,49,.510,8,22,.364,17,27,.630,.592,18,23,.783,4,26,30,15,7,2,14,20
15,2011-01-12,"",Syracuse,REG (Conf),L,59,76,"",21,57,.368,2,12,.167,19,45,.422,.386,15,20,.750,12,14,26,9,11,2,15,11,31,54,.574,9,20,.450,22,34,.647,.657,5,8,.625,6,26,32,20,11,5,20,18
16,2011-01-16,"",Notre Dame,REG (Conf),W,72,54,"",22,45,.489,4,9,.444,18,36,.500,.533,24,29,.828,4,27,31,10,5,3,16,25,16,39,.410,3,15,.200,13,24,.542,.449,19,32,.594,4,17,21,11,6,2,19,24
17,2011-01-19,@,Louisville,REG (Conf),L,63,88,"",22,49,.449,2,7,.286,20,42,.476,.469,17,18,.944,8,21,29,8,5,2,25,16,33,62,.532,13,26,.500,20,36,.556,.637,9,16,.563,9,18,27,24,13,5,12,17
18,2011-01-22,"",Cincinnati,REG (Conf),L,51,53,"",17,43,.395,5,9,.556,12,34,.353,.453,12,26,.462,6,17,23,10,8,2,9,14,21,50,.420,5,17,.294,16,33,.485,.470,6,7,.857,9,26,35,11,4,5,17,23
19,2011-01-26,@,Georgetown,REG (Conf),L,52,77,"",20,59,.339,4,15,.267,16,44,.364,.373,8,13,.615,10,20,30,9,9,2,13,23,26,51,.510,9,18,.500,17,33,.515,.598,16,23,.696,7,30,37,21,8,4,14,15
20,2011-01-30,"",Duke,REG (Non-Conf),W,93,78,"",32,55,.582,3,5,.600,29,50,.580,.609,26,33,.788,8,19,27,21,5,2,12,24,26,62,.419,5,26,.192,21,36,.583,.460,21,27,.778,14,14,28,9,7,7,17,26
21,2011-02-02,"",Rutgers,REG (Conf),W,58,56,"",18,49,.367,2,11,.182,16,38,.421,.388,20,31,.645,12,9,21,6,14,1,10,11,20,42,.476,7,16,.438,13,26,.500,.560,9,14,.643,9,21,30,16,5,8,23,23
22,2011-02-05,@,UCLA,REG (Non-Conf),L,59,66,"",25,63,.397,4,10,.400,21,53,.396,.429,5,7,.714,14,13,27,8,13,2,10,23,18,37,.486,3,12,.250,15,25,.600,.527,27,41,.659,14,24,38,14,5,7,19,15
23,2011-02-10,"",Connecticut,REG (Conf),W,89,72,"",30,62,.484,9,17,.529,21,45,.467,.556,20,22,.909,11,30,41,21,6,6,10,18,24,65,.369,11,27,.407,13,38,.342,.454,13,22,.591,12,19,31,16,4,6,8,17
24,2011-02-13,@,Cincinnati,REG (Conf),W,59,57,"",23,46,.500,4,10,.400,19,36,.528,.543,9,12,.750,6,20,26,13,7,0,13,15,19,53,.358,11,30,.367,8,23,.348,.462,8,15,.533,15,16,31,13,7,4,13,16
25,2011-02-15,@,Marquette,REG (Conf),W,80,68,"",26,58,.448,5,14,.357,21,44,.477,.491,23,31,.742,9,20,29,17,13,2,8,24,20,46,.435,3,14,.214,17,32,.531,.467,25,32,.781,7,24,31,18,4,5,18,21
26,2011-02-19,"",Pittsburgh,REG (Conf),W,60,59,"",17,40,.425,3,7,.429,14,33,.424,.463,23,32,.719,7,20,27,11,8,2,13,17,21,46,.457,7,18,.389,14,28,.500,.533,10,18,.556,8,20,28,14,7,1,16,26
