Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-06,"","",REG (Non-Conf),W,86,41,"",34,60,.567,5,14,.357,29,46,.630,.608,13,21,.619,8,36,44,22,9,10,11,16,14,67,.209,7,35,.200,7,32,.219,.261,6,11,.545,12,23,35,7,7,1,15,20
2,2018-11-09,"",Louisiana,REG (Non-Conf),W,87,65,"",34,63,.540,9,21,.429,25,42,.595,.611,10,12,.833,10,28,38,27,3,4,11,15,25,63,.397,8,25,.320,17,38,.447,.460,7,14,.500,8,18,26,11,7,1,12,16
3,2018-11-13,"",Georgia Tech,REG (Non-Conf),W,66,53,"",19,48,.396,4,12,.333,15,36,.417,.438,24,38,.632,11,32,43,12,6,4,12,19,16,58,.276,3,19,.158,13,39,.333,.302,18,21,.857,7,24,31,5,6,2,13,30
4,2018-11-21,N,Louisville,REG (Non-Conf),W,92,81,"",34,63,.540,8,22,.364,26,41,.634,.603,16,25,.640,7,28,35,22,5,8,10,19,26,59,.441,11,28,.393,15,31,.484,.534,18,24,.750,8,23,31,15,7,3,14,20
5,2018-11-23,N,Kansas,REG (Non-Conf),L,81,87,OT,31,75,.413,7,27,.259,24,48,.500,.460,12,17,.706,12,27,39,19,5,4,14,25,30,60,.500,5,17,.294,25,43,.581,.542,22,34,.647,9,29,38,13,6,2,16,18
6,2018-11-28,"",Eastern Kentucky,REG (Non-Conf),W,95,67,"",35,69,.507,7,28,.250,28,41,.683,.558,18,25,.720,17,31,48,24,5,5,16,20,21,59,.356,8,29,.276,13,30,.433,.424,17,25,.680,6,20,26,11,13,0,20,23
7,2018-12-02,"",Texas A&MâCorpus Christi,REG (Non-Conf),W,79,51,"",26,49,.531,7,17,.412,19,32,.594,.602,20,25,.800,4,30,34,20,10,6,13,7,19,59,.322,9,25,.360,10,34,.294,.398,4,6,.667,8,21,29,10,6,1,14,19
8,2018-12-09,N,Gonzaga,REG (Non-Conf),W,76,73,"",29,72,.403,12,29,.414,17,43,.395,.486,6,10,.600,16,22,38,22,2,4,7,16,27,59,.458,7,18,.389,20,41,.488,.517,12,19,.632,10,29,39,14,4,2,11,17
9,2018-12-15,@,Memphis,REG (Non-Conf),W,102,92,"",27,52,.519,9,24,.375,18,28,.643,.606,39,46,.848,10,27,37,21,4,9,17,22,33,77,.429,10,29,.345,23,48,.479,.494,16,22,.727,18,16,34,21,10,2,9,35
10,2018-12-19,"",Samford,REG (Non-Conf),W,83,70,"",33,57,.579,5,14,.357,28,43,.651,.623,12,20,.600,6,28,34,22,7,4,9,17,23,63,.365,7,23,.304,16,40,.400,.421,17,22,.773,12,22,34,13,7,2,12,17
