Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-15,@,Wake Forest,REG (Non-Conf),L,56,63,"",22,72,.306,3,21,.143,19,51,.373,.326,9,21,.429,16,23,39,8,12,4,9,24,20,50,.400,3,9,.333,17,41,.415,.430,20,29,.690,8,36,44,8,8,10,19,21
2,2010-11-16,N,Winthrop,REG (Non-Conf),W,45,44,"",17,50,.340,6,23,.261,11,27,.407,.400,5,7,.714,9,21,30,6,6,7,13,12,17,51,.333,3,11,.273,14,40,.350,.363,7,8,.875,8,23,31,10,5,1,13,12
3,2010-11-19,@,Fordham,REG (Non-Conf),W,58,48,"",23,54,.426,4,19,.211,19,35,.543,.463,8,17,.471,5,16,21,10,12,2,7,17,16,50,.320,6,23,.261,10,27,.370,.380,10,20,.500,19,27,46,9,2,5,21,14
4,2010-11-22,N,Boston University,REG (Non-Conf),W,51,50,"",19,48,.396,3,17,.176,16,31,.516,.427,10,16,.625,5,24,29,9,8,7,17,19,16,64,.250,4,26,.154,12,38,.316,.281,14,18,.778,19,23,42,7,8,6,17,18
5,2010-11-23,@,George Washington,REG (Non-Conf),W,62,51,"",22,49,.449,7,18,.389,15,31,.484,.520,11,14,.786,7,26,33,16,6,8,8,12,19,66,.288,4,23,.174,15,43,.349,.318,9,14,.643,17,20,37,9,3,0,11,17
6,2010-11-28,@,High Point,REG (Non-Conf),W,70,64,"",19,50,.380,4,11,.364,15,39,.385,.420,28,38,.737,7,27,34,7,4,7,10,24,19,49,.388,6,12,.500,13,37,.351,.449,20,25,.800,5,26,31,12,7,7,12,26
7,2010-11-30,"",Georgia State,REG (Non-Conf),W,60,56,OT,15,45,.333,4,17,.235,11,28,.393,.378,26,39,.667,8,24,32,8,9,4,11,17,22,57,.386,3,15,.200,19,42,.452,.412,9,20,.450,12,24,36,10,2,4,17,26
8,2010-12-04,N,Howard,REG (Conf),W,67,55,"",21,57,.368,6,18,.333,15,39,.385,.421,19,27,.704,6,29,35,15,8,5,11,16,19,63,.302,5,22,.227,14,41,.341,.341,12,19,.632,8,29,37,9,1,3,12,20
9,2010-12-08,"",Delaware,REG (Non-Conf),L,53,55,"",17,48,.354,2,12,.167,15,36,.417,.375,17,31,.548,9,22,31,6,5,6,8,22,19,53,.358,5,19,.263,14,34,.412,.406,12,25,.480,11,24,35,11,3,3,9,26
10,2010-12-20,"",Towson,REG (Non-Conf),W,78,67,"",27,59,.458,11,20,.550,16,39,.410,.551,13,18,.722,11,21,32,19,7,3,15,19,25,54,.463,3,13,.231,22,41,.537,.491,14,21,.667,10,21,31,8,4,2,17,19
