Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-12,@,Northeastern,REG (Non-Conf),L,64,66,"",24,50,.480,7,22,.318,17,28,.607,.550,9,13,.692,5,18,23,10,6,5,13,17,22,58,.379,7,16,.438,15,42,.357,.440,15,18,.833,12,21,33,13,7,0,11,14
2,2010-11-16,N,George Washington,REG (Non-Conf),W,76,67,"",25,51,.490,11,29,.379,14,22,.636,.598,15,18,.833,6,23,29,12,11,5,16,22,22,64,.344,7,21,.333,15,43,.349,.398,16,20,.800,12,20,32,11,7,5,15,20
3,2010-11-17,@,Villanova,REG (Non-Conf),L,66,82,"",25,62,.403,11,32,.344,14,30,.467,.492,5,11,.455,9,15,24,13,3,2,10,18,32,58,.552,1,12,.083,31,46,.674,.560,17,22,.773,7,22,29,21,2,4,7,13
4,2010-11-19,"",Marist,REG (Non-Conf),W,58,37,"",20,53,.377,9,24,.375,11,29,.379,.462,9,13,.692,13,22,35,7,6,7,11,18,12,45,.267,4,17,.235,8,28,.286,.311,9,15,.600,10,13,23,4,7,6,11,18
5,2010-11-22,N,Hampton,REG (Non-Conf),L,50,51,"",16,64,.250,4,26,.154,12,38,.316,.281,14,18,.778,19,23,42,7,8,6,17,18,19,48,.396,3,17,.176,16,31,.516,.427,10,16,.625,5,24,29,9,8,7,17,19
6,2010-11-23,N,Nevada,REG (Non-Conf),W,66,57,"",22,56,.393,8,17,.471,14,39,.359,.464,14,22,.636,11,18,29,9,11,5,9,17,21,57,.368,4,18,.222,17,39,.436,.404,11,18,.611,19,24,43,8,6,2,18,21
7,2010-11-27,"",Cornell,REG (Non-Conf),W,66,61,"",18,49,.367,7,18,.389,11,31,.355,.439,23,29,.793,9,27,36,10,7,2,14,16,20,56,.357,9,28,.321,11,28,.393,.438,12,15,.800,7,21,28,12,5,2,11,23
8,2010-11-30,@,Kentucky,REG (Non-Conf),L,57,91,"",18,63,.286,8,22,.364,10,41,.244,.349,13,17,.765,13,13,26,8,3,0,13,16,32,54,.593,10,16,.625,22,38,.579,.685,17,24,.708,10,29,39,21,5,10,13,15
9,2010-12-04,@,Bucknell,REG (Non-Conf),L,49,52,"",20,60,.333,5,20,.250,15,40,.375,.375,4,9,.444,9,25,34,11,3,3,10,13,18,58,.310,6,23,.261,12,35,.343,.362,10,12,.833,8,26,34,11,3,3,10,13
10,2010-12-09,"",La Salle,REG (Non-Conf),L,81,84,"",27,61,.443,13,29,.448,14,32,.438,.549,14,20,.700,7,23,30,17,8,5,20,28,29,60,.483,5,15,.333,24,45,.533,.525,21,29,.724,10,25,35,13,14,6,17,23
