Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-08,@,George Mason,REG (Non-Conf),L,60,63,"",22,49,.449,9,28,.321,13,21,.619,.541,7,11,.636,6,17,23,12,8,5,15,22,20,47,.426,4,14,.286,16,33,.485,.468,19,31,.613,9,19,28,7,10,2,13,16
2,2013-11-14,"",UMBC,REG (Non-Conf),W,63,61,OT,20,55,.364,4,20,.200,16,35,.457,.400,19,41,.463,15,29,44,14,10,4,18,23,24,58,.414,1,9,.111,23,49,.469,.422,12,22,.545,11,31,42,12,9,4,19,29
3,2013-11-20,@,Ohio State,REG (Non-Conf),L,52,63,"",21,46,.457,4,12,.333,17,34,.500,.500,6,7,.857,5,20,25,14,6,7,26,19,20,56,.357,3,16,.188,17,40,.425,.384,20,29,.690,14,18,32,10,15,2,14,10
4,2013-11-23,@,Mount St. Mary's,REG (Non-Conf),L,64,68,"",26,48,.542,6,15,.400,20,33,.606,.604,6,7,.857,6,18,24,14,1,3,14,21,20,52,.385,6,26,.231,14,26,.538,.442,22,32,.688,14,16,30,7,6,2,5,14
5,2013-11-26,@,Columbia,REG (Non-Conf),L,47,61,"",18,44,.409,3,12,.250,15,32,.469,.443,8,15,.533,4,16,20,9,6,3,10,19,19,42,.452,8,20,.400,11,22,.500,.548,15,19,.789,6,23,29,10,3,4,12,17
6,2013-11-30,@,Saint Francis (PA),REG (Non-Conf),W,75,43,"",28,52,.538,8,17,.471,20,35,.571,.615,11,13,.846,10,26,36,17,5,2,11,21,15,48,.313,3,19,.158,12,29,.414,.344,10,17,.588,6,13,19,7,6,4,9,15
7,2013-12-04,"",Howard,REG (Non-Conf),W,76,53,"",31,55,.564,8,23,.348,23,32,.719,.636,6,10,.600,8,20,28,22,10,5,16,20,13,42,.310,3,9,.333,10,33,.303,.345,24,34,.706,9,17,26,7,7,0,18,15
8,2013-12-07,"",Brown,REG (Non-Conf),L,67,72,"",24,49,.490,5,16,.313,19,33,.576,.541,14,18,.778,8,17,25,14,3,1,11,19,27,52,.519,6,13,.462,21,39,.538,.577,12,19,.632,9,17,26,17,6,3,7,18
9,2013-12-19,@,St. Mary's (CA),REG (Non-Conf),L,44,59,"",18,43,.419,3,12,.250,15,31,.484,.453,5,11,.455,3,14,17,10,10,0,11,18,22,41,.537,5,12,.417,17,29,.586,.598,10,21,.476,13,24,37,10,5,5,18,14
10,2013-12-22,@,San Francisco,REG (Non-Conf),L,69,77,"",24,49,.490,11,28,.393,13,21,.619,.602,10,15,.667,7,18,25,16,2,3,10,22,28,46,.609,7,12,.583,21,34,.618,.685,14,23,.609,4,17,21,19,4,2,8,19
