Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"","",REG (Non-Conf),W,90,50,"",36,76,.474,10,35,.286,26,41,.634,.539,8,16,.500,16,24,40,23,15,4,7,12,19,53,.358,7,20,.350,12,33,.364,.425,5,6,.833,6,25,31,12,5,2,21,15
2,2017-11-14,@,Rice,REG (Non-Conf),W,75,54,"",29,63,.460,11,34,.324,18,29,.621,.548,6,8,.750,6,23,29,18,11,1,12,20,15,42,.357,8,23,.348,7,19,.368,.452,16,26,.615,7,28,35,11,9,2,23,10
3,2017-11-17,@,Ole Miss,REG (Non-Conf),L,72,77,"",24,53,.453,8,21,.381,16,32,.500,.528,16,22,.727,9,21,30,9,5,1,16,30,23,52,.442,9,27,.333,14,25,.560,.529,22,30,.733,8,22,30,13,5,6,13,22
4,2017-11-20,N,Eastern Washington,REG (Non-Conf),W,68,50,"",25,54,.463,10,15,.667,15,39,.385,.556,8,14,.571,7,17,24,10,10,3,11,18,16,45,.356,8,24,.333,8,21,.381,.444,10,14,.714,7,23,30,11,2,3,21,12
5,2017-11-22,N,Prairie View A&M,REG (Non-Conf),L,56,71,"",20,54,.370,4,20,.200,16,34,.471,.407,12,18,.667,7,14,21,5,9,3,11,21,20,43,.465,11,22,.500,9,21,.429,.593,20,22,.909,7,25,32,11,2,4,17,18
6,2017-11-26,"",Tulane,REG (Non-Conf),W,70,59,"",24,62,.387,8,21,.381,16,41,.390,.452,14,21,.667,9,25,34,13,5,2,9,20,18,58,.310,3,21,.143,15,37,.405,.336,20,24,.833,13,24,37,7,5,7,17,23
7,2017-11-29,@,Alabama A&M,REG (Non-Conf),W,63,53,"",22,57,.386,7,24,.292,15,33,.455,.447,12,17,.706,7,27,34,10,10,9,12,23,18,54,.333,7,21,.333,11,33,.333,.398,10,20,.500,8,25,33,10,4,1,16,13
8,2017-12-04,"",Liberty,REG (Non-Conf),L,74,77,OT,27,53,.509,9,22,.409,18,31,.581,.594,11,18,.611,2,25,27,12,7,7,12,15,27,61,.443,14,26,.538,13,35,.371,.557,9,13,.692,7,24,31,21,3,3,12,17
9,2017-12-09,"",Montana,REG (Non-Conf),W,71,68,"",23,55,.418,5,20,.250,18,35,.514,.464,20,26,.769,7,23,30,9,9,6,14,17,21,58,.362,5,22,.227,16,36,.444,.405,21,26,.808,13,26,39,10,11,5,15,21
10,2017-12-12,"","",REG (Non-Conf),W,90,70,"",35,68,.515,10,22,.455,25,46,.543,.588,10,16,.625,6,30,36,19,6,8,12,18,27,64,.422,12,28,.429,15,36,.417,.516,4,9,.444,3,22,25,16,6,2,15,20
