Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,@,SMU,REG (Non-Conf),L,67,78,"",21,50,.420,8,25,.320,13,25,.520,.500,17,24,.708,7,21,28,11,6,1,12,26,22,47,.468,8,23,.348,14,24,.583,.553,26,35,.743,11,22,33,14,4,6,11,22
2,2017-11-12,@,Arizona,REG (Non-Conf),L,78,103,"",26,62,.419,14,28,.500,12,34,.353,.532,12,16,.750,6,16,22,14,6,0,10,15,39,64,.609,15,28,.536,24,36,.667,.727,10,14,.714,9,32,41,25,8,6,13,16
3,2017-11-16,"","",REG (Non-Conf),W,93,62,"",28,53,.528,11,27,.407,17,26,.654,.632,26,37,.703,9,31,40,16,8,4,20,22,21,57,.368,6,19,.316,15,38,.395,.421,14,23,.609,8,16,24,9,10,1,18,30
4,2017-11-19,@,Colgate,REG (Non-Conf),L,88,93,"",33,61,.541,14,25,.560,19,36,.528,.656,8,10,.800,5,25,30,16,7,1,14,18,34,60,.567,15,28,.536,19,32,.594,.692,10,16,.625,4,21,25,16,9,5,10,16
5,2017-11-23,"",Chicago State,REG (Non-Conf),W,84,73,"",26,64,.406,14,30,.467,12,34,.353,.516,18,30,.600,12,15,27,21,10,6,11,18,29,56,.518,3,8,.375,26,48,.542,.545,12,14,.857,12,28,40,12,6,1,21,26
6,2017-11-24,"",Nicholls State,REG (Non-Conf),W,89,88,"",31,59,.525,10,21,.476,21,38,.553,.610,17,29,.586,7,24,31,16,7,1,13,16,34,65,.523,15,34,.441,19,31,.613,.638,5,9,.556,7,26,33,19,10,4,16,27
7,2017-11-27,"","",REG (Non-Conf),W,88,59,"",32,66,.485,13,34,.382,19,32,.594,.583,11,19,.579,15,23,38,25,10,1,19,19,21,55,.382,8,25,.320,13,30,.433,.455,9,12,.750,9,18,27,13,8,3,24,23
8,2017-12-01,N,Army,REG (Non-Conf),L,70,81,"",22,56,.393,11,26,.423,11,30,.367,.491,15,24,.625,11,18,29,13,3,2,17,15,30,58,.517,10,26,.385,20,32,.625,.603,11,17,.647,8,22,30,15,7,5,18,25
9,2017-12-02,@,The Citadel,REG (Non-Conf),W,98,72,"",36,76,.474,16,42,.381,20,34,.588,.579,10,16,.625,18,34,52,24,5,4,14,23,24,69,.348,6,29,.207,18,40,.450,.391,18,29,.621,13,22,35,15,9,1,10,18
10,2017-12-06,@,Delaware State,REG (Non-Conf),W,81,60,"",28,58,.483,16,33,.485,12,25,.480,.621,9,16,.563,10,19,29,15,10,3,10,10,23,55,.418,7,23,.304,16,32,.500,.482,7,10,.700,11,21,32,10,5,1,15,19
11,2017-12-09,@,Towson,REG (Non-Conf),L,65,78,"",20,69,.290,10,31,.323,10,38,.263,.362,15,20,.750,13,17,30,14,6,1,12,18,27,60,.450,9,25,.360,18,35,.514,.525,15,17,.882,11,32,43,13,3,9,16,24
12,2017-12-12,"",Coppin State,REG (Non-Conf),W,81,74,"",24,60,.400,14,34,.412,10,26,.385,.517,19,25,.760,11,30,41,20,3,2,14,10,28,62,.452,9,24,.375,19,38,.500,.524,9,16,.563,7,27,34,13,11,0,12,23
13,2017-12-17,"",Northern Kentucky,REG (Non-Conf),W,76,75,"",25,60,.417,10,23,.435,15,37,.405,.500,16,20,.800,9,20,29,12,7,1,9,14,27,56,.482,9,23,.391,18,33,.545,.563,12,16,.750,8,21,29,18,7,4,12,18
14,2017-12-29,@,Maryland,REG (Non-Conf),L,45,66,"",19,65,.292,7,38,.184,12,27,.444,.346,0,1,.000,5,28,33,10,7,2,12,16,21,55,.382,10,24,.417,11,31,.355,.473,14,17,.824,8,35,43,11,5,4,15,12
15,2017-12-31,"","",REG (Non-Conf),W,85,41,"",32,62,.516,17,34,.500,15,28,.536,.653,4,8,.500,8,28,36,23,9,1,9,9,15,45,.333,5,23,.217,10,22,.455,.389,6,12,.500,3,22,25,6,5,2,18,10
16,2018-01-03,"",New Hampshire,REG (Conf),W,71,67,"",24,60,.400,8,21,.381,16,39,.410,.467,15,22,.682,8,22,30,8,13,3,9,17,22,53,.415,11,27,.407,11,26,.423,.519,12,15,.800,8,30,38,9,1,3,18,21
17,2018-01-06,@,Vermont,REG (Conf),L,56,71,"",20,55,.364,11,31,.355,9,24,.375,.464,5,7,.714,6,19,25,15,4,5,10,17,26,56,.464,6,18,.333,20,38,.526,.518,13,20,.650,11,29,40,11,6,4,10,15
18,2018-01-10,@,Maine,REG (Conf),W,72,67,"",24,57,.421,7,26,.269,17,31,.548,.482,17,29,.586,10,25,35,8,10,3,15,15,23,62,.371,7,22,.318,16,40,.400,.427,14,18,.778,13,26,39,9,10,2,19,23
19,2018-01-13,@,UMass Lowell,REG (Conf),W,89,62,"",33,57,.579,16,25,.640,17,32,.531,.719,7,13,.538,7,31,38,20,6,3,13,23,20,58,.345,8,29,.276,12,29,.414,.414,14,27,.519,13,21,34,11,6,3,10,16
