Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2016-11-11,"","",REG (Non-Conf),W,135,76,"",51,84,.607,19,38,.500,32,46,.696,.720,14,20,.700,22,35,57,29,9,7,18,20,27,65,.415,12,31,.387,15,34,.441,.508,10,15,.667,4,15,19,14,8,1,21,16
2,2016-11-14,"",Eastern Illinois,REG (Non-Conf),W,70,67,"",21,53,.396,3,14,.214,18,39,.462,.425,25,36,.694,11,27,38,10,10,3,17,18,22,59,.373,6,22,.273,16,37,.432,.424,17,19,.895,8,25,33,13,6,3,13,22
3,2016-11-17,@,UAB,REG (Non-Conf),L,51,74,"",19,71,.268,7,33,.212,12,38,.316,.317,6,10,.600,10,22,32,11,6,5,9,14,26,53,.491,8,16,.500,18,37,.486,.566,14,16,.875,5,39,44,23,3,10,18,13
4,2016-11-21,@,Eastern Illinois,REG (Non-Conf),L,67,71,"",21,52,.404,6,24,.250,15,28,.536,.462,19,27,.704,13,30,43,9,6,7,23,21,24,58,.414,10,26,.385,14,32,.438,.500,13,21,.619,8,22,30,14,11,2,10,21
5,2016-11-23,@,San Francisco,REG (Non-Conf),L,67,79,"",27,58,.466,6,20,.300,21,38,.553,.517,7,14,.500,7,20,27,10,4,0,11,14,28,54,.519,12,28,.429,16,26,.615,.630,11,15,.733,8,28,36,19,4,1,13,17
6,2016-11-25,@,Hawaii,REG (Non-Conf),W,65,63,"",22,50,.440,5,16,.313,17,34,.500,.490,16,20,.800,7,20,27,9,10,6,16,22,20,56,.357,9,25,.360,11,31,.355,.438,14,20,.700,10,20,30,12,4,1,18,17
7,2016-12-01,"",South Florida,REG (Non-Conf),L,74,80,"",24,67,.358,11,30,.367,13,37,.351,.440,15,23,.652,16,22,38,14,11,5,15,15,29,59,.492,8,17,.471,21,42,.500,.559,14,17,.824,7,25,32,16,12,7,18,17
8,2016-12-04,"",Alabama State,REG (Non-Conf),W,83,65,"",29,58,.500,9,22,.409,20,36,.556,.578,16,24,.667,12,33,45,16,7,2,16,23,19,60,.317,12,29,.414,7,31,.226,.417,15,23,.652,10,20,30,10,5,1,13,20
9,2016-12-10,"",Alabama A&M,REG (Non-Conf),W,88,59,"",33,69,.478,13,30,.433,20,39,.513,.572,9,13,.692,14,27,41,17,3,8,8,24,18,56,.321,3,11,.273,15,45,.333,.348,20,29,.690,9,23,32,10,5,1,10,15
10,2016-12-14,N,"",REG (Non-Conf),W,114,52,"",42,72,.583,10,25,.400,32,47,.681,.653,20,27,.741,9,43,52,29,11,5,11,17,18,70,.257,6,26,.231,12,44,.273,.300,10,17,.588,9,21,30,4,5,2,16,22
