Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-09,@,Clemson,REG (Non-Conf),L,51,71,"",18,55,.327,4,18,.222,14,37,.378,.364,11,15,.733,9,23,32,8,5,1,20,22,23,50,.460,10,27,.370,13,23,.565,.560,15,21,.714,5,23,28,18,8,7,11,17
2,2018-11-13,@,Cincinnati,REG (Non-Conf),L,51,73,"",17,47,.362,8,17,.471,9,30,.300,.447,9,12,.750,8,15,23,12,4,1,14,18,31,53,.585,5,14,.357,26,39,.667,.632,6,12,.500,6,20,26,19,8,8,11,13
3,2018-11-15,@,Bowling Green,REG (Non-Conf),L,60,75,"",24,57,.421,10,26,.385,14,31,.452,.509,2,7,.286,10,25,35,14,2,2,14,19,29,57,.509,6,17,.353,23,40,.575,.561,11,17,.647,7,25,32,16,7,0,6,11
4,2018-11-18,"","",REG (Non-Conf),W,123,57,"",44,70,.629,17,28,.607,27,42,.643,.750,18,23,.783,15,36,51,34,15,6,18,15,22,63,.349,10,35,.286,12,28,.429,.429,3,12,.250,8,13,21,14,5,2,22,19
5,2018-11-20,@,George Mason,REG (Non-Conf),L,63,78,"",23,45,.511,3,12,.250,20,33,.606,.544,14,22,.636,3,19,22,10,4,2,16,20,26,51,.510,7,23,.304,19,28,.679,.578,19,26,.731,5,19,24,18,5,2,8,20
6,2018-11-23,N,Nicholls State,REG (Non-Conf),L,63,77,"",24,60,.400,2,17,.118,22,43,.512,.417,13,23,.565,17,24,41,8,2,3,15,12,31,61,.508,10,25,.400,21,36,.583,.590,5,8,.625,6,21,27,15,7,4,9,15
7,2018-11-24,N,Southern,REG (Non-Conf),W,83,71,"",26,49,.531,6,14,.429,20,35,.571,.592,25,30,.833,11,16,27,10,6,2,13,17,27,55,.491,5,14,.357,22,41,.537,.536,12,16,.750,10,10,20,6,4,5,13,21
8,2018-11-28,"","",REG (Non-Conf),W,110,51,"",42,72,.583,5,19,.263,37,53,.698,.618,21,24,.875,8,26,34,21,23,4,12,18,19,44,.432,8,19,.421,11,25,.440,.523,5,10,.500,2,21,23,14,3,1,37,18
9,2018-12-01,"",McNeese State,REG (Non-Conf),W,67,66,"",25,60,.417,5,21,.238,20,39,.513,.458,12,15,.800,9,20,29,11,5,3,10,18,25,55,.455,7,15,.467,18,40,.450,.518,9,15,.600,11,24,35,13,1,3,12,16
10,2018-12-08,@,Appalachian State,REG (Non-Conf),L,73,82,"",28,58,.483,5,20,.250,23,38,.605,.526,12,17,.706,10,24,34,13,8,1,17,21,27,59,.458,7,25,.280,20,34,.588,.517,21,25,.840,8,22,30,14,2,5,13,12
