Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2022-11-07,"",Hofstra,REG (Non-Conf),L,77,83,"",29,59,.492,5,20,.250,24,39,.615,.534,14,20,.700,8,25,33,13,3,4,10,12,36,66,.545,7,17,.412,29,49,.592,.598,4,6,.667,5,25,30,12,5,3,8,20
2,2022-11-11,@,Navy,REG (Non-Conf),L,73,74,"",30,56,.536,6,19,.316,24,37,.649,.589,7,17,.412,10,22,32,11,5,2,15,18,26,49,.531,9,16,.563,17,33,.515,.622,13,21,.619,3,19,22,15,6,3,11,19
3,2022-11-14,@,UMBC,REG (Non-Conf),W,94,64,"",37,64,.578,12,19,.632,25,45,.556,.672,8,12,.667,10,28,38,19,7,4,11,16,23,65,.354,6,25,.240,17,40,.425,.400,12,15,.800,11,15,26,9,2,2,10,12
4,2022-11-19,@,Marist,REG (Non-Conf),W,62,55,"",20,49,.408,11,27,.407,9,22,.409,.520,11,14,.786,3,24,27,11,6,3,12,10,20,54,.370,10,25,.400,10,29,.345,.463,5,11,.455,5,26,31,10,7,5,13,16
5,2022-11-24,N,Army,REG (Non-Conf),W,74,66,"",26,61,.426,10,35,.286,16,26,.615,.508,12,17,.706,8,33,41,11,2,4,10,19,23,58,.397,4,16,.250,19,42,.452,.431,16,19,.842,4,30,34,11,1,0,7,17
6,2022-11-26,N,Northeastern,REG (Non-Conf),W,56,54,"",19,57,.333,4,14,.286,15,43,.349,.368,14,18,.778,8,28,36,6,9,9,12,10,24,61,.393,2,13,.154,22,48,.458,.410,4,7,.571,9,29,38,6,7,5,13,14
7,2022-11-30,"","",REG (Non-Conf),W,92,58,"",32,68,.471,12,33,.364,20,35,.571,.559,16,24,.667,17,33,50,21,11,6,14,14,22,62,.355,9,28,.321,13,34,.382,.427,5,8,.625,3,18,21,9,8,2,15,15
8,2022-12-03,@,Drexel,REG (Non-Conf),W,83,63,"",35,65,.538,7,19,.368,28,46,.609,.592,6,6,1.000,7,27,34,11,5,2,10,13,24,57,.421,6,20,.300,18,37,.486,.474,9,12,.750,3,14,17,10,4,3,8,10
9,2022-12-06,"",Lafayette,REG (Non-Conf),W,69,58,"",24,52,.462,5,17,.294,19,35,.543,.510,16,20,.800,6,29,35,13,4,3,8,10,21,57,.368,6,24,.250,15,33,.455,.421,10,12,.833,5,20,25,10,6,2,7,17
10,2022-12-10,"",Monmouth,REG (Non-Conf),W,91,54,"",31,58,.534,8,26,.308,23,32,.719,.603,21,27,.778,11,35,46,21,5,2,12,15,21,62,.339,2,13,.154,19,49,.388,.355,10,14,.714,8,19,27,11,7,1,11,23
11,2022-12-13,N,Iona,REG (Non-Conf),L,64,70,"",25,48,.521,6,17,.353,19,31,.613,.583,8,15,.533,4,24,28,19,2,0,10,16,25,59,.424,5,18,.278,20,41,.488,.466,15,20,.750,11,20,31,16,6,4,6,16
12,2022-12-16,"",Delaware,REG (Non-Conf),L,69,76,"",27,59,.458,10,28,.357,17,31,.548,.542,5,9,.556,9,22,31,15,6,1,16,18,29,53,.547,3,8,.375,26,45,.578,.575,15,22,.682,6,22,28,16,8,5,9,13
13,2022-12-23,"","",REG (Non-Conf),W,88,70,"",31,64,.484,16,39,.410,15,25,.600,.609,10,13,.769,11,35,46,22,7,2,28,24,25,68,.368,4,21,.190,21,47,.447,.397,16,27,.593,11,16,27,11,16,3,17,16
14,2022-12-31,"",Harvard,REG (Conf),W,69,66,"",26,60,.433,10,25,.400,16,35,.457,.517,7,11,.636,6,30,36,14,6,4,10,14,25,60,.417,9,24,.375,16,36,.444,.492,7,16,.438,12,27,39,10,7,9,14,16
15,2023-01-06,@,Columbia,REG (Conf),W,68,49,"",26,63,.413,4,26,.154,22,37,.595,.444,12,19,.632,14,37,51,8,4,3,13,21,16,59,.271,4,17,.235,12,42,.286,.305,13,23,.565,9,24,33,4,7,0,8,18
16,2023-01-07,@,Cornell,REG (Conf),W,75,68,"",24,49,.490,8,22,.364,16,27,.593,.571,19,26,.731,8,23,31,15,3,3,16,15,24,57,.421,10,27,.370,14,30,.467,.509,10,13,.769,8,19,27,11,12,3,11,22
17,2023-01-14,@,Brown,REG (Conf),L,70,72,"",27,53,.509,12,26,.462,15,27,.556,.623,4,11,.364,2,25,27,14,5,2,12,18,28,53,.528,8,16,.500,20,37,.541,.604,8,18,.444,5,25,30,14,6,3,9,17
