Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2015-11-13,"",Pepperdine,REG (Non-Conf),W,69,66,"",25,63,.397,2,17,.118,23,46,.500,.413,17,30,.567,11,28,39,13,15,8,12,26,20,52,.385,4,17,.235,16,35,.457,.423,22,34,.647,6,31,37,10,5,0,18,25
2,2015-11-16,"",Lamar,REG (Non-Conf),W,80,72,"",25,70,.357,2,11,.182,23,59,.390,.371,28,41,.683,18,26,44,15,6,4,7,22,24,54,.444,8,21,.381,16,33,.485,.519,16,27,.593,7,30,37,12,2,6,16,32
3,2015-11-19,"",San Francisco,REG (Non-Conf),W,78,71,"",24,60,.400,10,24,.417,14,36,.389,.483,20,28,.714,11,23,34,11,7,4,12,24,22,53,.415,7,21,.333,15,32,.469,.481,20,26,.769,8,24,32,12,3,0,16,21
4,2015-11-22,@,Rice,REG (Non-Conf),W,82,65,"",26,47,.553,8,16,.500,18,31,.581,.638,22,29,.759,6,27,33,14,10,1,14,21,21,54,.389,8,23,.348,13,31,.419,.463,15,21,.714,8,18,26,14,3,0,16,18
5,2015-11-27,"",Delaware State,REG (Non-Conf),W,80,59,"",27,61,.443,10,24,.417,17,37,.459,.525,16,22,.727,17,33,50,15,5,6,11,18,20,63,.317,10,30,.333,10,33,.303,.397,9,16,.563,13,16,29,14,4,3,11,20
6,2015-11-30,@,Oregon,REG (Non-Conf),L,73,78,"",28,69,.406,5,18,.278,23,51,.451,.442,12,14,.857,15,24,39,12,4,4,18,25,24,55,.436,4,17,.235,20,38,.526,.473,26,36,.722,6,24,30,12,10,7,17,19
7,2015-12-03,"","",REG (Non-Conf),W,84,72,"",29,61,.475,4,13,.308,25,48,.521,.508,22,29,.759,17,26,43,16,4,11,13,13,27,64,.422,14,31,.452,13,33,.394,.531,4,4,1.000,9,17,26,12,4,0,14,24
8,2015-12-05,@,Cal Poly,REG (Non-Conf),L,65,77,"",24,69,.348,5,22,.227,19,47,.404,.384,12,17,.706,17,22,39,12,3,0,6,26,22,44,.500,8,22,.364,14,22,.636,.591,25,35,.714,6,27,33,14,4,3,10,20
9,2015-12-09,@,Arizona,REG (Non-Conf),L,72,85,"",31,66,.470,5,10,.500,26,56,.464,.508,5,9,.556,12,17,29,14,7,3,12,25,30,57,.526,8,21,.381,22,36,.611,.596,17,28,.607,9,22,31,16,3,3,13,16
10,2015-12-12,"",Pacific,REG (Non-Conf),W,71,52,"",27,56,.482,4,11,.364,23,45,.511,.518,13,21,.619,9,24,33,17,8,4,11,17,18,54,.333,6,23,.261,12,31,.387,.389,10,13,.769,8,23,31,10,4,1,18,20
