Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,"",Saint Joseph's,REG (Non-Conf),L,61,72,"",18,68,.265,4,19,.211,14,49,.286,.294,21,27,.778,18,26,44,8,6,3,12,20,24,49,.490,6,14,.429,18,35,.514,.551,18,25,.720,3,30,33,12,7,9,15,20
2,2011-11-14,"",Tennessee State,REG (Non-Conf),W,52,49,"",19,46,.413,5,19,.263,14,27,.519,.467,9,12,.750,9,22,31,12,6,3,25,19,18,46,.391,1,13,.077,17,33,.515,.402,12,18,.667,6,21,27,7,12,1,19,16
3,2011-11-17,N,Tulsa,REG (Non-Conf),L,49,65,"",18,67,.269,8,31,.258,10,36,.278,.328,5,7,.714,10,24,34,10,5,2,13,22,23,56,.411,4,15,.267,19,41,.463,.446,15,23,.652,12,34,46,14,5,10,15,15
4,2011-11-18,N,Louisiana State,REG (Non-Conf),L,57,76,"",17,52,.327,5,24,.208,12,28,.429,.375,18,27,.667,12,17,29,5,7,5,20,22,26,63,.413,6,16,.375,20,47,.426,.460,18,24,.750,18,26,44,12,10,4,17,26
5,2011-11-20,N,VCU,REG (Non-Conf),L,64,69,"",20,43,.465,9,19,.474,11,24,.458,.570,15,26,.577,6,22,28,10,6,8,19,23,21,56,.375,7,20,.350,14,36,.389,.438,20,27,.741,17,13,30,11,10,3,14,23
6,2011-11-23,"",VCU,REG (Non-Conf),L,45,68,"",16,39,.410,5,14,.357,11,25,.440,.474,8,18,.444,8,18,26,9,6,3,21,18,26,52,.500,6,17,.353,20,35,.571,.558,10,12,.833,9,23,32,10,8,1,15,21
7,2011-11-26,"",Southeastern Louisiana,REG (Non-Conf),W,72,67,"",22,52,.423,4,13,.308,18,39,.462,.462,24,32,.750,12,24,36,13,6,5,21,17,26,59,.441,5,15,.333,21,44,.477,.483,10,15,.667,8,21,29,9,8,4,17,25
8,2011-12-01,"",Murray State,REG (Non-Conf),L,59,70,"",24,56,.429,2,12,.167,22,44,.500,.446,9,14,.643,15,19,34,13,2,8,15,25,22,51,.431,5,12,.417,17,39,.436,.480,21,27,.778,11,18,29,9,6,0,13,20
9,2011-12-04,"",Bowling Green,REG (Non-Conf),W,60,53,"",18,45,.400,3,18,.167,15,27,.556,.433,21,31,.677,8,30,38,11,7,6,21,16,21,63,.333,3,11,.273,18,52,.346,.357,8,12,.667,10,22,32,10,7,3,14,22
10,2011-12-07,@,Southern Illinois,REG (Non-Conf),W,62,55,"",21,48,.438,3,9,.333,18,39,.462,.469,17,30,.567,11,24,35,11,7,2,16,18,19,54,.352,2,11,.182,17,43,.395,.370,15,17,.882,7,22,29,12,10,2,18,25
