Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2022-11-07,@,Grand Canyon,REG (Non-Conf),L,54,60,"",20,52,.385,3,13,.231,17,39,.436,.413,11,18,.611,9,23,32,10,5,5,10,21,23,53,.434,6,21,.286,17,32,.531,.491,8,14,.571,3,24,27,8,4,1,8,19
2,2022-11-13,@,Long Beach State,REG (Non-Conf),W,70,57,"",20,50,.400,8,24,.333,12,26,.462,.480,22,27,.815,13,26,39,15,7,2,15,19,23,57,.404,2,14,.143,21,43,.488,.421,9,15,.600,10,19,29,5,6,4,13,22
3,2022-11-15,@,Oregon,REG (Non-Conf),L,51,81,"",19,59,.322,4,24,.167,15,35,.429,.356,9,9,1.000,6,17,23,10,2,3,14,16,32,60,.533,12,27,.444,20,33,.606,.633,5,13,.385,11,28,39,15,7,7,14,14
4,2022-11-18,"","",REG (Non-Conf),W,106,64,"",37,68,.544,9,24,.375,28,44,.636,.610,23,31,.742,15,35,50,15,5,1,10,13,19,60,.317,12,37,.324,7,23,.304,.417,14,15,.933,2,18,20,5,5,3,14,24
5,2022-11-20,@,North Dakota,REG (Non-Conf),W,81,71,"",30,59,.508,4,12,.333,26,47,.553,.542,17,22,.773,11,24,35,12,6,1,8,18,26,59,.441,7,23,.304,19,36,.528,.500,12,15,.800,9,20,29,13,4,6,10,21
6,2022-11-25,N,UNC Greensboro,REG (Non-Conf),L,66,77,"",22,51,.431,6,18,.333,16,33,.485,.490,16,25,.640,7,17,24,10,8,4,16,18,23,49,.469,6,18,.333,17,31,.548,.531,25,28,.893,6,21,27,10,6,0,17,20
7,2022-11-26,N,Quinnipiac,REG (Non-Conf),L,53,70,"",20,57,.351,3,25,.120,17,32,.531,.377,10,17,.588,4,22,26,15,6,5,11,17,27,67,.403,9,22,.409,18,45,.400,.470,7,12,.583,10,31,41,12,6,1,10,15
8,2022-11-27,N,Middle Tennessee,REG (Non-Conf),L,71,72,"",26,46,.565,5,14,.357,21,32,.656,.620,14,16,.875,4,18,22,18,8,1,22,22,24,49,.490,5,16,.313,19,33,.576,.541,19,24,.792,6,14,20,7,13,3,16,22
9,2022-11-30,@,Southern Utah,REG (Non-Conf),W,86,83,"",30,60,.500,13,24,.542,17,36,.472,.608,13,16,.813,4,24,28,14,8,5,16,28,28,56,.500,7,19,.368,21,37,.568,.563,20,31,.645,6,23,29,10,10,1,15,18
10,2022-12-08,"",St. Thomas,REG (Non-Conf),W,82,65,"",27,53,.509,8,22,.364,19,31,.613,.585,20,21,.952,6,32,38,15,3,5,14,22,16,58,.276,9,29,.310,7,29,.241,.353,24,29,.828,8,17,25,5,11,0,8,20
11,2022-12-10,"",Omaha,REG (Non-Conf),W,82,54,"",29,59,.492,11,31,.355,18,28,.643,.585,13,19,.684,8,21,29,15,12,1,7,16,21,50,.420,3,10,.300,18,40,.450,.450,9,13,.692,8,20,28,8,4,1,17,16
12,2022-12-17,"","",REG (Non-Conf),W,144,59,"",53,79,.671,23,40,.575,30,39,.769,.816,15,23,.652,12,39,51,30,11,2,8,17,20,60,.333,2,17,.118,18,43,.419,.350,17,19,.895,1,17,18,5,5,2,16,15
13,2022-12-20,@,Arizona,REG (Non-Conf),L,64,85,"",24,56,.429,3,24,.125,21,32,.656,.455,13,22,.591,9,21,30,10,7,3,19,23,27,62,.435,10,25,.400,17,37,.459,.516,21,29,.724,12,24,36,15,11,2,12,20
14,2022-12-29,"",Idaho,REG (Conf),W,72,58,"",27,55,.491,9,18,.500,18,37,.486,.573,9,13,.692,5,27,32,18,5,4,7,13,22,55,.400,5,19,.263,17,36,.472,.445,9,11,.818,5,23,28,7,4,0,9,16
15,2022-12-31,"",Eastern Washington,REG (Conf),L,67,70,"",26,61,.426,9,30,.300,17,31,.548,.500,6,13,.462,7,19,26,9,8,3,6,17,21,49,.429,10,27,.370,11,22,.500,.531,18,20,.900,6,27,33,8,3,3,16,16
16,2023-01-05,@,Northern Colorado,REG (Conf),W,77,56,"",29,51,.569,4,14,.286,25,37,.676,.608,15,25,.600,6,27,33,16,4,3,13,18,23,60,.383,4,17,.235,19,43,.442,.417,6,16,.375,11,21,32,8,7,1,16,25
17,2023-01-07,@,Northern Arizona,REG (Conf),W,69,54,"",23,44,.523,8,18,.444,15,26,.577,.614,15,25,.600,2,30,32,8,5,3,16,22,13,49,.265,4,14,.286,9,35,.257,.306,24,28,.857,3,21,24,5,10,0,12,21
18,2023-01-12,"",Idaho State,REG (Conf),W,81,68,"",26,50,.520,4,13,.308,22,37,.595,.560,25,28,.893,4,19,23,16,7,1,10,15,25,49,.510,8,22,.364,17,27,.630,.592,10,19,.526,4,18,22,11,2,1,13,19
19,2023-01-14,"",Weber State,REG (Conf),W,67,52,"",22,50,.440,7,21,.333,15,29,.517,.510,16,21,.762,7,24,31,13,7,4,10,15,19,45,.422,4,16,.250,15,29,.517,.467,10,13,.769,1,20,21,4,5,1,16,21
20,2023-01-16,@,Idaho,REG (Conf),L,70,74,"",20,53,.377,2,12,.167,18,41,.439,.396,28,34,.824,8,26,34,4,7,4,12,23,26,57,.456,7,23,.304,19,34,.559,.518,15,26,.577,3,24,27,14,5,1,13,24
21,2023-01-21,@,Montana,REG (Conf),W,67,64,"",24,47,.511,2,10,.200,22,37,.595,.532,17,19,.895,1,14,15,4,4,3,8,18,22,49,.449,6,17,.353,16,32,.500,.510,14,16,.875,8,22,30,9,3,1,14,20
22,2023-01-26,@,Portland State,REG (Conf),W,75,66,"",26,55,.473,6,15,.400,20,40,.500,.527,17,23,.739,7,25,32,17,7,3,11,17,23,53,.434,7,20,.350,16,33,.485,.500,13,19,.684,5,21,26,9,5,2,12,21
23,2023-01-28,@,Sacramento State,REG (Conf),W,72,65,"",22,49,.449,4,8,.500,18,41,.439,.490,24,28,.857,9,14,23,5,9,3,8,16,24,49,.490,4,9,.444,20,40,.500,.531,13,16,.813,9,19,28,14,1,5,15,21
24,2023-02-02,"",Northern Arizona,REG (Conf),W,69,68,"",24,55,.436,3,18,.167,21,37,.568,.464,18,21,.857,9,17,26,13,7,4,6,11,24,56,.429,10,17,.588,14,39,.359,.518,10,12,.833,10,21,31,7,2,1,10,18
25,2023-02-04,"",Northern Colorado,REG (Conf),W,75,62,"",26,51,.510,8,22,.364,18,29,.621,.588,15,20,.750,7,22,29,19,7,3,8,19,21,48,.438,6,14,.429,15,34,.441,.500,14,20,.700,6,18,24,10,3,2,12,20
26,2023-02-09,@,Weber State,REG (Conf),L,63,73,"",25,49,.510,7,18,.389,18,31,.581,.582,6,10,.600,2,18,20,15,5,3,15,20,26,46,.565,7,17,.412,19,29,.655,.641,14,18,.778,2,21,23,10,7,2,12,19
27,2023-02-11,@,Idaho State,REG (Conf),W,58,52,"",18,51,.353,2,14,.143,16,37,.432,.373,20,28,.714,12,20,32,5,13,2,10,20,18,46,.391,5,10,.500,13,36,.361,.446,11,17,.647,6,24,30,12,2,5,18,22
28,2023-02-18,"",Montana,REG (Conf),W,72,68,"",17,39,.436,6,15,.400,11,24,.458,.513,32,41,.780,5,18,23,9,7,2,14,19,24,50,.480,5,13,.385,19,37,.514,.530,15,17,.882,4,18,22,8,6,0,13,27
