Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,"","",REG (Non-Conf),W,82,67,"",26,64,.406,3,14,.214,23,50,.460,.430,27,40,.675,19,28,47,9,5,5,5,16,22,63,.349,9,27,.333,13,36,.361,.421,14,20,.700,10,23,33,12,4,4,9,27
2,2023-11-10,@,Colorado,REG (Non-Conf),L,63,95,"",21,54,.389,5,18,.278,16,36,.444,.435,16,21,.762,4,18,22,6,7,1,13,20,35,63,.556,10,23,.435,25,40,.625,.635,15,20,.750,12,25,37,28,9,4,11,18
3,2023-11-14,"","",REG (Non-Conf),W,113,73,"",51,84,.607,2,9,.222,49,75,.653,.619,9,12,.750,17,25,42,23,17,3,11,14,26,59,.441,12,26,.462,14,33,.424,.542,9,13,.692,4,18,22,11,7,2,23,13
4,2023-11-17,N,Delaware State,REG (Non-Conf),L,63,71,"",23,56,.411,4,17,.235,19,39,.487,.446,13,21,.619,8,19,27,8,8,2,17,19,26,58,.448,5,12,.417,21,46,.457,.491,14,22,.636,8,21,29,12,12,0,14,15
5,2023-11-19,@,Iowa State,REG (Non-Conf),L,37,92,"",14,49,.286,3,12,.250,11,37,.297,.316,6,7,.857,6,10,16,5,7,2,20,21,32,51,.627,7,15,.467,25,36,.694,.696,21,27,.778,8,25,33,20,14,4,13,8
6,2023-11-22,N,Sam Houston State,REG (Non-Conf),L,68,86,"",25,49,.510,8,18,.444,17,31,.548,.592,10,13,.769,3,18,21,12,5,2,14,14,31,54,.574,10,23,.435,21,31,.677,.667,14,20,.700,4,21,25,19,6,1,7,13
7,2023-11-24,@,Troy,REG (Non-Conf),L,67,80,"",25,55,.455,4,15,.267,21,40,.525,.491,13,20,.650,7,20,27,11,7,2,13,27,25,55,.455,3,15,.200,22,40,.550,.482,27,39,.692,10,20,30,13,11,3,11,19
8,2023-12-02,@,Dayton,REG (Non-Conf),L,46,76,"",18,59,.305,2,19,.105,16,40,.400,.322,8,10,.800,11,14,25,9,7,2,8,13,28,56,.500,14,28,.500,14,28,.500,.625,6,10,.600,11,24,35,21,4,8,12,11
9,2023-12-10,@,Washington State,REG (Non-Conf),L,65,83,"",21,46,.457,5,12,.417,16,34,.471,.511,18,26,.692,5,14,19,4,6,3,15,20,31,55,.564,9,18,.500,22,37,.595,.645,12,19,.632,10,20,30,20,9,2,13,17
10,2023-12-14,@,Drake,REG (Non-Conf),L,56,68,"",21,48,.438,2,15,.133,19,33,.576,.458,12,15,.800,6,24,30,8,4,4,15,12,21,55,.382,10,26,.385,11,29,.379,.473,16,20,.800,8,20,28,13,9,3,9,14
11,2023-12-20,@,Southeastern Louisiana,REG (Non-Conf),L,47,48,"",18,45,.400,7,20,.350,11,25,.440,.478,4,5,.800,3,18,21,6,5,1,12,12,17,47,.362,5,17,.294,12,30,.400,.415,9,14,.643,6,22,28,10,7,1,8,10
12,2023-12-22,@,Florida,REG (Non-Conf),L,57,96,"",24,66,.364,3,13,.231,21,53,.396,.386,6,13,.462,8,18,26,4,8,1,6,12,38,61,.623,11,21,.524,27,40,.675,.713,9,10,.900,6,34,40,27,4,4,10,10
13,2024-01-02,"","",REG (Non-Conf),W,84,72,"",30,63,.476,8,18,.444,22,45,.489,.540,16,22,.727,14,24,38,16,9,1,12,13,32,70,.457,4,17,.235,28,53,.528,.486,4,6,.667,12,19,31,16,3,1,12,17
14,2024-01-06,"",Prairie View A&M,REG (Conf),W,69,63,"",26,48,.542,3,6,.500,23,42,.548,.573,14,20,.700,10,22,32,12,6,4,21,22,24,54,.444,3,8,.375,21,46,.457,.472,12,19,.632,10,12,22,17,10,2,12,19
15,2024-01-08,"",Texas Southern,REG (Conf),L,52,54,"",21,60,.350,3,17,.176,18,43,.419,.375,7,11,.636,11,27,38,8,7,1,11,12,18,53,.340,5,13,.385,13,40,.325,.387,13,15,.867,9,27,36,12,7,4,11,8
16,2024-01-13,@,Bethune-Cookman,REG (Conf),W,79,69,"",25,46,.543,5,10,.500,20,36,.556,.598,24,29,.828,3,19,22,15,10,7,11,16,23,60,.383,5,15,.333,18,45,.400,.425,18,22,.818,16,19,35,17,4,3,16,19
17,2024-01-15,@,Florida A&M,REG (Conf),W,65,52,"",25,56,.446,8,22,.364,17,34,.500,.518,7,13,.538,9,24,33,11,9,1,9,12,19,49,.388,5,18,.278,14,31,.452,.439,9,15,.600,8,20,28,12,3,1,12,13
18,2024-01-20,"",Southern,REG (Conf),W,79,62,"",23,50,.460,8,17,.471,15,33,.455,.540,25,34,.735,10,24,34,6,7,2,16,18,22,55,.400,2,17,.118,20,38,.526,.418,16,20,.800,8,19,27,6,9,2,14,22
19,2024-01-27,"",Mississippi Valley State,REG (Conf),W,54,46,"",17,49,.347,3,16,.188,14,33,.424,.378,17,25,.680,11,18,29,5,15,3,21,13,18,45,.400,1,7,.143,17,38,.447,.411,9,12,.750,8,20,28,8,11,3,22,18
20,2024-01-29,"",ArkansasâPine Bluff,REG (Conf),L,70,86,"",23,59,.390,8,28,.286,15,31,.484,.458,16,24,.667,12,20,32,10,5,0,13,18,24,51,.471,14,32,.438,10,19,.526,.608,24,28,.857,7,25,32,17,4,1,10,20
21,2024-02-03,N,Jackson State,REG (Conf),W,70,62,"",24,52,.462,6,13,.462,18,39,.462,.519,16,20,.800,10,22,32,10,4,7,7,10,23,65,.354,7,29,.241,16,36,.444,.408,9,13,.692,15,18,33,12,5,4,8,15
