Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,"",Jacksonville,REG (Non-Conf),W,79,67,"",24,54,.444,8,17,.471,16,37,.432,.519,23,30,.767,11,25,36,13,7,3,15,21,25,59,.424,5,17,.294,20,42,.476,.466,12,20,.600,13,21,34,11,7,2,16,23
2,2011-11-14,"",UCF,REG (Non-Conf),W,73,50,"",28,55,.509,3,14,.214,25,41,.610,.536,14,25,.560,14,28,42,14,6,6,19,15,18,59,.305,6,30,.200,12,29,.414,.356,8,20,.400,13,15,28,4,9,5,14,22
3,2011-11-16,"",Stetson,REG (Non-Conf),W,79,66,"",32,56,.571,4,10,.400,28,46,.609,.607,11,17,.647,11,23,34,15,9,5,17,12,25,67,.373,10,33,.303,15,34,.441,.448,6,9,.667,17,15,32,14,8,0,17,14
4,2011-11-20,"",South Alabama,REG (Non-Conf),W,80,39,"",25,48,.521,5,21,.238,20,27,.741,.573,25,30,.833,13,29,42,10,8,14,19,13,16,68,.235,0,24,.000,16,44,.364,.235,7,8,.875,13,11,24,8,5,0,16,21
5,2011-11-24,N,Massachusetts,REG (Non-Conf),W,73,53,"",20,57,.351,3,12,.250,17,45,.378,.377,30,39,.769,15,32,47,7,14,9,23,22,19,68,.279,2,23,.087,17,45,.378,.294,13,21,.619,13,22,35,6,15,3,22,30
6,2011-11-25,N,Harvard,REG (Non-Conf),L,41,46,"",17,47,.362,3,8,.375,14,39,.359,.394,4,10,.400,5,21,26,5,13,7,16,21,12,44,.273,5,19,.263,7,25,.280,.330,17,24,.708,9,27,36,9,10,1,17,17
7,2011-11-26,N,Connecticut,REG (Non-Conf),L,76,78,OT,26,60,.433,9,19,.474,17,41,.415,.508,15,20,.750,10,22,32,11,12,4,16,20,26,54,.481,11,25,.440,15,29,.517,.583,15,22,.682,10,21,31,14,9,8,19,15
8,2011-11-30,@,Michigan State,REG (Non-Conf),L,49,65,"",21,54,.389,4,20,.200,17,34,.500,.426,3,6,.500,8,22,30,13,3,5,18,21,21,52,.404,8,19,.421,13,33,.394,.481,15,20,.750,11,20,31,11,10,8,12,11
9,2011-12-05,"",Charleston Southern,REG (Non-Conf),W,76,51,"",30,62,.484,8,26,.308,22,36,.611,.548,8,11,.727,14,30,44,19,7,7,21,19,17,57,.298,7,25,.280,10,32,.313,.360,10,14,.714,8,18,26,8,10,0,20,18
10,2011-12-11,"",UNC Greensboro,REG (Non-Conf),W,75,60,"",26,50,.520,8,20,.400,18,30,.600,.600,15,22,.682,11,22,33,17,13,9,26,16,22,62,.355,5,23,.217,17,39,.436,.395,11,17,.647,14,14,28,8,13,0,21,20
11,2011-12-18,"",Loyola Marymount,REG (Non-Conf),W,77,61,"",29,67,.433,6,25,.240,23,42,.548,.478,13,27,.481,20,25,45,15,6,8,16,15,20,56,.357,9,26,.346,11,30,.367,.438,12,16,.750,6,20,26,9,3,0,17,21
12,2011-12-22,@,Florida,REG (Non-Conf),L,64,82,"",24,59,.407,7,23,.304,17,36,.472,.466,9,10,.900,10,21,31,9,7,3,19,20,28,58,.483,10,28,.357,18,30,.600,.569,16,24,.667,12,21,33,15,12,3,11,14
13,2011-12-30,"",Princeton,REG (Non-Conf),L,73,75,3OT,29,69,.420,4,18,.222,25,51,.490,.449,11,22,.500,13,30,43,9,9,8,16,20,27,65,.415,8,23,.348,19,42,.452,.477,13,18,.722,9,29,38,12,8,6,19,21
14,2012-01-04,"",Auburn,REG (Non-Conf),W,85,56,"",29,54,.537,5,20,.250,24,34,.706,.583,22,26,.846,8,32,40,13,9,10,16,18,21,65,.323,4,14,.286,17,51,.333,.354,10,16,.625,11,14,25,10,4,4,13,20
15,2012-01-07,@,Clemson,REG (Conf),L,59,79,"",22,62,.355,5,19,.263,17,43,.395,.395,10,13,.769,12,18,30,10,9,1,16,24,24,49,.490,3,14,.214,21,35,.600,.520,28,33,.848,8,26,34,14,8,5,12,17
16,2012-01-10,@,Virginia Tech,REG (Conf),W,63,59,"",21,51,.412,4,13,.308,17,38,.447,.451,17,22,.773,12,24,36,8,5,15,19,25,18,59,.305,2,12,.167,16,47,.340,.322,21,24,.875,12,17,29,6,5,4,12,20
