Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,"",Stony Brook,REG (Non-Conf),W,96,66,"",34,52,.654,7,14,.500,27,38,.711,.721,21,24,.875,8,23,31,21,9,2,14,14,26,62,.419,5,20,.250,21,42,.500,.460,9,15,.600,14,9,23,8,5,1,16,20
2,2011-11-13,"",Chattanooga,REG (Non-Conf),W,78,53,"",25,50,.500,7,18,.389,18,32,.563,.570,21,31,.677,6,28,34,12,15,7,18,19,17,63,.270,8,22,.364,9,41,.220,.333,11,16,.688,14,23,37,11,8,0,25,24
3,2011-11-16,@,Evansville,REG (Non-Conf),W,94,73,"",33,59,.559,11,21,.524,22,38,.579,.653,17,25,.680,7,28,35,24,7,5,12,22,24,56,.429,7,16,.438,17,40,.425,.491,18,27,.667,7,19,26,12,5,5,16,25
4,2011-11-19,"",Savannah State,REG (Non-Conf),W,94,65,"",28,49,.571,3,6,.500,25,43,.581,.602,35,47,.745,9,18,27,16,8,1,9,25,22,50,.440,4,12,.333,18,38,.474,.480,17,24,.708,9,16,25,5,3,1,15,28
5,2011-11-21,"",Gardner-Webb,REG (Non-Conf),W,73,49,"",29,59,.492,3,18,.167,26,41,.634,.517,12,23,.522,14,27,41,19,5,1,13,19,18,49,.367,6,22,.273,12,27,.444,.429,7,16,.438,5,22,27,6,5,2,18,25
6,2011-11-27,"",Butler,REG (Non-Conf),W,75,59,"",19,47,.404,8,13,.615,11,34,.324,.489,29,36,.806,11,18,29,9,14,6,16,18,21,55,.382,5,18,.278,16,37,.432,.427,12,22,.545,13,17,30,7,13,4,19,22
7,2011-11-30,@,NC State,REG (Non-Conf),W,86,75,"",30,62,.484,7,13,.538,23,49,.469,.540,19,23,.826,12,22,34,8,10,4,13,20,28,66,.424,3,10,.300,25,56,.446,.447,16,22,.727,16,21,37,14,7,10,15,19
8,2011-12-04,"",Stetson,REG (Non-Conf),W,84,50,"",34,66,.515,5,13,.385,29,53,.547,.553,11,14,.786,8,25,33,20,13,7,9,10,17,53,.321,8,20,.400,9,33,.273,.396,8,13,.615,10,23,33,8,6,1,22,14
9,2011-12-10,"",Kentucky,REG (Non-Conf),W,73,72,"",25,58,.431,9,15,.600,16,43,.372,.509,14,17,.824,12,16,28,12,7,2,18,16,30,54,.556,2,7,.286,28,47,.596,.574,10,17,.588,9,17,26,9,10,7,16,13
10,2011-12-17,N,Notre Dame,REG (Non-Conf),W,69,58,"",24,57,.421,3,7,.429,21,50,.420,.447,18,22,.818,12,21,33,9,4,2,11,25,16,42,.381,4,11,.364,12,31,.387,.429,22,32,.688,6,18,24,9,6,5,12,20
11,2011-12-19,"",Howard,REG (Non-Conf),W,107,50,"",35,52,.673,11,20,.550,24,32,.750,.779,26,37,.703,5,29,34,27,9,2,8,12,19,62,.306,3,15,.200,16,47,.340,.331,9,11,.818,9,17,26,5,4,3,17,25
12,2011-12-22,"",UMBC,REG (Non-Conf),W,89,47,"",26,55,.473,11,27,.407,15,28,.536,.573,26,37,.703,12,27,39,19,12,3,15,15,16,50,.320,3,15,.200,13,35,.371,.350,12,17,.706,8,15,23,7,10,4,19,25
13,2011-12-28,@,Michigan State,REG (Conf),L,65,80,"",27,64,.422,6,17,.353,21,47,.447,.469,5,9,.556,12,18,30,10,4,3,13,18,29,53,.547,5,13,.385,24,40,.600,.594,17,22,.773,8,23,31,14,9,6,9,14
14,2011-12-31,"",Ohio State,REG (Conf),W,74,70,"",27,59,.458,5,13,.385,22,46,.478,.500,15,22,.682,8,18,26,6,7,4,11,20,24,49,.490,3,11,.273,21,38,.553,.520,19,26,.731,8,26,34,11,6,5,17,22
15,2012-01-05,"",Michigan,REG (Conf),W,73,71,"",27,49,.551,7,11,.636,20,38,.526,.622,12,19,.632,5,23,28,15,5,6,15,15,27,58,.466,10,24,.417,17,34,.500,.552,7,11,.636,7,21,28,13,8,1,12,17
16,2012-01-08,@,Penn State,REG (Conf),W,88,82,"",24,47,.511,16,24,.667,8,23,.348,.681,24,32,.750,4,23,27,17,5,3,16,23,27,59,.458,7,23,.304,20,36,.556,.517,21,25,.840,9,19,28,13,8,3,9,26
17,2012-01-12,"",Minnesota,REG (Conf),L,74,77,"",24,55,.436,4,18,.222,20,37,.541,.473,22,25,.880,12,20,32,6,6,5,15,19,29,62,.468,6,17,.353,23,45,.511,.516,13,18,.722,16,17,33,16,8,8,11,25
18,2012-01-15,@,Ohio State,REG (Conf),L,63,80,"",24,55,.436,7,21,.333,17,34,.500,.500,8,11,.727,8,18,26,12,4,2,16,19,31,57,.544,6,15,.400,25,42,.595,.596,12,19,.632,10,20,30,16,10,5,12,15
19,2012-01-18,@,Nebraska,REG (Conf),L,69,70,"",26,51,.510,8,18,.444,18,33,.545,.588,9,13,.692,5,28,33,17,3,2,14,12,23,61,.377,10,30,.333,13,31,.419,.459,14,19,.737,9,20,29,15,8,3,9,15
20,2012-01-22,"",Penn State,REG (Conf),W,73,54,"",24,45,.533,7,16,.438,17,29,.586,.611,18,23,.783,7,23,30,10,5,6,9,25,17,50,.340,4,17,.235,13,33,.394,.380,16,23,.696,10,13,23,5,1,2,8,23
21,2012-01-26,@,Wisconsin,REG (Conf),L,50,57,"",21,46,.457,3,8,.375,18,38,.474,.489,5,10,.500,6,18,24,4,3,1,10,18,19,48,.396,4,17,.235,15,31,.484,.438,15,19,.789,7,17,24,8,3,8,4,10
22,2012-01-29,"",Iowa,REG (Conf),W,103,89,"",37,67,.552,4,16,.250,33,51,.647,.582,25,31,.806,18,17,35,20,7,5,13,17,34,54,.630,8,15,.533,26,39,.667,.704,13,21,.619,6,12,18,16,6,6,17,23
23,2012-02-01,@,Michigan,REG (Conf),L,56,68,"",21,47,.447,5,14,.357,16,33,.485,.500,9,13,.692,7,22,29,9,1,0,14,17,22,46,.478,9,22,.409,13,24,.542,.576,15,19,.789,3,19,22,13,5,2,5,16
24,2012-02-04,@,Purdue,REG (Conf),W,78,61,"",23,55,.418,3,10,.300,20,45,.444,.445,29,35,.829,12,32,44,10,1,7,11,17,21,71,.296,5,21,.238,16,50,.320,.331,14,20,.700,13,17,30,8,7,8,3,25
25,2012-02-09,"",Illinois,REG (Conf),W,84,71,"",21,42,.500,7,12,.583,14,30,.467,.583,35,42,.833,5,20,25,15,6,3,10,16,26,50,.520,7,21,.333,19,29,.655,.590,12,15,.800,3,18,21,15,5,4,15,30
26,2012-02-15,"",Northwestern,REG (Conf),W,71,66,"",27,55,.491,2,13,.154,25,42,.595,.509,15,18,.833,10,19,29,16,7,2,8,15,24,49,.490,6,20,.300,18,29,.621,.551,12,17,.706,5,16,21,9,6,3,12,19
27,2012-02-19,@,Iowa,REG (Conf),L,66,78,"",20,53,.377,6,16,.375,14,37,.378,.434,20,26,.769,11,22,33,13,2,4,14,19,27,63,.429,9,18,.500,18,45,.400,.500,15,21,.714,15,22,37,12,9,7,10,18
28,2012-02-22,"",North Carolina Central,REG (Non-Conf),W,75,56,"",26,51,.510,4,10,.400,22,41,.537,.549,19,25,.760,15,19,34,13,7,2,16,15,20,42,.476,3,10,.300,17,32,.531,.512,13,19,.684,3,13,16,9,9,5,15,22
29,2012-02-26,@,Minnesota,REG (Conf),W,69,50,"",21,48,.438,6,12,.500,15,36,.417,.500,21,25,.840,8,29,37,11,5,5,13,18,18,58,.310,7,17,.412,11,41,.268,.371,7,14,.500,11,19,30,11,8,2,16,20
30,2012-02-28,"",Michigan State,REG (Conf),W,70,55,"",23,48,.479,5,11,.455,18,37,.486,.531,19,22,.864,9,21,30,8,10,2,9,16,20,51,.392,5,13,.385,15,38,.395,.441,10,17,.588,12,16,28,9,5,1,13,16
31,2012-03-04,"",Purdue,REG (Conf),W,85,74,"",28,53,.528,10,18,.556,18,35,.514,.623,19,25,.760,6,28,34,16,6,5,11,14,28,64,.438,8,21,.381,20,43,.465,.500,10,13,.769,7,20,27,11,8,1,10,22
32,2012-03-08,N,Penn State,CTOURN,W,75,58,"",19,52,.365,8,18,.444,11,34,.324,.442,29,36,.806,11,27,38,11,4,2,10,16,19,55,.345,8,17,.471,11,38,.289,.418,12,16,.750,9,18,27,8,8,8,9,28
33,2012-03-09,N,Wisconsin,CTOURN,L,71,79,"",25,51,.490,3,6,.500,22,45,.489,.520,18,22,.818,7,19,26,8,1,0,10,16,27,56,.482,13,26,.500,14,30,.467,.598,12,16,.750,10,16,26,16,4,2,5,16
