Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-10,"",Western Michigan,REG (Non-Conf),W,90,64,"",33,61,.541,10,22,.455,23,39,.590,.623,14,18,.778,10,16,26,14,15,5,11,20,20,49,.408,7,19,.368,13,30,.433,.480,17,21,.810,6,15,21,15,4,0,24,18
2,2018-11-16,@,Butler,REG (Non-Conf),L,76,83,"",26,56,.464,11,26,.423,15,30,.500,.563,13,21,.619,9,18,27,14,4,3,15,25,25,54,.463,10,23,.435,15,31,.484,.556,23,27,.852,8,18,26,12,4,3,9,18
3,2018-11-20,"",Nicholls State,REG (Non-Conf),W,75,55,"",26,54,.481,6,17,.353,20,37,.541,.537,17,23,.739,7,33,40,21,4,6,15,8,22,65,.338,7,24,.292,15,41,.366,.392,4,6,.667,5,17,22,11,9,3,14,20
4,2018-11-23,N,Baylor,REG (Non-Conf),W,78,70,"",22,56,.393,5,20,.250,17,36,.472,.438,29,36,.806,9,24,33,14,8,4,13,21,25,54,.463,2,18,.111,23,36,.639,.481,18,22,.818,6,19,25,11,7,3,18,27
5,2018-11-24,N,Cincinnati,REG (Non-Conf),L,57,71,"",19,51,.373,3,21,.143,16,30,.533,.402,16,17,.941,6,18,24,3,3,6,11,26,20,50,.400,6,14,.429,14,36,.389,.460,25,35,.714,8,22,30,9,4,6,7,17
6,2018-11-28,"",San Diego,REG (Non-Conf),W,93,86,"",33,54,.611,7,16,.438,26,38,.684,.676,20,23,.870,7,25,32,20,7,4,14,19,31,64,.484,9,23,.391,22,41,.537,.555,15,18,.833,7,16,23,21,6,0,13,21
7,2018-12-01,"",LouisianaâMonroe,REG (Non-Conf),W,83,60,"",33,63,.524,11,29,.379,22,34,.647,.611,6,8,.750,11,27,38,25,7,3,11,19,20,52,.385,7,21,.333,13,31,.419,.452,13,19,.684,5,17,22,14,4,0,11,11
8,2018-12-08,@,Illinois State,REG (Non-Conf),W,81,74,"",30,57,.526,7,19,.368,23,38,.605,.588,14,15,.933,9,30,39,16,7,2,16,18,26,63,.413,10,25,.400,16,38,.421,.492,12,19,.632,10,17,27,15,7,3,10,15
9,2018-12-12,N,Southeastern Louisiana,REG (Non-Conf),W,69,47,"",28,53,.528,6,13,.462,22,40,.550,.585,7,12,.583,9,21,30,16,5,3,9,15,19,51,.373,2,17,.118,17,34,.500,.392,7,10,.700,5,16,21,15,2,1,11,11
10,2018-12-16,"",Chattanooga,REG (Non-Conf),W,90,70,"",32,52,.615,9,16,.563,23,36,.639,.702,17,25,.680,4,22,26,20,11,6,14,16,27,58,.466,11,21,.524,16,37,.432,.560,5,10,.500,6,15,21,19,1,3,22,22
11,2018-12-21,N,Middle Tennessee,REG (Non-Conf),W,74,56,"",29,58,.500,8,22,.364,21,36,.583,.569,8,14,.571,11,26,37,13,9,4,16,16,19,56,.339,5,14,.357,14,42,.333,.384,13,19,.684,9,18,27,7,8,2,17,15
12,2018-12-29,"",Florida Gulf Coast,REG (Non-Conf),W,87,57,"",31,60,.517,12,25,.480,19,35,.543,.617,13,18,.722,11,23,34,22,11,5,10,13,21,52,.404,6,16,.375,15,36,.417,.462,9,12,.750,9,15,24,13,2,5,19,17
