Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-06,@,New Mexico State,REG (Non-Conf),L,56,73,"",20,56,.357,10,27,.370,10,29,.345,.446,6,9,.667,5,24,29,8,3,3,11,14,29,66,.439,5,26,.192,24,40,.600,.477,10,16,.625,15,31,46,8,5,3,8,14
2,2018-11-11,"",UC Santa Barbara,REG (Non-Conf),W,82,63,"",27,55,.491,10,29,.345,17,26,.654,.582,18,22,.818,4,24,28,12,4,3,9,23,20,54,.370,3,12,.250,17,42,.405,.398,20,27,.741,8,20,28,6,3,3,12,22
3,2018-11-16,N,Miami (OH),REG (Non-Conf),L,78,89,"",21,51,.412,13,34,.382,8,17,.471,.539,23,31,.742,11,13,24,10,5,1,8,20,32,55,.582,12,27,.444,20,28,.714,.691,13,15,.867,10,22,32,17,3,1,13,24
4,2018-11-17,N,Incarnate Word,REG (Non-Conf),L,78,80,OT,27,50,.540,10,23,.435,17,27,.630,.640,14,19,.737,4,17,21,15,3,7,19,22,28,52,.538,5,12,.417,23,40,.575,.587,19,23,.826,5,19,24,11,8,2,15,19
5,2018-11-18,N,Towson,REG (Non-Conf),W,76,51,"",29,63,.460,11,30,.367,18,33,.545,.548,7,8,.875,6,23,29,20,6,2,7,10,20,53,.377,5,16,.313,15,37,.405,.425,6,7,.857,7,25,32,6,5,1,17,17
6,2018-11-24,@,East Tennessee State,REG (Non-Conf),L,61,79,"",23,58,.397,9,33,.273,14,25,.560,.474,6,10,.600,7,17,24,13,7,2,11,15,32,54,.593,9,20,.450,23,34,.676,.676,6,12,.500,9,30,39,16,4,2,13,13
7,2018-11-26,@,Gonzaga,REG (Non-Conf),L,60,102,"",23,65,.354,4,27,.148,19,38,.500,.385,10,17,.588,7,15,22,2,5,2,11,14,37,58,.638,15,28,.536,22,30,.733,.767,13,19,.684,4,30,34,25,8,5,8,13
8,2018-12-01,N,Drake,REG (Non-Conf),L,88,95,"",32,68,.471,11,34,.324,21,34,.618,.551,13,15,.867,8,20,28,16,7,1,7,18,32,57,.561,12,23,.522,20,34,.588,.667,19,23,.826,7,24,31,28,5,5,9,14
9,2018-12-03,@,Iowa State,REG (Non-Conf),L,59,81,"",23,63,.365,7,28,.250,16,35,.457,.421,6,8,.750,8,25,33,11,3,2,15,15,33,66,.500,6,19,.316,27,47,.574,.545,9,14,.643,7,29,36,16,8,10,9,10
10,2018-12-08,"",Eastern Washington,REG (Non-Conf),W,74,67,"",20,48,.417,10,27,.370,10,21,.476,.521,24,27,.889,6,27,33,11,4,2,10,10,27,64,.422,8,30,.267,19,34,.559,.484,5,8,.625,7,23,30,16,6,1,8,22
11,2018-12-15,"",Missouri State,REG (Non-Conf),W,74,67,"",22,40,.550,7,16,.438,15,24,.625,.638,23,32,.719,2,31,33,8,7,2,19,14,28,67,.418,5,24,.208,23,43,.535,.455,6,10,.600,8,20,28,13,13,1,10,22
12,2018-12-17,@,Montana,REG (Non-Conf),L,53,60,"",17,42,.405,4,18,.222,13,24,.542,.452,15,17,.882,3,23,26,8,4,0,14,18,22,50,.440,7,17,.412,15,33,.455,.510,9,14,.643,4,20,24,9,3,2,7,20
13,2018-12-19,"","",REG (Non-Conf),W,90,43,"",32,62,.516,7,24,.292,25,38,.658,.573,19,20,.950,10,36,46,14,5,3,11,10,16,62,.258,3,20,.150,13,42,.310,.282,8,10,.800,6,21,27,5,6,0,11,16
14,2018-12-29,"",South Dakota,REG (Conf),W,71,65,"",24,56,.429,8,22,.364,16,34,.471,.500,15,19,.789,4,24,28,12,6,4,5,14,27,54,.500,5,11,.455,22,43,.512,.546,6,11,.545,5,23,28,15,1,4,12,19
15,2018-12-30,"",Purdue Fort Wayne,REG (Conf),L,87,90,OT,29,58,.500,12,29,.414,17,29,.586,.603,17,18,.944,6,23,29,11,4,4,11,15,36,65,.554,10,28,.357,26,37,.703,.631,8,14,.571,6,22,28,12,5,3,10,21
16,2019-01-02,@,Omaha,REG (Conf),L,77,90,"",27,57,.474,13,26,.500,14,31,.452,.588,10,12,.833,6,22,28,14,3,2,10,15,34,61,.557,11,24,.458,23,37,.622,.648,11,15,.733,7,25,32,18,4,2,7,11
17,2019-01-06,"","",REG (Non-Conf),W,85,53,"",34,58,.586,7,20,.350,27,38,.711,.647,10,11,.909,4,34,38,18,7,2,9,13,20,56,.357,5,17,.294,15,39,.385,.402,8,9,.889,2,17,19,8,4,1,12,9
18,2019-01-10,"",Western Illinois,REG (Conf),W,85,69,"",32,62,.516,11,23,.478,21,39,.538,.605,10,12,.833,5,34,39,16,2,1,9,13,25,66,.379,9,16,.563,16,50,.320,.447,10,11,.909,7,22,29,7,6,5,5,12
19,2019-01-16,@,Denver,REG (Conf),L,65,80,"",22,56,.393,6,22,.273,16,34,.471,.446,15,22,.682,8,23,31,10,5,1,11,18,30,56,.536,6,18,.333,24,38,.632,.589,14,17,.824,5,31,36,15,6,4,10,20
20,2019-01-19,"",North Dakota,REG (Conf),W,67,65,"",24,54,.444,5,18,.278,19,36,.528,.491,14,19,.737,11,25,36,8,4,1,12,15,23,60,.383,6,20,.300,17,40,.425,.433,13,17,.765,11,23,34,11,6,0,8,20
