Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2022-11-07,"","",REG (Non-Conf),W,99,56,"",36,61,.590,10,26,.385,26,35,.743,.672,17,23,.739,8,27,35,14,14,3,15,19,21,62,.339,4,17,.235,17,45,.378,.371,10,22,.455,12,16,28,6,8,2,21,19
2,2022-11-11,@,Florida,REG (Non-Conf),L,78,88,"",30,70,.429,6,17,.353,24,53,.453,.471,12,18,.667,9,22,31,11,8,2,7,20,30,55,.545,4,11,.364,26,44,.591,.582,24,33,.727,6,28,34,13,4,10,10,17
3,2022-11-14,"","",REG (Non-Conf),W,95,36,"",36,74,.486,15,37,.405,21,37,.568,.588,8,17,.471,13,30,43,26,17,7,11,11,13,60,.217,3,23,.130,10,37,.270,.242,7,10,.700,14,22,36,9,7,6,26,20
4,2022-11-18,N,Southeastern Louisiana,REG (Non-Conf),W,72,68,"",25,56,.446,12,28,.429,13,28,.464,.554,10,17,.588,9,25,34,16,7,3,14,20,23,51,.451,6,15,.400,17,36,.472,.510,16,24,.667,2,21,23,6,6,2,12,18
5,2022-11-19,@,Appalachian State,REG (Non-Conf),W,71,67,"",25,57,.439,8,17,.471,17,40,.425,.509,13,20,.650,9,18,27,15,8,1,10,15,24,51,.471,11,26,.423,13,25,.520,.578,8,10,.800,5,23,28,11,6,8,15,18
6,2022-11-20,N,Campbell,REG (Non-Conf),L,61,85,"",19,40,.475,8,22,.364,11,18,.611,.575,15,24,.625,4,18,22,11,4,3,18,25,27,47,.574,8,13,.615,19,34,.559,.660,23,28,.821,4,21,25,13,11,0,12,20
7,2022-11-26,@,VCU,REG (Non-Conf),L,61,64,"",23,55,.418,6,18,.333,17,37,.459,.473,9,18,.500,10,23,33,11,5,3,13,23,18,44,.409,4,16,.250,14,28,.500,.455,24,33,.727,7,19,26,8,6,6,13,20
8,2022-12-02,@,Mercer,REG (Non-Conf),W,66,63,"",24,57,.421,6,15,.400,18,42,.429,.474,12,15,.800,6,19,25,10,9,1,9,14,25,50,.500,4,13,.308,21,37,.568,.540,9,13,.692,6,27,33,12,4,2,16,20
9,2022-12-05,@,Charleston Southern,REG (Non-Conf),W,76,65,"",24,51,.471,11,23,.478,13,28,.464,.578,17,29,.586,4,20,24,17,11,6,15,18,24,55,.436,5,18,.278,19,37,.514,.482,12,18,.667,9,27,36,11,8,2,21,24
10,2022-12-12,@,San Diego State,REG (Non-Conf),L,54,88,"",17,49,.347,8,23,.348,9,26,.346,.429,12,20,.600,5,18,23,12,9,2,20,25,31,61,.508,8,24,.333,23,37,.622,.574,18,25,.720,9,27,36,21,13,3,12,21
11,2022-12-17,"","",REG (Non-Conf),W,79,55,"",25,64,.391,9,35,.257,16,29,.552,.461,20,29,.690,7,35,42,13,12,3,8,16,20,59,.339,6,28,.214,14,31,.452,.390,9,12,.750,4,30,34,9,5,2,18,21
12,2022-12-20,"",USC Upstate,REG (Non-Conf),W,65,56,"",22,55,.400,10,27,.370,12,28,.429,.491,11,17,.647,10,18,28,14,6,2,17,15,22,53,.415,5,16,.313,17,37,.459,.462,7,14,.500,7,23,30,7,10,4,13,19
