Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,"",UNC Asheville,REG (Non-Conf),W,84,75,"",29,66,.439,6,19,.316,23,47,.489,.485,20,28,.714,13,34,47,21,10,7,14,18,23,66,.348,10,25,.400,13,41,.317,.424,19,26,.731,13,22,35,10,7,1,12,21
2,2011-11-13,"",Morehead State,REG (Non-Conf),W,91,61,"",33,54,.611,8,23,.348,25,31,.806,.685,17,22,.773,11,19,30,26,4,6,12,20,19,47,.404,8,15,.533,11,32,.344,.489,15,24,.625,8,10,18,9,6,0,16,22
3,2011-11-16,"",Princeton,REG (Non-Conf),W,60,58,"",26,54,.481,1,8,.125,25,46,.543,.491,7,11,.636,10,24,34,15,8,5,14,11,21,53,.396,9,19,.474,12,34,.353,.481,7,13,.538,5,17,22,13,8,5,10,14
4,2011-11-19,N,Vanderbilt,REG (Non-Conf),L,79,86,"",31,62,.500,4,11,.364,27,51,.529,.532,13,22,.591,10,22,32,16,12,1,13,22,28,54,.519,9,25,.360,19,29,.655,.602,21,33,.636,11,24,35,14,8,1,15,20
5,2011-11-21,N,Texas,REG (Non-Conf),W,77,74,"",20,44,.455,4,12,.333,16,32,.500,.500,33,44,.750,8,20,28,14,7,3,11,23,25,53,.472,5,16,.313,20,37,.541,.519,19,25,.760,10,21,31,13,6,3,13,28
6,2011-11-25,"",Elon,REG (Non-Conf),W,82,67,"",32,70,.457,5,11,.455,27,59,.458,.493,13,21,.619,18,28,46,14,4,6,11,17,24,59,.407,7,22,.318,17,37,.459,.466,12,20,.600,9,20,29,11,5,0,12,18
7,2011-11-30,"",Indiana,REG (Non-Conf),L,75,86,"",28,66,.424,3,10,.300,25,56,.446,.447,16,22,.727,16,21,37,14,7,10,15,19,30,62,.484,7,13,.538,23,49,.469,.540,19,23,.826,12,22,34,8,10,4,13,20
8,2011-12-04,@,Stanford,REG (Non-Conf),L,72,76,"",26,55,.473,7,17,.412,19,38,.500,.536,13,20,.650,8,19,27,8,5,5,17,25,21,58,.362,5,14,.357,16,44,.364,.405,29,34,.853,13,20,33,11,7,2,10,22
9,2011-12-11,"",North Carolina Central,REG (Non-Conf),W,65,60,"",20,54,.370,7,23,.304,13,31,.419,.435,18,22,.818,12,22,34,15,7,1,16,15,24,58,.414,6,17,.353,18,41,.439,.466,6,8,.750,8,14,22,16,8,3,12,17
10,2011-12-17,"",Syracuse,REG (Non-Conf),L,72,88,"",30,52,.577,7,14,.500,23,38,.605,.644,5,8,.625,8,18,26,21,3,3,18,15,35,62,.565,11,25,.440,24,37,.649,.653,7,13,.538,11,13,24,10,5,4,8,9
11,2011-12-20,N,St. Bonaventure,REG (Non-Conf),W,67,65,"",25,58,.431,6,14,.429,19,44,.432,.483,11,13,.846,12,22,34,21,10,7,11,19,22,54,.407,5,20,.250,17,34,.500,.454,16,19,.842,11,21,32,10,6,2,12,13
12,2011-12-22,"",Northeastern,REG (Non-Conf),W,88,59,"",33,64,.516,11,20,.550,22,44,.500,.602,11,12,.917,12,26,38,24,2,6,10,15,23,60,.383,4,18,.222,19,42,.452,.417,9,11,.818,7,19,26,7,8,5,10,15
13,2011-12-29,"",Campbell,REG (Non-Conf),W,87,81,"",28,59,.475,3,11,.273,25,48,.521,.500,28,31,.903,14,25,39,15,5,4,14,18,29,57,.509,9,14,.643,20,43,.465,.588,14,19,.737,6,15,21,10,8,8,9,22
14,2011-12-31,"",Western Carolina,REG (Non-Conf),W,82,55,"",30,52,.577,6,15,.400,24,37,.649,.635,16,21,.762,3,32,35,25,4,4,14,9,20,65,.308,7,23,.304,13,42,.310,.362,8,10,.800,12,19,31,4,7,0,11,20
15,2012-01-04,"",Delaware State,REG (Non-Conf),W,78,44,"",28,62,.452,7,22,.318,21,40,.525,.508,15,17,.882,14,34,48,18,8,5,10,11,18,61,.295,3,12,.250,15,49,.306,.320,5,9,.556,11,21,32,6,9,3,10,12
16,2012-01-08,"",Maryland,REG (Conf),W,79,74,"",28,59,.475,2,9,.222,26,50,.520,.492,21,24,.875,11,22,33,15,4,4,13,18,26,60,.433,9,21,.429,17,39,.436,.508,13,21,.619,11,18,29,12,5,4,15,18
17,2012-01-11,"",Georgia Tech,REG (Conf),L,71,82,"",24,56,.429,5,19,.263,19,37,.514,.473,18,27,.667,9,17,26,12,4,6,12,22,25,49,.510,9,15,.600,16,34,.471,.602,23,31,.742,6,22,28,9,5,5,14,20
18,2012-01-14,@,Wake Forest,REG (Conf),W,76,40,"",30,67,.448,8,21,.381,22,46,.478,.507,8,10,.800,11,31,42,18,11,4,9,12,16,55,.291,2,20,.100,14,35,.400,.309,6,8,.750,7,23,30,7,2,5,17,9
19,2012-01-19,"",Boston College,REG (Conf),W,76,62,"",33,64,.516,5,15,.333,28,49,.571,.555,5,10,.500,13,27,40,21,16,5,16,12,25,62,.403,9,27,.333,16,35,.457,.476,3,7,.429,7,16,23,15,9,3,17,12
20,2012-01-22,@,Miami (FL),REG (Conf),W,78,73,"",24,52,.462,6,10,.600,18,42,.429,.519,24,31,.774,6,23,29,14,10,4,15,16,27,61,.443,2,20,.100,25,41,.610,.459,17,23,.739,11,23,34,10,11,5,14,22
21,2012-01-26,@,North Carolina,REG (Conf),L,55,74,"",21,57,.368,9,20,.450,12,37,.324,.447,4,9,.444,5,16,21,16,10,0,17,14,31,64,.484,5,16,.313,26,48,.542,.523,7,13,.538,15,33,48,18,9,8,15,15
22,2012-01-28,"",Virginia,REG (Conf),L,60,61,"",23,57,.404,2,15,.133,21,42,.500,.421,12,21,.571,16,24,40,12,10,2,11,17,19,43,.442,7,15,.467,12,28,.429,.523,16,23,.696,4,16,20,8,5,2,11,14
23,2012-02-01,@,Boston College,REG (Conf),W,56,51,"",19,45,.422,5,17,.294,14,28,.500,.478,13,17,.765,8,19,27,15,8,2,11,10,19,49,.388,5,17,.294,14,32,.438,.439,8,13,.615,9,20,29,7,7,3,11,15
24,2012-02-04,"",Wake Forest,REG (Conf),W,87,76,"",31,59,.525,8,15,.533,23,44,.523,.593,17,20,.850,9,21,30,19,4,6,9,13,29,58,.500,10,17,.588,19,41,.463,.586,8,10,.800,8,17,25,15,2,3,10,19
25,2012-02-09,@,Georgia Tech,REG (Conf),W,61,52,"",20,49,.408,6,17,.353,14,32,.438,.469,15,22,.682,9,20,29,12,6,2,10,13,19,59,.322,1,17,.059,18,42,.429,.331,13,16,.813,18,20,38,13,6,3,16,18
26,2012-02-16,@,Duke,REG (Conf),L,73,78,"",26,59,.441,5,11,.455,21,48,.438,.483,16,24,.667,11,28,39,12,3,8,15,24,25,69,.362,8,29,.276,17,40,.425,.420,20,28,.714,9,22,31,11,8,3,5,21
27,2012-02-18,"",Florida State,REG (Conf),L,62,76,"",17,58,.293,3,12,.250,14,46,.304,.319,25,31,.806,14,18,32,12,8,3,17,19,27,55,.491,4,13,.308,23,42,.548,.527,18,21,.857,8,24,32,14,8,9,14,22
28,2012-02-21,"",North Carolina,REG (Conf),L,74,86,"",29,70,.414,3,13,.231,26,57,.456,.436,13,23,.565,17,22,39,11,6,3,4,20,29,57,.509,10,19,.526,19,38,.500,.596,18,24,.750,10,28,38,19,3,8,9,14
29,2012-02-25,@,Clemson,REG (Conf),L,69,72,OT,30,60,.500,4,16,.250,26,44,.591,.533,5,13,.385,10,24,34,16,6,2,13,20,25,57,.439,6,20,.300,19,37,.514,.491,16,21,.762,8,18,26,16,9,2,11,14
30,2012-02-29,"",Miami (FL),REG (Conf),W,77,73,"",28,56,.500,7,16,.438,21,40,.525,.563,14,26,.538,11,28,39,19,3,6,7,16,26,73,.356,8,29,.276,18,44,.409,.411,13,19,.684,16,23,39,10,3,3,6,19
31,2012-03-04,@,Virginia Tech,REG (Conf),W,70,58,"",23,45,.511,3,11,.273,20,34,.588,.544,21,27,.778,9,28,37,8,4,2,18,19,22,60,.367,5,20,.250,17,40,.425,.408,9,18,.500,10,12,22,10,3,3,7,20
32,2012-03-08,N,Boston College,CTOURN,W,78,57,"",29,67,.433,8,19,.421,21,48,.438,.493,12,20,.600,14,27,41,16,11,3,11,16,22,57,.386,7,23,.304,15,34,.441,.447,6,11,.545,7,24,31,15,5,3,19,21
33,2012-03-09,N,Virginia,CTOURN,W,67,64,"",27,50,.540,5,15,.333,22,35,.629,.590,8,18,.444,6,22,28,18,8,2,11,16,23,53,.434,2,12,.167,21,41,.512,.453,16,20,.800,9,24,33,10,8,2,10,16
34,2012-03-10,N,North Carolina,CTOURN,L,67,69,"",26,58,.448,3,11,.273,23,47,.489,.474,12,18,.667,8,25,33,10,7,1,16,23,24,54,.444,5,20,.250,19,34,.559,.491,16,22,.727,5,26,31,19,5,0,15,19
