Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-08,"",UMass Lowell,REG (Non-Conf),W,69,42,"",20,53,.377,5,18,.278,15,35,.429,.425,24,32,.750,12,25,37,13,10,2,7,11,14,49,.286,4,17,.235,10,32,.313,.327,10,12,.833,10,23,33,7,5,0,15,24
2,2013-11-12,"",South Carolina State,REG (Non-Conf),W,93,59,"",31,61,.508,15,28,.536,16,33,.485,.631,16,19,.842,8,33,41,19,6,5,9,15,21,59,.356,6,14,.429,15,45,.333,.407,11,19,.579,5,20,25,11,6,4,9,13
3,2013-11-17,@,Iowa State,REG (Non-Conf),L,70,77,"",29,69,.420,8,29,.276,21,40,.525,.478,4,9,.444,8,24,32,14,8,0,12,20,29,61,.475,6,20,.300,23,41,.561,.525,13,19,.684,7,29,36,16,4,1,12,12
4,2013-11-21,N,Long Beach State,REG (Non-Conf),W,85,61,"",31,58,.534,14,30,.467,17,28,.607,.655,9,15,.600,4,25,29,18,5,2,10,14,23,51,.451,8,22,.364,15,29,.517,.529,7,13,.538,6,23,29,12,6,3,16,18
5,2013-11-22,N,Florida State,REG (Non-Conf),W,82,80,OT,28,65,.431,9,24,.375,19,41,.463,.500,17,27,.630,13,24,37,19,6,3,7,14,31,59,.525,6,12,.500,25,47,.532,.576,12,16,.750,7,27,34,14,6,4,13,20
6,2013-11-24,N,Charlotte,REG (Non-Conf),L,61,63,"",19,61,.311,5,23,.217,14,38,.368,.352,18,24,.750,14,26,40,8,12,2,13,17,26,66,.394,6,13,.462,20,53,.377,.439,5,8,.625,15,30,45,11,6,0,17,20
7,2013-11-29,"",Coppin State,REG (Non-Conf),W,87,45,"",32,62,.516,10,29,.345,22,33,.667,.597,13,14,.929,16,27,43,19,2,6,7,17,16,46,.348,2,17,.118,14,29,.483,.370,11,17,.647,4,13,17,6,3,3,9,14
8,2013-12-03,@,Duke,REG (Non-Conf),L,69,79,"",25,56,.446,3,13,.231,22,43,.512,.473,16,19,.842,7,22,29,12,1,0,11,17,28,56,.500,8,23,.348,20,33,.606,.571,15,18,.833,7,23,30,15,4,3,7,18
9,2013-12-07,"",Houston Baptist,REG (Non-Conf),W,107,53,"",36,56,.643,16,26,.615,20,30,.667,.786,19,25,.760,6,22,28,26,8,4,7,9,23,59,.390,4,17,.235,19,42,.452,.424,3,4,.750,11,13,24,10,3,2,15,20
10,2013-12-14,"",Arizona,REG (Non-Conf),L,70,72,"",24,48,.500,8,17,.471,16,31,.516,.583,14,17,.824,5,16,21,9,3,6,11,17,27,61,.443,4,10,.400,23,51,.451,.475,14,15,.933,13,20,33,14,5,2,8,18
11,2013-12-21,N,Stanford,REG (Non-Conf),W,68,65,"",21,52,.404,8,27,.296,13,25,.520,.481,18,26,.692,7,20,27,16,6,1,8,22,22,48,.458,4,10,.400,18,38,.474,.500,17,20,.850,5,23,28,9,2,4,12,19
12,2013-12-28,"",Holy Cross,REG (Non-Conf),W,88,66,"",33,59,.559,8,18,.444,25,41,.610,.627,14,19,.737,8,27,35,16,5,3,7,11,25,61,.410,10,23,.435,15,38,.395,.492,6,10,.600,8,20,28,13,4,2,8,18
13,2014-01-02,@,Minnesota,REG (Conf),W,63,60,"",20,44,.455,7,17,.412,13,27,.481,.534,16,22,.727,5,18,23,16,8,6,10,17,21,53,.396,5,19,.263,16,34,.471,.443,13,19,.684,13,23,36,16,9,4,15,18
14,2014-01-05,"",Northwestern,REG (Conf),W,74,51,"",25,48,.521,6,18,.333,19,30,.633,.583,18,22,.818,6,24,30,15,6,1,9,13,19,49,.388,6,23,.261,13,26,.500,.449,7,8,.875,4,16,20,12,3,3,11,16
15,2014-01-09,@,Nebraska,REG (Conf),W,71,70,"",31,50,.620,6,17,.353,25,33,.758,.680,3,9,.333,2,14,16,16,4,1,9,13,26,49,.531,7,20,.350,19,29,.655,.602,11,12,.917,8,17,25,10,5,2,13,12
16,2014-01-14,"",Penn State,REG (Conf),W,80,67,"",28,52,.538,9,24,.375,19,28,.679,.625,15,19,.789,7,19,26,18,3,1,6,10,26,53,.491,5,19,.263,21,34,.618,.538,10,13,.769,7,17,24,8,2,2,9,17
17,2014-01-18,@,Wisconsin,REG (Conf),W,77,70,"",29,53,.547,7,13,.538,22,40,.550,.613,12,14,.857,2,27,29,12,6,7,11,14,26,60,.433,7,18,.389,19,42,.452,.492,11,14,.786,7,22,29,11,4,2,9,15
