Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-10,"","",REG (Non-Conf),W,76,38,"",31,64,.484,7,19,.368,24,45,.533,.539,7,14,.500,12,31,43,24,9,2,7,9,15,52,.288,6,24,.250,9,28,.321,.346,2,5,.400,6,25,31,8,3,2,17,14
2,2012-11-16,@,Fresno State,REG (Non-Conf),L,61,66,"",21,47,.447,3,13,.231,18,34,.529,.479,16,22,.727,10,21,31,9,4,0,16,22,18,41,.439,7,16,.438,11,25,.440,.524,23,30,.767,4,17,21,9,9,4,16,19
3,2012-11-19,"",Oral Roberts,REG (Non-Conf),L,67,69,"",27,55,.491,10,19,.526,17,36,.472,.582,3,7,.429,7,15,22,18,6,0,11,18,25,50,.500,4,11,.364,21,39,.538,.540,15,18,.833,12,24,36,9,8,4,12,14
4,2012-11-22,N,Xavier,REG (Non-Conf),W,70,67,"",29,51,.569,6,14,.429,23,37,.622,.627,6,9,.667,8,20,28,11,1,0,13,19,23,48,.479,7,17,.412,16,31,.516,.552,14,20,.700,4,13,17,9,5,2,8,14
5,2012-11-23,N,St. Mary's (CA),REG (Non-Conf),W,76,66,"",26,49,.531,3,6,.500,23,43,.535,.561,21,26,.808,8,19,27,13,2,2,11,12,23,55,.418,11,27,.407,12,28,.429,.518,9,10,.900,7,14,21,10,4,1,12,22
6,2012-11-25,N,California,REG (Non-Conf),L,58,78,"",22,64,.344,3,17,.176,19,47,.404,.367,11,15,.733,7,19,26,11,4,2,8,19,27,50,.540,2,7,.286,25,43,.581,.560,22,25,.880,5,33,38,19,4,5,13,17
7,2012-12-01,@,Gonzaga,REG (Non-Conf),L,67,85,"",23,49,.469,10,19,.526,13,30,.433,.571,11,19,.579,6,13,19,12,6,2,10,24,28,59,.475,6,23,.261,22,36,.611,.525,23,28,.821,13,24,37,15,7,1,8,16
8,2012-12-04,"",Nevada,REG (Non-Conf),W,78,72,OT,28,54,.519,6,13,.462,22,41,.537,.574,16,25,.640,4,25,29,17,4,1,9,15,25,57,.439,7,24,.292,18,33,.545,.500,15,19,.789,8,27,35,11,4,6,9,19
9,2012-12-08,"",San Francisco,REG (Non-Conf),W,67,59,"",26,50,.520,5,15,.333,21,35,.600,.570,10,14,.714,9,27,36,19,4,1,14,17,22,52,.423,9,24,.375,13,28,.464,.510,6,15,.400,8,16,24,16,5,1,10,19
10,2012-12-15,"",Santa Clara,REG (Non-Conf),L,71,75,"",22,51,.431,9,18,.500,13,33,.394,.520,18,24,.750,5,28,33,17,5,0,13,19,24,65,.369,9,33,.273,15,32,.469,.438,18,21,.857,15,24,39,14,6,5,11,19
11,2012-12-19,@,St. Mary's (CA),REG (Non-Conf),L,46,74,"",14,43,.326,1,8,.125,13,35,.371,.337,17,21,.810,3,19,22,10,6,1,13,17,25,60,.417,10,30,.333,15,30,.500,.500,14,16,.875,15,27,42,17,7,2,9,16
12,2012-12-21,"","",REG (Non-Conf),W,80,42,"",32,55,.582,2,16,.125,30,39,.769,.600,14,22,.636,10,32,42,18,6,4,10,10,17,61,.279,8,22,.364,9,39,.231,.344,0,0,"",7,14,21,12,4,1,12,14
13,2012-12-29,@,Long Beach State,REG (Conf),L,63,67,"",22,56,.393,8,24,.333,14,32,.438,.464,11,17,.647,13,24,37,12,4,1,15,30,20,42,.476,5,16,.313,15,26,.577,.536,22,37,.595,7,19,26,6,8,6,15,19
14,2013-01-05,@,UC Davis,REG (Conf),W,74,64,"",25,48,.521,5,14,.357,20,34,.588,.573,19,29,.655,2,22,24,12,10,1,12,18,20,45,.444,7,21,.333,13,24,.542,.522,17,25,.680,4,22,26,12,6,0,18,20
15,2013-01-10,"",UC Santa Barbara,REG (Conf),W,80,62,"",27,56,.482,13,28,.464,14,28,.500,.598,13,17,.765,9,21,30,23,11,2,4,15,21,45,.467,5,14,.357,16,31,.516,.522,15,16,.938,3,22,25,19,3,4,13,17
16,2013-01-12,"",Cal Poly,REG (Conf),W,77,55,"",28,44,.636,10,16,.625,18,28,.643,.750,11,15,.733,5,22,27,22,7,1,10,15,17,46,.370,7,21,.333,10,25,.400,.446,14,17,.824,9,12,21,9,7,0,10,17
