Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-10,"",Illinois State,REG (Non-Conf),W,100,89,"",37,71,.521,14,34,.412,23,37,.622,.620,12,17,.706,9,29,38,26,5,5,10,9,35,72,.486,13,31,.419,22,41,.537,.576,6,7,.857,7,24,31,19,5,7,11,17
2,2018-11-12,"",Middle Tennessee,REG (Non-Conf),W,92,73,"",35,65,.538,6,19,.316,29,46,.630,.585,16,24,.667,6,25,31,21,10,6,13,16,27,65,.415,5,18,.278,22,47,.468,.454,14,19,.737,13,27,40,10,7,4,21,20
3,2018-11-15,@,Lipscomb,REG (Non-Conf),W,87,83,"",34,62,.548,9,22,.409,25,40,.625,.621,10,16,.625,5,31,36,19,6,8,20,23,28,63,.444,8,21,.381,20,42,.476,.508,19,26,.731,4,24,28,16,10,3,14,18
4,2018-11-20,"","",REG (Non-Conf),W,104,50,"",37,64,.578,14,32,.438,23,32,.719,.688,16,20,.800,8,38,46,28,12,3,13,11,17,58,.293,10,36,.278,7,22,.318,.379,6,6,1.000,2,18,20,12,4,0,20,16
5,2018-11-24,@,Kennesaw State,REG (Non-Conf),W,91,53,"",35,69,.507,9,21,.429,26,48,.542,.572,12,16,.750,13,38,51,15,8,9,12,15,21,67,.313,2,9,.222,19,58,.328,.328,9,18,.500,7,23,30,5,7,4,10,14
6,2018-11-29,@,Samford,REG (Non-Conf),W,99,93,OT,36,80,.450,12,33,.364,24,47,.511,.525,15,26,.577,14,31,45,21,10,3,10,20,36,81,.444,6,23,.261,30,58,.517,.481,15,23,.652,14,29,43,16,5,5,12,17
7,2018-12-01,@,Green Bay,REG (Non-Conf),L,92,100,"",37,84,.440,6,31,.194,31,53,.585,.476,12,16,.750,16,27,43,18,10,4,12,20,34,67,.507,11,23,.478,23,44,.523,.590,21,27,.778,7,29,36,20,5,6,13,16
8,2018-12-04,"",Lipscomb,REG (Non-Conf),W,76,74,"",30,68,.441,12,30,.400,18,38,.474,.529,4,6,.667,4,30,34,21,7,7,11,14,28,68,.412,7,26,.269,21,42,.500,.463,11,14,.786,8,31,39,11,5,4,13,13
9,2018-12-15,@,UCLA,REG (Non-Conf),W,74,72,"",27,68,.397,11,32,.344,16,36,.444,.478,9,14,.643,11,30,41,19,6,3,11,20,26,61,.426,8,28,.286,18,33,.545,.492,12,28,.429,12,30,42,12,5,5,13,15
10,2018-12-19,"",Western Kentucky,REG (Non-Conf),W,80,74,"",30,63,.476,11,25,.440,19,38,.500,.563,9,12,.750,2,26,28,20,11,3,12,15,26,59,.441,3,15,.200,23,44,.523,.466,19,20,.950,8,30,38,11,9,5,16,13
