Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,FG,FG_std,FGA,FGA_std,FG%,FG%_std,3P,3P_std,3PA,3PA_std,3P%,3P%_std,2P,2P_std,2PA,2PA_std,2P%,2P%_std,eFG%,eFG%_std,FT,FT_std,FTA,FTA_std,FT%,FT%_std,ORB,ORB_std,DRB,DRB_std,TRB,TRB_std,AST,AST_std,STL,STL_std,BLK,BLK_std,TOV,TOV_std,PF,PF_std,FG_opp,FG_opp_std,FGA_opp,FGA_opp_std,FG%_opp,FG%_opp_std,3P_opp,3P_opp_std,3PA_opp,3PA_opp_std,3P%_opp,3P%_opp_std,2P_opp,2P_opp_std,2PA_opp,2PA_opp_std,2P%_opp,2P%_opp_std,eFG%_opp,eFG%_opp_std,FT_opp,FT_opp_std,FTA_opp,FTA_opp_std,FT%_opp,FT%_opp_std,ORB_opp,ORB_opp_std,DRB_opp,DRB_opp_std,TRB_opp,TRB_opp_std,AST_opp,AST_opp_std,STL_opp,STL_opp_std,BLK_opp,BLK_opp_std,TOV_opp,TOV_opp_std,PF_opp,PF_opp_std,Spread,Spread_std
2023,marquette,0.8235294117647058,0.3869529949759475,80.79310344827586,9.529575430299788,70.0,7.807878262560384,0.0,0.0,29.066666666666666,3.8500634417821122,60.642857142857146,4.8550415622761225,0.4892500000000001,0.041428765279604866,8.32258064516129,2.3005375715861653,25.233333333333334,4.739295257760365,0.34425000000000006,0.05549082339884209,20.785714285714285,2.923178671407813,35.25,4.435755395186476,0.5876071428571429,0.05704081663076679,0.5618928571428571,0.05040086660462649,11.517241379310345,4.461107242884026,15.96551724137931,5.678799914850531,0.720857142857143,0.08252887902435047,7.633333333333334,2.173243775039314,20.75862068965517,2.9234907267779473,28.161290322580644,4.619500508305693,17.428571428571427,4.122463947047808,9.833333333333334,2.134823473818811,3.125,1.6014106684521177,10.392857142857142,2.586851163441558,15.7,2.7934652809480323,25.6,3.50959276545162,58.035714285714285,4.264254030174848,0.45089285714285715,0.043530610163010824,7.413793103448276,1.7012021249548037,21.862068965517242,3.259317828834679,0.3655666666666667,0.07424873542790933,17.75862068965517,3.572265911692796,35.793103448275865,5.851613393786779,0.513892857142857,0.06340016315302893,0.518,0.05162758378432411,11.133333333333333,3.0255615988615645,16.214285714285715,4.280508301913609,0.7146071428571428,0.09222650831501122,9.586206896551724,3.396607986331052,23.8,3.1006117305216203,32.642857142857146,3.34679820142449,15.275862068965518,2.617203411005969,5.451612903225806,2.4472938752483238,3.2142857142857144,1.663489034287803,14.928571428571429,2.707035708675142,15.4,3.2227638598804784,9.655172413793103,8.151581187847484
