Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,FG,FG_std,FGA,FGA_std,FG%,FG%_std,3P,3P_std,3PA,3PA_std,3P%,3P%_std,2P,2P_std,2PA,2PA_std,2P%,2P%_std,eFG%,eFG%_std,FT,FT_std,FTA,FTA_std,FT%,FT%_std,ORB,ORB_std,DRB,DRB_std,TRB,TRB_std,AST,AST_std,STL,STL_std,BLK,BLK_std,TOV,TOV_std,PF,PF_std,FG_opp,FG_opp_std,FGA_opp,FGA_opp_std,FG%_opp,FG%_opp_std,3P_opp,3P_opp_std,3PA_opp,3PA_opp_std,3P%_opp,3P%_opp_std,2P_opp,2P_opp_std,2PA_opp,2PA_opp_std,2P%_opp,2P%_opp_std,eFG%_opp,eFG%_opp_std,FT_opp,FT_opp_std,FTA_opp,FTA_opp_std,FT%_opp,FT%_opp_std,ORB_opp,ORB_opp_std,DRB_opp,DRB_opp_std,TRB_opp,TRB_opp_std,AST_opp,AST_opp_std,STL_opp,STL_opp_std,BLK_opp,BLK_opp_std,TOV_opp,TOV_opp_std,PF_opp,PF_opp_std,Spread,Spread_std
2024,western-kentucky,0.6666666666666666,0.47871355387816905,80.18518518518519,6.911734932133883,74.03703703703704,6.925324105059197,0.0,0.0,28.857142857142858,3.2740764681932397,62.074074074074076,4.565134810764721,0.46944444444444433,0.039765014903259004,7.035714285714286,2.2191446943818636,19.62962962962963,3.0400929660398943,0.3512068965517242,0.08207243286544637,22.107142857142858,3.583287190548239,42.2962962962963,4.555764014409192,0.5235,0.06408010033746248,0.5277037037037038,0.04272525357967221,15.074074074074074,3.4521556913585045,21.071428571428573,4.650197697339181,0.7222962962962962,0.08131648277176264,8.428571428571429,2.2014905965188327,27.035714285714285,3.3275743902655766,35.92857142857143,3.7310367085617,13.185185185185185,2.689538665574123,7.206896551724138,2.2737525676546815,3.193548387096774,1.4472814708666655,13.6,3.024041597962385,18.451612903225808,3.668230360609135,25.8,2.7841918285080562,62.851851851851855,4.777380225956671,0.41566666666666663,0.03893288110028887,7.655172413793103,2.2083585059134743,25.535714285714285,4.60661475173467,0.31570370370370365,0.06791160250638881,18.0,3.0061665018819292,37.82142857142857,4.722315591980755,0.4834814814814815,0.05629890719691593,0.4725000000000001,0.04290687590584987,13.851851851851851,4.338589842720999,20.678571428571427,6.248280186659788,0.6923333333333334,0.08166677132384713,8.821428571428571,1.8268282862112648,23.962962962962962,3.14375426571335,32.4375,4.550345608993928,12.571428571428571,3.0481150390044816,7.413793103448276,2.584531477011844,4.233333333333333,1.9419743478779765,13.296296296296296,2.3666726856791165,17.928571428571427,1.884214571184649,6.0,8.338972450995477
