Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,FG,FG_std,FGA,FGA_std,FG%,FG%_std,3P,3P_std,3PA,3PA_std,3P%,3P%_std,2P,2P_std,2PA,2PA_std,2P%,2P%_std,eFG%,eFG%_std,FT,FT_std,FTA,FTA_std,FT%,FT%_std,ORB,ORB_std,DRB,DRB_std,TRB,TRB_std,AST,AST_std,STL,STL_std,BLK,BLK_std,TOV,TOV_std,PF,PF_std,FG_opp,FG_opp_std,FGA_opp,FGA_opp_std,FG%_opp,FG%_opp_std,3P_opp,3P_opp_std,3PA_opp,3PA_opp_std,3P%_opp,3P%_opp_std,2P_opp,2P_opp_std,2PA_opp,2PA_opp_std,2P%_opp,2P%_opp_std,eFG%_opp,eFG%_opp_std,FT_opp,FT_opp_std,FTA_opp,FTA_opp_std,FT%_opp,FT%_opp_std,ORB_opp,ORB_opp_std,DRB_opp,DRB_opp_std,TRB_opp,TRB_opp_std,AST_opp,AST_opp_std,STL_opp,STL_opp_std,BLK_opp,BLK_opp_std,TOV_opp,TOV_opp_std,PF_opp,PF_opp_std,Spread,Spread_std
2021,oregon-state,0.5862068965517241,0.5012300141587652,69.65217391304348,6.879539464317849,67.8695652173913,7.49123334806084,0.0,0.0,23.52,2.694438717061496,56.34782608695652,4.365241799531779,0.43043478260869567,0.04395847843234519,6.961538461538462,2.06844423141199,20.0,3.521363372331802,0.3541304347826087,0.06795272711620663,16.833333333333332,2.929114225312413,36.130434782608695,3.684171891978477,0.4693913043478261,0.05285807681504295,0.4903478260869565,0.045915543709621885,14.708333333333334,4.777475835869695,18.91304347826087,5.4012880911388415,0.7512173913043477,0.0750684272827369,9.291666666666666,2.255026591314664,21.47826086956522,3.013146425814585,31.25,4.306213912576751,14.5,2.395648228514071,5.769230769230769,2.388433667618882,3.142857142857143,2.01318405837868,11.083333333333334,2.465706824609839,18.458333333333332,2.669948162119594,23.52,3.3555923471125033,53.458333333333336,4.539480593412755,0.4411739130434782,0.048451148943983724,5.961538461538462,1.6366006044424943,20.5,2.6539552107881486,0.303304347826087,0.06367205379742835,17.130434782608695,3.0940463037330694,33.30434782608695,4.828276396854977,0.5311666666666667,0.0584953856720984,0.49560869565217386,0.05261674390467767,14.652173913043478,3.4589632662794143,19.708333333333332,4.591856370525567,0.7438750000000002,0.09259134737487976,7.625,2.222659981037214,22.291666666666668,3.593220266565629,30.52,5.4933292880244,11.851851851851851,3.0597096858727237,4.884615384615385,1.9864928507683701,2.875,1.3929168644626095,11.708333333333334,2.4756056205312262,17.36,3.251666239535253,0.875,7.5372264533245685
