Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-14,"",Harvard,REG (Non-Conf),W,76,64,"",106.2,89.4,71.6,.309,.235,.487,50.7,48.1,19.6,18.2,.426,8.2,34.2,.265,.538,25.3,27.6,.132
2,2015-11-18,"",Illinois,REG (Non-Conf),W,60,59,"",97.2,95.6,61.7,.300,.383,.438,52.1,56.5,9.7,11.4,.433,9.3,41.7,.133,.458,17.1,37.1,.067
3,2015-11-21,"",Brown,REG (Non-Conf),W,94,73,"",128.9,100.1,72.9,.500,.466,.655,58.5,78.8,13.7,11.1,.672,10.0,26.7,.276,.536,17.7,14.3,.232
4,2015-11-23,"",NJIT,REG (Non-Conf),W,83,76,"",106.4,97.4,78.0,.462,.308,.524,48.5,59.3,11.5,10.0,.446,10.2,29.3,.385,.539,25.6,22.2,.412
5,2015-11-26,N,Evansville,REG (Non-Conf),W,74,64,"",105.7,91.4,70.0,.509,.281,.523,52.6,52.2,8.6,10.3,.447,12.4,30.3,.404,.557,20.5,16.7,.094
6,2015-11-27,N,Arizona,REG (Non-Conf),W,69,65,"",97.3,91.7,70.9,.315,.278,.556,32.0,77.8,7.1,6.8,.546,15.1,14.3,.185,.491,24.2,45.5,.138
7,2015-11-29,N,Michigan State,REG (Non-Conf),L,64,77,"",94.1,113.2,68.0,.226,.283,.545,40.4,60.0,0.0,3.0,.528,17.0,8.0,.151,.536,10.6,29.6,.327
8,2015-12-02,"",Hartford,REG (Non-Conf),W,89,66,"",121.7,90.2,73.2,.219,.344,.630,64.5,70.6,6.8,21.4,.602,14.5,35.7,.188,.483,16.7,11.8,.172
9,2015-12-05,@,Rhode Island,REG (Non-Conf),W,74,72,"",114.4,111.3,64.7,.236,.145,.605,46.3,23.3,10.8,7.3,.564,15.2,35.0,.218,.508,15.0,47.1,.145
10,2015-12-09,"",Boston College,REG (Non-Conf),W,66,51,"",94.9,73.3,69.6,.455,.236,.493,65.6,47.6,10.1,16.1,.409,19.3,37.5,.382,.415,18.5,6.3,.132
11,2015-12-12,"",Bryant,REG (Non-Conf),W,74,67,"",102.6,92.9,72.1,.400,.467,.518,52.8,53.8,16.6,9.8,.500,12.3,30.8,.233,.516,20.8,21.2,.066
12,2015-12-19,"",Rider,REG (Non-Conf),W,73,65,"",95.8,85.3,76.2,.254,.343,.486,57.3,57.1,7.9,10.2,.463,12.8,31.7,.164,.426,16.2,17.1,.103
13,2015-12-21,@,Massachusetts,REG (Non-Conf),W,90,66,"",124.1,91.0,72.5,.261,.333,.580,57.4,82.4,4.1,12.5,.565,8.3,38.2,.174,.458,14.7,23.5,.203
14,2015-12-31,@,Butler,REG (Conf),W,81,73,"",115.4,104.0,70.2,.483,.448,.568,53.8,64.0,4.3,7.5,.534,7.8,32.1,.328,.436,7.2,29.7,.171
