Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2012-11-09,"",American,REG (Non-Conf),W,72,36,"",119.1,59.6,60.5,.339,.355,.500,61.7,63.0,24.8,32.3,.468,8.9,59.4,.226,.263,31.0,35.7,.421
2,2012-11-12,"",Toledo,REG (Non-Conf),W,82,56,"",108.5,74.1,75.6,.526,.246,.575,68.3,64.3,15.9,21.4,.535,21.1,57.1,.368,.336,15.3,22.9,.246
3,2012-11-15,"",Tennessee State,REG (Non-Conf),W,72,43,"",96.1,57.4,75.0,.426,.296,.554,55.1,84.6,17.3,18.9,.537,20.8,30.8,.259,.271,22.5,30.2,.186
4,2012-11-18,"",Richmond,REG (Non-Conf),W,72,57,"",106.5,84.4,67.6,.457,.217,.643,64.9,65.4,7.4,19.6,.620,25.3,50.0,.326,.364,10.0,28.2,.136
5,2012-11-22,N,Duke,REG (Non-Conf),L,71,89,"",99.1,124.3,71.6,.417,.267,.494,52.3,62.5,9.8,13.3,.433,17.3,42.1,.317,.618,17.2,33.3,.382
6,2012-11-23,N,Memphis,REG (Non-Conf),W,84,75,"",115.8,103.4,72.6,.673,.286,.649,50.8,64.0,13.8,9.6,.571,20.8,40.0,.571,.484,17.9,42.1,.222
7,2012-11-24,N,Stanford,REG (Non-Conf),W,66,63,"",98.8,94.3,66.8,.814,.209,.553,57.1,36.8,7.5,12.5,.465,22.2,50.0,.605,.407,16.0,37.5,.254
8,2012-11-27,@,Florida State,REG (Non-Conf),W,77,68,"",116.5,102.9,66.1,.509,.255,.564,52.5,65.4,4.5,14.3,.518,14.9,53.3,.364,.422,15.7,48.4,.328
9,2012-12-01,"",North Florida,REG (Non-Conf),W,87,59,"",114.9,77.9,75.7,.356,.178,.510,58.3,54.5,19.8,39.4,.459,13.2,53.8,.274,.412,25.5,36.4,.211
10,2012-12-04,"",South Dakota State,REG (Non-Conf),W,88,64,"",126.0,91.6,69.9,.345,.379,.652,60.7,63.6,18.6,20.0,.655,16.1,47.8,.207,.482,22.4,30.3,.158
11,2012-12-08,@,Southern California,REG (Non-Conf),W,71,57,"",99.0,79.5,71.7,.491,.345,.523,55.4,69.6,13.9,7.0,.473,16.1,31.3,.345,.435,21.4,21.2,.185
12,2012-12-11,"",North Dakota State,REG (Non-Conf),W,70,57,"",110.1,89.7,63.6,.367,.300,.497,62.3,60.9,17.3,13.3,.442,12.4,48.5,.283,.490,18.9,21.4,.160
13,2012-12-22,"",Lafayette,REG (Non-Conf),W,75,50,"",116.4,77.6,64.4,.373,.269,.475,64.5,60.7,20.2,8.3,.455,10.2,53.8,.209,.521,27.3,17.4,.021
