Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-14,"",Colorado State,REG (Non-Conf),L,78,84,"",109.3,117.8,71.3,.224,.517,.608,48.4,57.1,5.6,6.3,.578,14.6,18.8,.190,.556,10.1,20.0,.242
2,2015-11-17,"",Stephen F. Austin,REG (Non-Conf),W,70,60,"",102.0,87.5,68.6,.500,.386,.643,55.0,43.5,2.9,9.8,.602,21.6,9.1,.386,.403,13.0,18.4,.161
3,2015-11-21,"",North Carolina,REG (Non-Conf),W,71,67,"",105.0,99.1,67.6,.333,.491,.538,40.6,41.7,11.8,2.5,.518,8.3,12.1,.211,.491,15.8,29.0,.172
4,2015-11-25,"","",REG (Non-Conf),W,83,63,"",118.6,90.0,70.0,.315,.444,.669,61.2,50.0,2.9,2.9,.657,18.4,20.0,.222,.449,8.0,14.3,.029
5,2015-11-28,@,North Dakota,REG (Non-Conf),W,97,51,"",136.1,71.6,71.3,.481,.352,.731,57.5,60.6,8.4,5.0,.722,11.9,12.0,.352,.344,11.4,18.8,.109
6,2015-11-30,"",North Texas,REG (Non-Conf),W,93,70,"",133.8,100.7,69.5,.519,.370,.691,58.5,53.3,11.5,9.7,.639,14.0,32.0,.444,.602,20.3,17.9,.093
7,2015-12-05,@,Richmond,REG (Non-Conf),L,67,82,"",100.1,122.5,67.0,.193,.316,.538,48.3,51.9,9.0,3.2,.535,16.2,21.9,.105,.652,13.9,19.2,.161
8,2015-12-08,@,George Mason,REG (Non-Conf),W,73,65,"",110.9,98.7,65.8,.351,.456,.549,37.5,45.8,6.1,8.7,.509,5.7,20.0,.263,.421,13.6,50.0,.086
9,2015-12-12,@,New Mexico,REG (Non-Conf),L,57,76,"",86.0,114.6,66.3,.240,.500,.512,42.9,54.5,9.0,7.9,.500,20.1,20.0,.140,.556,15.6,30.8,.296
10,2015-12-19,N,Iowa State,REG (Non-Conf),W,81,79,"",115.6,112.7,70.1,.340,.440,.697,39.1,55.2,8.6,4.5,.710,20.5,10.0,.200,.549,12.6,38.5,.197
11,2015-12-22,@,Hawaii,REG (Non-Conf),L,52,68,"",80.4,105.1,64.7,.256,.465,.539,41.2,47.4,6.2,6.5,.512,27.2,8.7,.186,.500,13.5,32.1,.172
12,2015-12-23,N,Washington State,REG (Non-Conf),W,63,59,"",102.2,95.7,61.7,.489,.319,.544,37.0,20.0,17.8,3.3,.468,12.1,12.0,.404,.561,23.7,33.3,.082
13,2015-12-25,N,Brigham Young,REG (Non-Conf),L,76,84,"",105.1,116.2,72.3,.215,.538,.530,39.1,50.0,6.9,8.6,.492,10.0,18.9,.185,.580,18.5,33.3,.339
14,2015-12-30,"",Bradley,REG (Conf),W,80,44,"",132.2,72.7,60.5,.630,.435,.669,54.7,66.7,11.6,3.7,.674,9.1,17.4,.391,.385,18.7,16.7,.146
15,2016-01-02,@,Southern Illinois,REG (Conf),L,73,75,"",113.5,116.6,64.3,.321,.429,.565,49.2,37.0,7.8,10.0,.554,8.5,18.8,.196,.663,14.5,17.2,.115
