Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2023-11-06,@,Portland,REG (Non-Conf),L,73,78,"",92.0,98.3,79.3,.333,.420,.457,49.3,56.0,10.1,13.0,.420,14.9,31.0,.217,.500,19.1,22.2,.472
2,2023-11-11,@,DePaul,REG (Non-Conf),W,77,73,"",102.8,97.4,74.9,.426,.230,.525,60.9,39.3,5.3,7.9,.492,16.0,37.5,.279,.500,13.8,15.6,.237
3,2023-11-14,@,San Diego State,REG (Non-Conf),L,76,88,"",97.6,113.0,77.9,.370,.315,.598,40.7,37.0,15.4,11.8,.565,22.1,12.0,.278,.560,17.2,34.5,.397
4,2023-11-17,@,Michigan,REG (Non-Conf),W,94,86,"",121.3,111.0,77.5,.258,.258,.634,45.2,32.4,12.9,18.4,.621,13.9,34.4,.182,.538,16.2,43.3,.227
5,2023-11-20,N,Illinois State,REG (Non-Conf),L,52,61,"",69.7,81.8,74.6,.077,.308,.386,52.7,43.5,10.7,13.3,.385,23.8,39.5,.031,.421,20.5,33.3,.228
6,2023-11-21,N,Iona,REG (Non-Conf),W,80,76,"",100.1,95.1,79.9,.526,.316,.561,48.5,55.6,17.5,13.9,.535,17.4,20.0,.333,.485,18.8,28.9,.200
7,2023-11-22,N,Louisiana,REG (Non-Conf),L,82,92,"",118.9,133.5,68.9,.279,.180,.594,50.0,54.5,7.3,12.9,.582,12.6,33.3,.180,.632,10.0,36.4,.088
8,2023-11-26,@,Montana State,REG (Non-Conf),W,75,69,"",110.0,101.2,68.2,.328,.213,.532,48.3,44.8,14.7,8.7,.492,5.4,17.6,.246,.632,21.5,8.3,.038
9,2023-12-02,"",Sacramento State,REG (Non-Conf),W,83,73,"",112.6,99.1,73.7,.279,.338,.539,50.0,69.7,8.1,6.7,.529,9.4,30.6,.162,.483,17.6,31.6,.293
10,2023-12-06,"","",REG (Non-Conf),W,88,66,"",98.4,73.8,89.4,.329,.342,.501,59.8,60.0,15.7,7.3,.493,16.2,34.1,.171,.458,23.4,14.6,.014
11,2023-12-10,@,Southern California,REG (Non-Conf),W,84,79,OT,101.1,95.1,73.8,.702,.333,.553,46.7,54.2,10.8,24.2,.474,17.4,27.3,.526,.461,18.2,38.1,.313
12,2023-12-19,"","",REG (Non-Conf),W,107,78,"",125.1,91.2,85.5,.559,.324,.622,56.0,61.8,15.2,9.4,.551,14.0,37.1,.471,.463,17.9,27.5,.221
13,2023-12-28,@,Cal State Fullerton,REG (Conf),W,81,71,"",107.8,94.5,75.1,.541,.262,.528,63.1,40.7,8.0,11.6,.484,18.1,47.5,.361,.449,10.5,22.7,.147
14,2023-12-30,"",Cal State Northridge,REG (Conf),L,68,84,"",80.6,99.6,84.4,.379,.333,.437,41.5,41.7,15.4,4.9,.379,16.2,17.6,.273,.540,19.6,32.3,.274
15,2024-01-04,@,Cal Poly,REG (Conf),W,89,82,"",112.2,103.4,79.3,.629,.113,.553,68.4,54.8,10.1,12.5,.516,16.6,52.8,.403,.500,12.5,17.5,.188
