Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-13,@,Georgia,REG (Non-Conf),W,92,90,OT,108.2,105.8,75.6,.449,.435,.549,48.5,36.7,10.6,7.1,.522,16.0,31.6,.290,.646,23.2,28.6,.583
2,2015-11-16,"","",REG (Non-Conf),W,94,55,"",112.9,66.1,83.3,.266,.406,.652,66.2,69.4,21.6,17.4,.656,24.2,46.4,.156,.400,27.3,18.9,.046
3,2015-11-21,N,Illinois,REG (Non-Conf),W,81,77,"",106.8,101.5,75.9,.224,.517,.631,53.6,58.6,13.2,17.8,.603,22.8,24.0,.190,.552,18.4,22.6,.224
4,2015-11-23,@,Iowa State,REG (Non-Conf),L,63,83,"",85.7,112.9,73.5,.169,.308,.449,50.7,48.0,12.2,8.1,.423,15.6,27.8,.123,.606,13.6,22.6,.045
5,2015-11-27,N,Alabama State,REG (Non-Conf),W,95,58,"",133.5,81.5,71.2,.340,.434,.772,42.9,77.8,11.2,18.0,.802,11.5,10.0,.189,.377,18.0,38.9,.087
6,2015-11-28,N,Jacksonville State,REG (Non-Conf),W,62,52,"",98.1,82.3,63.2,.259,.296,.511,56.4,52.2,11.1,21.9,.472,17.7,36.0,.204,.460,20.1,26.7,.120
7,2015-11-30,@,LouisianaâMonroe,REG (Non-Conf),L,54,64,"",85.7,101.5,63.0,.294,.569,.465,51.7,61.1,7.9,17.9,.441,17.1,33.3,.176,.434,12.3,24.0,.340
8,2015-12-08,"","",REG (Non-Conf),W,91,63,"",120.2,83.2,75.7,.483,.414,.638,51.6,76.7,15.8,9.1,.586,11.2,15.4,.397,.442,20.4,22.2,.167
9,2015-12-12,@,Dayton,REG (Non-Conf),W,61,59,"",96.5,93.3,63.2,.273,.273,.491,52.6,77.3,7.9,10.3,.464,12.7,23.3,.182,.536,18.1,14.8,.333
10,2015-12-15,"",Tennessee Tech,REG (Non-Conf),W,80,69,"",121.3,104.6,66.0,.167,.333,.618,59.7,43.3,12.1,9.1,.600,17.8,40.0,.133,.574,16.6,21.9,.130
11,2015-12-18,"",Kennesaw State,REG (Non-Conf),W,78,66,"",118.5,100.2,65.8,.328,.310,.582,60.0,65.5,9.1,10.5,.560,15.2,41.9,.224,.509,16.7,20.7,.226
12,2015-12-22,"",Radford,REG (Non-Conf),W,77,75,"",111.3,108.4,69.2,.458,.373,.536,53.0,55.6,8.7,13.6,.508,12.2,35.1,.288,.560,13.1,24.1,.172
13,2015-12-29,@,Lipscomb,REG (Non-Conf),W,80,56,"",113.9,79.7,70.2,.400,.333,.560,51.4,51.9,11.4,10.7,.517,10.1,25.8,.300,.388,17.5,28.2,.190
14,2016-01-02,@,The Citadel,REG (Conf),W,84,78,"",109.6,101.7,76.7,.443,.262,.569,64.5,26.7,7.8,9.5,.525,18.7,50.0,.328,.543,20.1,21.9,.259
15,2016-01-05,"",Mercer,REG (Conf),W,74,62,"",105.4,88.3,70.2,.429,.500,.549,47.5,81.8,11.4,25.7,.482,15.1,27.3,.357,.453,21.8,28.6,.264
16,2016-01-09,@,Furman,REG (Conf),L,55,70,"",80.6,102.5,68.3,.404,.340,.491,47.3,45.0,8.8,9.7,.489,26.3,24.1,.191,.560,20.1,26.9,.280
17,2016-01-11,@,Wofford,REG (Conf),W,77,68,"",121.0,106.9,63.6,.455,.273,.576,53.2,48.1,14.1,7.1,.527,8.2,31.0,.345,.570,18.0,27.3,.053
18,2016-01-14,"",Western Carolina,REG (Conf),W,77,58,"",109.7,82.7,70.2,.633,.367,.604,58.7,70.8,11.4,7.9,.561,15.8,25.0,.449,.427,18.3,14.3,.200
19,2016-01-16,"",East Tennessee State,REG (Conf),W,94,84,"",128.7,115.0,73.0,.720,.400,.700,50.0,70.4,12.3,22.9,.650,10.7,18.2,.580,.531,12.8,30.6,.250
20,2016-01-21,@,UNC Greensboro,REG (Conf),W,73,60,"",116.2,95.5,62.8,.467,.489,.664,47.1,82.6,12.7,10.3,.633,16.7,16.7,.356,.510,21.2,25.9,.180
21,2016-01-30,@,Samford,REG (Conf),W,63,56,"",98.9,87.9,63.7,.424,.305,.444,57.7,38.1,11.0,5.7,.381,11.3,40.0,.305,.480,15.8,19.4,.184
22,2016-02-01,"",The Citadel,REG (Conf),W,125,85,"",140.9,95.8,88.7,.662,.437,.670,54.9,56.4,11.3,20.0,.620,6.0,37.1,.521,.440,13.2,31.9,.131
23,2016-02-04,"",Wofford,REG (Conf),W,79,63,"",118.7,94.7,66.6,.479,.292,.670,52.7,42.9,6.0,17.9,.625,19.2,20.0,.396,.441,12.1,28.6,.186
24,2016-02-06,"",Furman,REG (Conf),W,62,54,"",99.7,86.8,62.2,.622,.333,.532,45.8,44.4,9.6,10.7,.444,13.4,13.3,.489,.436,19.4,20.7,.277
25,2016-02-08,@,Mercer,REG (Conf),W,72,66,OT,109.4,100.3,58.5,.317,.349,.497,45.3,73.9,6.1,6.3,.437,11.0,35.3,.270,.417,9.9,46.3,.167
26,2016-02-11,@,Western Carolina,REG (Conf),L,61,67,"",84.5,92.8,72.2,.511,.426,.522,50.8,52.6,11.1,8.1,.479,30.8,36.4,.340,.530,23.8,30.8,.280
27,2016-02-13,@,East Tennessee State,REG (Conf),W,76,68,"",115.4,103.2,65.9,.620,.360,.587,54.8,50.0,18.2,10.8,.510,15.6,37.9,.500,.509,15.8,30.3,.218
28,2016-02-18,"",VMI,REG (Conf),W,85,59,"",121.4,84.3,70.0,.254,.390,.643,65.1,63.6,11.4,11.1,.636,13.1,34.6,.169,.391,15.4,13.5,.291
29,2016-02-20,"",UNC Greensboro,REG (Conf),L,64,79,"",101.5,125.3,63.0,.404,.509,.471,48.0,55.0,6.3,0.0,.404,10.5,31.3,.316,.750,17.2,22.2,.217
