Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-14,"","",REG (Non-Conf),W,74,52,"",107.8,75.7,68.7,.536,.357,.527,50.8,63.0,16.0,19.4,.536,11.4,30.0,.250,.382,23.4,30.3,.255
2,2015-11-17,"",Iona,REG (Non-Conf),W,93,73,"",116.5,91.5,79.8,.460,.302,.606,59.7,62.5,10.0,7.7,.563,13.5,34.5,.349,.444,16.9,21.1,.290
3,2015-11-19,@,Rice,REG (Non-Conf),W,77,69,"",115.9,103.8,66.8,.440,.440,.637,50.0,61.5,16.6,4.3,.620,16.6,20.8,.300,.531,17.9,25.0,.347
4,2015-11-21,@,UC Santa Barbara,REG (Non-Conf),W,71,59,"",109.0,90.6,65.2,.255,.327,.576,48.6,75.0,4.6,11.6,.527,17.4,31.0,.236,.369,11.2,39.0,.169
5,2015-11-24,"",Valparaiso,REG (Non-Conf),L,57,63,"",83.8,92.6,68.0,.304,.232,.445,43.5,33.3,10.3,17.1,.411,15.8,22.2,.196,.451,17.4,26.9,.333
6,2015-12-02,"",Loyola Marymount,REG (Non-Conf),W,79,70,"",114.9,101.8,68.8,.316,.456,.603,54.7,59.3,11.6,11.6,.561,19.6,42.9,.263,.507,13.6,36.1,.000
7,2015-12-05,"",Nevada,REG (Non-Conf),W,66,62,"",91.5,86.0,72.1,.182,.212,.460,46.6,48.1,9.7,20.9,.447,11.2,26.5,.106,.377,13.9,35.9,.200
8,2015-12-12,N,Kansas,REG (Non-Conf),L,67,82,"",95.8,117.2,70.0,.352,.296,.532,47.4,52.2,2.9,7.5,.500,21.2,32.4,.241,.598,12.8,30.4,.268
9,2015-12-18,N,Cal State Fullerton,REG (Non-Conf),W,82,69,"",121.0,101.8,67.8,.537,.370,.605,54.7,53.8,3.0,6.9,.556,12.9,32.3,.407,.510,13.2,24.2,.308
10,2015-12-19,N,Tulsa,REG (Non-Conf),W,76,71,"",109.3,102.1,69.5,.574,.333,.553,52.9,54.5,8.6,8.3,.472,14.9,33.3,.463,.500,16.4,28.6,.340
11,2015-12-21,"",Quinnipiac,REG (Non-Conf),W,82,61,"",100.5,74.8,81.6,.419,.290,.551,50.7,60.0,14.7,7.1,.524,19.5,28.1,.274,.368,19.2,32.6,.111
12,2016-01-03,"",Oregon,REG (Conf),W,70,57,"",109.8,89.4,63.8,.444,.278,.535,57.4,54.2,7.8,10.7,.491,10.9,36.7,.315,.425,16.6,22.6,.226
13,2016-01-06,"",Stanford,REG (Conf),L,72,78,"",107.0,115.9,67.3,.538,.308,.551,38.6,57.7,5.9,9.8,.548,14.4,24.2,.288,.483,11.9,48.6,.333
14,2016-01-09,"",California,REG (Conf),W,77,71,"",107.1,98.8,71.9,.429,.111,.508,45.5,55.6,13.9,10.0,.452,9.5,22.6,.317,.609,21.9,25.0,.326
15,2016-01-13,@,Colorado,REG (Conf),L,54,71,"",75.7,99.5,71.4,.410,.230,.370,39.7,16.7,15.4,8.3,.320,12.1,26.7,.246,.481,21.7,39.3,.404
