Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2017-11-10,"",UC Irvine,REG (Non-Conf),W,65,54,"",97.3,80.8,66.8,.404,.614,.478,42.7,82.4,6.0,12.8,.421,10.5,23.3,.298,.422,22.0,35.9,.086
2,2017-11-12,"","",REG (Non-Conf),W,78,54,"",108.4,75.0,72.0,.571,.411,.548,59.7,62.5,4.2,11.4,.500,15.4,36.1,.393,.321,17.3,19.5,.377
3,2017-11-14,"",Alabama State,REG (Non-Conf),W,94,63,"",133.2,89.3,70.6,.357,.518,.718,63.1,76.7,5.7,2.9,.688,16.6,28.0,.304,.442,11.9,15.0,.167
4,2017-11-17,@,Kansas,REG (Non-Conf),L,64,98,"",85.6,131.1,74.7,.391,.438,.422,52.9,38.1,5.4,0.0,.375,13.7,28.6,.250,.713,9.3,7.7,.180
5,2017-11-20,@,Wyoming,REG (Non-Conf),L,65,77,"",81.7,96.8,79.6,.652,.543,.539,52.9,64.7,7.5,6.7,.467,27.6,19.4,.478,.483,19.1,18.9,.317
6,2017-11-21,N,Iowa,REG (Non-Conf),W,80,72,"",113.4,102.0,70.6,.311,.328,.571,50.0,37.0,12.8,2.9,.525,11.4,25.8,.262,.582,19.4,24.1,.145
7,2017-11-22,N,Buffalo,REG (Non-Conf),W,94,80,"",119.2,101.4,78.9,.804,.457,.739,61.0,50.0,3.8,7.3,.717,23.0,26.3,.609,.479,12.3,22.5,.153
8,2017-11-26,"","",REG (Non-Conf),W,92,60,"",129.6,84.6,71.0,.286,.333,.643,64.4,48.6,7.0,6.3,.627,10.1,26.7,.206,.432,8.1,9.3,.045
9,2017-11-28,@,Ole Miss,REG (Non-Conf),W,99,97,OT,114.1,111.8,77.1,.189,.554,.614,51.4,62.9,5.8,2.2,.595,14.8,23.7,.149,.549,10.5,19.4,.250
10,2017-12-02,N,Missouri State,REG (Non-Conf),L,53,73,"",85.1,117.2,62.3,.203,.407,.410,43.5,33.3,4.8,7.9,.381,9.8,23.7,.136,.556,9.7,32.3,.065
11,2017-12-05,@,Wichita State,REG (Non-Conf),L,85,95,"",111.9,125.1,76.0,.345,.500,.630,40.3,58.6,3.9,8.6,.621,15.1,14.7,.224,.625,11.7,28.6,.234
12,2017-12-08,"","",REG (Non-Conf),W,103,67,"",131.6,85.6,78.3,.206,.441,.690,54.4,59.5,14.1,13.6,.669,10.8,17.9,.176,.534,24.7,10.3,.068
13,2017-12-12,"",North Dakota,REG (Non-Conf),W,99,63,"",127.6,81.2,77.6,.625,.268,.682,57.8,27.3,11.6,5.6,.634,14.2,24.0,.500,.434,17.7,20.5,.164
14,2017-12-15,@,Colorado,REG (Non-Conf),L,103,112,2OT,109.3,118.8,75.4,.209,.337,.545,40.8,34.2,8.5,6.4,.517,9.6,22.7,.163,.628,16.7,29.6,.257
15,2017-12-19,"",Drake,REG (Non-Conf),W,87,74,"",123.2,104.8,70.6,.206,.429,.629,63.9,45.5,7.1,11.9,.595,12.6,33.3,.190,.533,9.3,11.8,.167
