Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2025-11-03,"",James Madison,REG (Non-Conf),W,85,71,"",114.9,96.0,74.0,.460,.397,.554,52.4,55.6,13.5,18.8,.492,9.4,36.4,.365,.484,20.2,30.0,.197
2,2025-11-08,"",Princeton,REG (Non-Conf),W,104,69,"",130.4,86.5,79.7,.296,.521,.642,56.8,63.9,13.8,9.1,.613,8.0,28.1,.239,.431,16.8,21.4,.200
3,2025-11-12,"",Penn St. Shenango,REG (Non-Conf),W,109,51,"",129.9,60.8,83.9,.043,.521,.568,69.6,68.1,11.9,25.0,.569,10.3,51.1,.021,.350,21.1,12.8,.029
4,2025-11-16,@,Purdue,REG (Non-Conf),L,79,97,"",109.0,133.8,72.5,.254,.493,.526,36.8,66.7,12.4,2.3,.500,11.8,31.4,.179,.590,13.3,57.6,.269
5,2025-11-21,N,Iona,REG (Non-Conf),W,96,75,"",123.6,96.5,77.7,.385,.323,.624,56.7,57.1,6.4,0.0,.608,11.5,33.3,.262,.500,18.3,24.3,.210
6,2025-11-23,N,Evansville,REG (Non-Conf),W,97,59,"",138.8,84.4,69.9,.474,.526,.695,57.4,59.4,14.3,7.4,.675,13.6,41.7,.351,.478,24.0,26.1,.326
7,2025-11-24,N,Yale,REG (Non-Conf),L,94,97,"",141.1,145.6,66.6,.148,.377,.720,47.4,44.7,9.0,5.6,.721,14.4,33.3,.098,.717,10.0,35.3,.396
8,2025-11-29,"",Milwaukee,REG (Non-Conf),W,105,81,"",133.2,102.8,78.8,.300,.383,.766,53.8,61.5,7.6,15.4,.750,17.0,25.0,.250,.461,12.4,36.7,.130
9,2025-12-03,"",Bucknell,REG (Non-Conf),W,97,77,"",137.3,109.0,70.6,.371,.468,.665,53.8,71.4,8.5,8.8,.661,6.4,29.6,.242,.507,9.7,28.9,.070
10,2025-12-06,@,Tulane,REG (Non-Conf),W,88,71,"",120.1,96.9,72.9,.274,.500,.628,63.6,54.8,5.5,10.3,.605,16.7,39.3,.210,.444,9.9,18.4,.258
11,2025-12-13,N,Murray State,REG (Non-Conf),L,100,115,"",119.9,137.9,83.4,.329,.237,.569,43.9,51.4,7.2,8.1,.533,7.4,32.4,.250,.710,16.5,43.8,.246
12,2025-12-19,"",Eastern Michigan,REG (Conf),W,93,72,"",125.7,97.3,74.0,.197,.254,.599,56.9,56.4,9.5,8.9,.570,9.3,37.9,.169,.430,11.6,30.2,.266
13,2025-12-29,"",Concord,REG (Non-Conf),W,115,64,"",144.7,80.5,79.5,.208,.361,.727,60.9,50.0,17.6,17.9,.708,8.1,32.0,.181,.439,21.4,20.5,.091
14,2026-01-03,@,Miami (OH),REG (Conf),L,73,76,"",100.7,104.8,72.5,.156,.500,.531,52.2,50.0,15.2,22.2,.500,17.9,30.3,.141,.481,16.2,26.5,.472
15,2026-01-06,"",Central Michigan,REG (Conf),W,82,69,"",117.9,99.2,69.6,.155,.431,.658,64.0,66.7,17.3,6.7,.655,21.4,43.5,.103,.500,20.0,18.5,.468
16,2026-01-09,@,Bowling Green,REG (Conf),W,77,67,"",103.2,89.8,74.6,.290,.548,.546,52.9,73.1,13.4,5.0,.508,16.6,26.7,.226,.475,18.1,26.3,.148
17,2026-01-13,"",Ball State,REG (Conf),W,87,77,"",122.9,108.7,70.8,.254,.556,.616,51.8,53.3,9.9,12.9,.579,10.2,24.1,.222,.554,13.3,18.5,.268
18,2026-01-17,"",Western Michigan,REG (Conf),W,104,89,"",149.7,128.1,69.5,.134,.522,.730,55.8,60.5,11.5,8.6,.716,10.1,42.3,.119,.656,14.0,30.8,.148
19,2026-01-20,@,Buffalo,REG (Conf),W,82,63,"",118.7,91.2,69.1,.328,.603,.612,51.4,77.8,11.6,6.1,.586,13.0,29.0,.241,.415,15.4,32.6,.138
20,2026-01-23,@,Ohio,REG (Conf),W,86,65,"",113.8,86.0,75.6,.426,.279,.586,64.5,40.0,2.6,11.4,.541,14.1,36.4,.328,.361,9.8,20.0,.344
21,2026-01-27,"",Toledo,REG (Conf),W,91,81,"",130.2,115.9,69.9,.206,.397,.610,60.0,54.3,11.4,0.0,.588,12.8,48.5,.162,.634,19.4,25.9,.179
22,2026-01-30,"",Kent State,REG (Conf),W,69,52,"",98.8,74.5,69.8,.200,.567,.525,43.5,68.0,2.9,9.1,.508,16.5,25.7,.133,.291,16.3,44.0,.194
23,2026-02-03,@,Eastern Michigan,REG (Conf),W,66,64,"",95.1,92.2,69.4,.213,.557,.491,47.1,43.5,10.1,10.8,.459,15.2,28.6,.164,.474,19.9,33.3,.175
24,2026-02-07,@,Troy,REG (Non-Conf),L,69,79,"",109.3,125.1,63.1,.220,.508,.529,49.2,65.4,6.3,6.5,.508,9.7,25.8,.153,.552,7.0,28.1,.259
25,2026-02-13,"",Massachusetts,REG (Conf),W,99,92,"",124.9,116.1,79.3,.796,.556,.665,57.7,64.0,8.8,5.4,.565,11.8,26.9,.704,.664,17.8,11.5,.180
26,2026-02-17,@,Western Michigan,REG (Conf),W,90,73,"",131.6,106.7,68.4,.242,.424,.611,63.3,51.5,8.8,15.6,.591,8.7,43.3,.182,.534,12.1,16.7,.169
27,2026-02-20,@,Ball State,REG (Conf),W,78,65,"",115.2,96.0,67.7,.234,.453,.548,55.9,58.6,10.3,6.7,.523,11.2,35.3,.172,.509,17.3,23.5,.103
28,2026-02-24,"",Buffalo,REG (Conf),W,99,85,"",120.4,103.4,82.2,.500,.362,.690,50.7,56.3,9.7,0.0,.629,18.2,24.0,.448,.440,14.5,33.3,.388
29,2026-02-27,@,Kent State,REG (Conf),W,92,70,"",128.9,98.1,71.4,.310,.483,.691,56.1,62.5,9.8,3.6,.672,16.3,30.4,.241,.542,17.7,26.5,.083
30,2026-03-03,@,Central Michigan,REG (Conf),W,77,64,"",113.2,94.1,68.0,.175,.524,.564,63.1,56.7,17.6,8.6,.563,15.0,42.4,.095,.517,18.7,15.6,.069
31,2026-03-06,"",Northern Illinois,REG (Conf),W,94,55,"",135.8,79.5,69.2,.211,.474,.750,64.4,58.8,13.0,6.3,.754,16.1,29.2,.140,.422,14.7,11.4,.103
32,2026-03-12,N,Buffalo,CTOURN,W,73,70,"",103.5,99.3,70.5,.305,.407,.540,56.3,44.4,12.8,7.4,.525,12.9,28.6,.186,.556,17.0,10.3,.185
33,2026-03-13,N,Kent State,CTOURN,W,75,68,"",105.9,96.0,70.9,.474,.421,.537,44.0,44.0,4.2,14.6,.509,10.3,21.9,.298,.346,9.1,39.5,.309
34,2026-03-14,N,Toledo,CTOURN,W,79,76,"",113.3,109.0,69.7,.127,.479,.525,55.6,45.5,7.2,12.5,.535,9.6,34.2,.042,.589,13.9,12.0,.179
