Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-12,@,SMU,REG (Non-Conf),W,57,47,"",93.4,77.0,61.1,.457,.152,.509,50.8,66.7,11.5,11.1,.446,16.4,20.7,.348,.354,19.1,21.9,.271
2,2010-11-14,@,St. Bonaventure,REG (Non-Conf),L,64,77,"",84.7,101.9,75.5,.357,.304,.489,47.6,45.5,6.6,9.4,.420,19.6,18.2,.304,.480,18.4,20.0,.612
3,2010-11-17,"","",REG (Non-Conf),W,108,58,"",132.1,71.0,81.7,.276,.211,.628,64.9,57.8,14.7,10.0,.625,11.3,46.9,.171,.317,20.8,22.2,.286
4,2010-11-21,"",Illinois State,REG (Non-Conf),W,63,54,"",99.4,85.2,63.4,.469,.265,.526,46.2,57.1,6.3,2.9,.490,14.3,22.6,.306,.430,18.7,32.4,.088
5,2010-11-24,@,Oral Roberts,REG (Non-Conf),L,60,86,"",90.8,130.2,66.1,.463,.259,.455,41.7,42.1,9.1,3.0,.407,17.5,31.4,.296,.673,14.8,44.0,.408
6,2010-11-26,"",Louisiana Tech,REG (Non-Conf),W,74,65,"",108.0,94.8,68.5,.760,.340,.544,52.9,65.0,2.9,2.8,.450,12.8,28.6,.580,.446,15.6,22.9,.268
7,2010-12-01,@,Missouri State,REG (Non-Conf),L,46,80,"",73.0,126.9,63.0,.367,.204,.400,40.0,62.5,1.6,2.6,.367,14.8,14.3,.204,.602,8.6,24.0,.278
8,2010-12-05,"",Tulsa,REG (Non-Conf),W,69,67,"",103.3,100.3,66.8,.426,.278,.531,40.7,54.2,15.0,6.9,.500,13.3,27.6,.278,.518,23.6,46.7,.182
9,2010-12-07,"","",REG (Non-Conf),W,85,58,"",116.8,79.7,72.8,.547,.264,.636,62.5,77.4,8.2,12.2,.651,20.3,46.4,.302,.396,18.4,27.3,.075
10,2010-12-11,"",Ole Miss,REG (Non-Conf),L,70,84,"",96.5,115.8,72.5,.406,.266,.458,43.1,48.0,6.9,4.0,.422,10.5,18.4,.250,.713,15.1,22.2,.362
11,2010-12-16,@,Rice,REG (Non-Conf),L,55,65,"",93.5,110.5,58.8,.333,.426,.440,49.2,63.2,8.5,0.0,.444,10.1,28.9,.130,.574,14.3,17.4,.234
12,2010-12-21,N,Akron,REG (Non-Conf),L,61,75,"",89.9,110.5,67.9,.426,.340,.540,43.9,50.0,13.3,2.9,.468,26.1,28.6,.362,.578,20.2,41.4,.138
13,2010-12-22,N,Oral Roberts,REG (Non-Conf),W,52,49,"",84.4,79.5,61.6,.583,.229,.424,55.2,41.2,4.9,11.4,.375,17.5,41.2,.333,.340,17.8,30.3,.300
14,2010-12-23,N,Stetson,REG (Non-Conf),W,75,50,"",121.5,81.0,61.7,.591,.455,.665,50.9,62.5,8.1,13.5,.682,18.7,39.1,.341,.412,21.3,40.0,.157
15,2010-12-30,@,North Texas,REG (Conf),L,69,81,"",96.0,112.7,71.9,.333,.246,.523,43.9,28.0,8.3,8.1,.491,17.5,18.8,.228,.638,18.5,24.0,.447
