Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2023-11-06,@,Alabama,REG (Non-Conf),L,73,105,"",97.3,139.9,75.0,.302,.365,.507,42.9,25.9,8.0,8.8,.484,16.3,33.3,.190,.649,14.8,44.4,.544
2,2023-11-08,"","",REG (Non-Conf),W,96,40,"",133.5,55.6,71.9,.387,.387,.654,73.4,65.7,18.1,18.8,.637,13.0,54.2,.274,.322,23.0,15.0,.034
3,2023-11-10,@,Purdue,REG (Non-Conf),L,57,87,"",83.7,127.7,68.1,.090,.463,.408,43.1,60.9,4.4,6.3,.396,11.4,25.0,.060,.618,10.8,28.0,.345
4,2023-11-14,"",Mercer,REG (Non-Conf),W,74,66,"",105.8,94.4,70.0,.595,.452,.687,64.0,54.5,10.0,14.6,.619,31.7,44.4,.524,.491,18.2,25.0,.241
5,2023-11-17,@,Penn State,REG (Non-Conf),L,51,74,"",65.2,94.6,78.2,.571,.429,.478,52.1,43.8,3.8,10.3,.429,33.6,8.0,.357,.344,8.9,25.0,.469
6,2023-11-20,@,Bellarmine,REG (Non-Conf),W,64,51,"",106.2,84.6,60.3,.119,.441,.513,63.9,56.0,8.3,19.4,.500,10.1,37.9,.085,.394,12.1,12.5,.192
7,2023-11-22,"","",REG (Non-Conf),W,94,53,"",156.8,88.4,60.0,.286,.471,.591,71.8,71.4,6.7,14.3,.607,4.8,60.0,.129,.455,12.4,12.9,.055
8,2023-11-29,@,Austin Peay,REG (Non-Conf),W,61,50,"",101.5,83.2,60.1,.463,.512,.610,68.5,52.4,5.0,3.0,.598,26.5,38.1,.293,.440,14.0,12.1,.120
9,2023-12-03,"",Chattanooga,REG (Non-Conf),W,87,80,"",126.8,116.6,68.6,.271,.390,.653,57.4,64.7,5.8,22.2,.661,10.7,33.3,.153,.551,13.1,18.5,.254
10,2023-12-10,@,North Alabama,REG (Non-Conf),W,86,77,"",128.0,114.6,67.2,.283,.383,.632,50.0,43.3,4.5,18.2,.592,8.1,33.3,.250,.433,5.9,36.8,.284
11,2023-12-14,"","",REG (Non-Conf),W,102,33,"",132.4,42.9,77.0,.139,.392,.606,73.0,70.0,9.1,27.5,.595,16.0,63.9,.101,.221,15.9,20.8,.029
12,2023-12-19,@,Indiana,REG (Non-Conf),L,68,69,"",97.5,98.9,69.8,.169,.523,.484,48.0,32.0,7.2,12.8,.462,9.1,22.2,.123,.421,6.2,28.2,.254
13,2023-12-21,"","",REG (Non-Conf),W,101,39,"",133.7,51.6,75.5,.115,.540,.550,70.2,71.8,7.9,20.0,.540,8.9,53.3,.080,.246,11.1,14.3,.072
14,2023-12-31,@,Southeast Missouri State,REG (Conf),W,83,64,"",113.4,87.4,73.2,.404,.439,.611,63.6,71.4,4.1,2.5,.570,16.1,30.4,.316,.434,17.0,12.5,.340
15,2024-01-04,"",Tennessee Tech,REG (Conf),W,82,57,"",125.9,87.5,65.2,.274,.500,.585,71.7,51.7,15.3,13.2,.548,12.5,53.1,.226,.500,18.8,7.1,.118
16,2024-01-06,"",Tennessee State,REG (Conf),W,78,68,"",113.1,98.6,69.0,.436,.291,.587,47.7,35.7,17.4,18.4,.555,9.5,20.7,.309,.500,19.6,30.6,.193
17,2024-01-11,@,Eastern Illinois,REG (Conf),W,78,52,"",117.2,78.1,66.6,.327,.491,.614,61.8,57.1,4.5,11.1,.609,17.0,35.7,.200,.371,12.1,20.0,.155
18,2024-01-13,@,SIU Edwardsville,REG (Conf),L,48,61,"",72.0,91.5,66.7,.210,.435,.352,50.0,42.1,10.5,16.3,.331,13.9,26.8,.113,.440,10.0,17.2,.172
19,2024-01-18,"",UT Martin,REG (Conf),W,84,66,"",134.0,105.3,62.7,.143,.464,.702,62.5,54.5,11.2,11.8,.688,13.1,30.0,.125,.539,12.0,14.3,.216
20,2024-01-20,@,Southern Indiana,REG (Conf),W,81,70,"",122.8,106.1,66.0,.654,.442,.594,50.0,47.8,12.1,5.6,.538,16.0,46.9,.481,.500,20.6,46.2,.458
21,2024-01-27,"",Western Illinois,REG (Conf),W,64,50,"",103.3,80.7,62.0,.207,.310,.502,51.4,52.0,11.3,8.9,.457,13.6,36.7,.190,.331,12.9,38.1,.145
22,2024-02-01,@,Tennessee State,REG (Conf),W,68,49,"",108.2,78.0,62.8,.308,.385,.570,57.7,46.2,14.3,6.3,.567,11.8,20.0,.173,.422,18.4,7.4,.244
23,2024-02-03,@,Tennessee Tech,REG (Conf),W,67,60,"",114.7,102.7,58.4,.196,.429,.547,63.0,70.8,5.1,7.3,.500,10.3,36.0,.196,.480,6.5,13.8,.216
24,2024-02-08,"",SIU Edwardsville,REG (Conf),W,79,68,"",115.1,99.0,68.7,.667,.600,.667,49.2,69.6,8.7,9.1,.656,18.0,26.9,.444,.423,14.1,35.1,.200
25,2024-02-10,"",Eastern Illinois,REG (Conf),W,69,57,"",111.2,91.9,62.1,.523,.432,.628,60.0,65.2,4.8,17.3,.591,19.1,30.4,.386,.398,8.4,21.6,.169
26,2024-02-15,@,Little Rock,REG (Conf),L,68,69,"",105.9,107.4,64.2,.069,.431,.568,50.8,48.1,7.8,7.3,.552,18.9,31.0,.069,.473,12.2,31.3,.286
27,2024-02-17,@,UT Martin,REG (Conf),L,82,88,"",111.2,119.3,73.8,.258,.532,.589,43.1,59.3,9.5,15.8,.548,11.5,17.1,.226,.556,12.1,26.7,.306
28,2024-02-20,"",Southern Indiana,REG (Conf),L,73,80,"",113.2,124.1,64.5,.431,.549,.594,44.2,69.6,6.2,14.7,.549,10.2,17.9,.333,.575,12.6,25.0,.358
29,2024-02-22,@,Western Illinois,REG (Conf),W,78,57,"",121.6,88.9,64.2,.175,.492,.572,63.4,36.7,4.7,5.6,.556,12.8,51.7,.127,.371,9.1,28.6,.177
30,2024-02-29,"",Southeast Missouri State,REG (Conf),W,72,50,"",104.3,72.5,69.0,.556,.444,.633,63.6,58.3,11.6,11.1,.611,23.0,20.0,.378,.368,16.6,11.4,.208
31,2024-03-02,"",Lindenwood,REG (Conf),W,67,49,"",115.2,84.2,58.2,.321,.377,.549,61.3,62.5,12.0,11.1,.538,11.6,36.7,.189,.410,14.2,15.6,.160
32,2024-03-07,N,SIU Edwardsville,CTOURN,W,78,63,"",113.5,91.7,68.7,.426,.556,.601,50.9,44.4,7.3,10.3,.593,12.2,29.6,.259,.405,17.4,30.0,.276
33,2024-03-08,N,UT Martin,CTOURN,W,84,78,"",106.3,98.7,79.1,.214,.500,.545,50.7,66.7,6.3,7.3,.543,12.5,21.6,.114,.462,11.8,19.4,.277
34,2024-03-09,N,Little Rock,CTOURN,W,69,55,"",111.7,89.0,61.8,.260,.480,.614,55.8,48.0,13.0,10.0,.590,12.5,19.0,.200,.473,15.9,19.4,.036
