Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2014-11-14,"",Charleston Southern,REG (Non-Conf),L,65,66,OT,80.2,81.5,73.6,.508,.476,.416,49.4,63.2,8.6,25.0,.349,17.9,32.5,.333,.388,16.7,35.6,.209
2,2014-11-17,@,Troy,REG (Non-Conf),W,74,64,"",106.9,92.4,69.2,.183,.333,.567,60.0,43.3,11.6,12.5,.542,23.5,57.1,.150,.387,19.2,37.8,.434
3,2014-11-20,"",Southern,REG (Non-Conf),W,69,38,"",94.5,52.0,73.0,.350,.250,.493,57.1,54.2,19.2,15.4,.442,16.7,32.4,.267,.290,27.5,19.4,.180
4,2014-11-23,"",Northern Arizona,REG (Non-Conf),W,80,74,"",104.1,96.3,76.9,.673,.231,.583,61.7,58.3,9.1,12.1,.481,18.9,32.0,.577,.477,14.4,17.1,.203
5,2014-11-28,N,Creighton,REG (Non-Conf),W,75,68,"",115.3,104.6,65.0,.438,.313,.647,47.9,36.0,13.8,15.8,.583,12.1,8.7,.396,.570,17.1,16.0,.220
6,2014-11-29,N,Cincinnati,REG (Non-Conf),W,66,54,"",110.1,90.1,60.0,.353,.196,.554,43.5,32.0,8.3,8.1,.539,9.2,28.0,.216,.321,12.8,45.9,.321
7,2014-12-04,"",TCU,REG (Non-Conf),L,54,66,"",83.4,102.0,64.7,.316,.228,.412,44.1,41.2,10.8,11.6,.333,12.1,27.8,.281,.455,14.3,37.5,.291
8,2014-12-07,@,Oregon,REG (Non-Conf),W,79,73,"",109.9,101.6,71.9,.415,.185,.508,54.1,37.0,5.6,6.1,.454,9.3,35.5,.308,.438,9.6,32.6,.266
9,2014-12-13,"",Western Kentucky,REG (Non-Conf),L,74,81,"",107.5,117.6,68.9,.299,.328,.484,51.4,57.7,7.3,9.1,.448,8.4,37.2,.209,.509,11.5,27.6,.481
10,2014-12-18,"",Coastal Carolina,REG (Non-Conf),W,71,68,"",109.7,105.0,64.7,.413,.522,.645,51.2,65.2,7.7,4.2,.598,22.5,30.0,.348,.628,24.1,28.6,.326
11,2014-12-22,N,Southeast Missouri State,REG (Non-Conf),W,82,51,"",122.5,76.2,67.0,.633,.265,.643,60.0,60.0,9.0,16.7,.571,15.8,45.0,.531,.367,15.4,31.4,.117
12,2014-12-30,@,Dayton,REG (Non-Conf),L,74,78,"",100.4,105.8,73.7,.179,.343,.509,56.2,53.6,4.1,17.1,.478,17.1,34.2,.149,.527,12.5,20.0,.364
13,2015-01-03,"",Austin Peay,REG (Non-Conf),W,92,63,"",125.2,85.7,73.5,.274,.339,.656,60.9,67.6,10.9,12.5,.637,13.6,32.1,.210,.426,19.8,16.7,.315
14,2015-01-06,@,Kentucky,REG (Conf),L,86,89,OT,111.4,115.2,68.6,.373,.288,.619,49.2,41.4,6.5,10.0,.568,20.6,34.6,.322,.508,11.2,39.4,.467
15,2015-01-10,"",South Carolina,REG (Conf),W,65,49,"",101.5,76.5,64.0,.449,.286,.547,50.0,65.0,7.8,13.8,.480,14.4,24.1,.367,.408,20.9,22.2,.184
16,2015-01-14,"",Louisiana State,REG (Conf),L,71,75,"",91.3,96.4,77.8,.205,.295,.415,50.0,48.1,11.6,5.0,.378,12.3,38.3,.154,.483,17.5,32.3,.283
17,2015-01-17,@,Arkansas,REG (Conf),W,96,82,"",138.4,118.2,69.4,.545,.273,.693,54.2,58.1,8.6,6.5,.636,12.6,43.5,.473,.491,14.4,38.9,.566
18,2015-01-20,@,Georgia,REG (Conf),L,64,69,"",91.8,99.0,69.7,.233,.300,.480,53.0,37.5,10.0,14.3,.433,17.4,31.3,.200,.453,12.9,26.5,.396
19,2015-01-24,"",Florida,REG (Conf),W,72,71,"",106.3,104.9,67.7,.339,.375,.554,50.9,60.0,3.0,19.2,.500,12.2,20.7,.286,.609,18.5,12.5,.326
20,2015-01-28,"",Mississippi State,REG (Conf),W,79,73,"",112.2,103.7,70.4,.673,.364,.544,50.0,54.5,9.9,5.6,.455,7.6,28.6,.527,.620,21.3,22.7,.111
21,2015-01-31,@,Missouri,REG (Conf),W,67,47,"",110.9,77.8,60.4,.273,.327,.539,51.3,50.0,5.0,11.1,.491,11.4,29.0,.236,.361,12.0,33.3,.049
22,2015-02-04,"",Texas A&M,REG (Conf),W,69,59,"",98.6,84.3,70.0,.323,.387,.483,50.0,58.3,15.7,15.8,.435,10.1,30.6,.242,.421,19.4,30.6,.193
23,2015-02-07,@,Auburn,REG (Conf),W,86,79,"",122.7,112.7,70.1,.844,.333,.682,53.2,57.7,10.0,0.0,.644,17.1,25.0,.622,.491,9.9,28.9,.404
24,2015-02-12,@,Florida,REG (Conf),W,62,61,"",101.3,99.6,61.2,.241,.296,.515,50.0,56.5,9.8,14.7,.481,13.0,26.7,.185,.451,9.7,30.6,.098
25,2015-02-14,"",Arkansas,REG (Conf),L,70,71,"",100.6,102.0,69.6,.333,.303,.458,60.0,60.0,7.2,10.3,.417,11.6,44.4,.227,.551,14.7,20.7,.102
26,2015-02-19,@,Mississippi State,REG (Conf),W,71,65,"",115.8,106.0,61.3,.183,.483,.544,45.0,50.0,11.4,0.0,.533,8.4,28.1,.117,.510,17.0,35.7,.333
27,2015-02-21,"",Tennessee,REG (Conf),W,59,57,"",100.8,97.4,58.5,.185,.574,.502,42.6,61.9,15.4,7.1,.491,9.3,21.4,.111,.520,19.3,34.6,.078
28,2015-02-25,"",Georgia,REG (Conf),L,72,76,"",95.9,101.2,75.1,.409,.439,.457,51.3,43.5,9.3,7.7,.394,12.2,33.3,.303,.460,15.0,31.7,.306
29,2015-02-28,@,Louisiana State,REG (Conf),L,63,73,"",87.3,101.1,72.2,.350,.233,.450,54.5,34.8,6.9,9.3,.417,18.6,34.2,.217,.475,12.3,25.6,.267
30,2015-03-03,@,Alabama,REG (Conf),W,82,74,"",126.3,114.0,64.9,.456,.298,.591,50.0,55.6,15.4,4.2,.535,9.2,37.9,.368,.489,17.2,37.9,.705
31,2015-03-07,"",Vanderbilt,REG (Conf),L,77,86,"",113.4,126.6,67.9,.458,.356,.536,48.3,44.0,10.3,15.6,.475,7.7,30.3,.356,.664,15.8,29.6,.236
32,2015-03-12,N,South Carolina,CTOURN,L,58,60,"",81.0,83.8,71.6,.434,.377,.454,56.9,62.5,7.0,13.9,.368,23.8,38.2,.358,.357,15.8,26.3,.357
