Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2020-11-25,N,Purdue,REG (Non-Conf),L,64,77,"",95.6,115.1,66.9,.308,.615,.537,46.2,71.4,9.0,2.9,.510,16.8,22.6,.212,.670,20.5,19.0,.113
2,2020-11-26,N,Mississippi State,REG (Non-Conf),W,84,73,"",138.1,120.0,60.8,.264,.736,.704,37.0,78.6,4.9,8.1,.708,9.1,19.2,.170,.617,18.8,40.0,.319
3,2020-11-28,N,South Carolina,REG (Non-Conf),W,78,62,"",117.7,93.5,66.3,.375,.542,.690,50.9,59.3,4.5,9.5,.677,17.5,27.3,.271,.415,15.0,32.3,.220
4,2020-11-29,N,TCU,REG (Non-Conf),L,52,56,"",81.6,87.9,63.7,.145,.509,.442,47.6,33.3,4.7,5.7,.436,12.0,9.4,.073,.440,14.8,12.9,.240
5,2020-12-03,"",Saint Francis (PA),REG (Non-Conf),W,78,62,"",112.9,89.8,69.1,.214,.536,.632,53.4,55.2,4.3,5.3,.616,17.4,17.4,.161,.420,11.9,22.9,.268
6,2020-12-05,"","",REG (Non-Conf),W,86,64,"",126.4,94.0,68.1,.074,.632,.611,56.7,69.7,5.9,0.0,.603,7.9,28.1,.059,.500,13.9,10.7,.123
7,2020-12-09,@,Missouri,REG (Non-Conf),L,60,69,"",94.2,108.3,63.7,.440,.500,.496,37.9,55.6,7.8,3.0,.430,10.4,15.2,.340,.561,19.2,32.0,.286
8,2020-12-12,"","",REG (Non-Conf),W,73,26,"",114.8,40.9,63.6,.145,.364,.621,66.7,70.0,14.2,3.1,.627,15.8,22.7,.073,.266,23.3,5.7,.021
9,2020-12-15,"",South Carolina State,REG (Non-Conf),W,82,52,"",122.4,77.6,67.0,.203,.559,.634,65.6,60.0,11.9,10.0,.619,17.8,37.9,.153,.471,20.2,9.4,.078
10,2020-12-16,"","",REG (Non-Conf),W,91,38,"",138.4,57.8,65.8,.196,.518,.743,63.5,61.8,16.7,12.5,.723,11.6,15.0,.179,.330,20.8,6.3,.100
11,2020-12-22,"",Alcorn State,REG (Non-Conf),W,108,65,"",149.8,90.2,72.1,.547,.566,.809,53.8,74.3,11.1,8.6,.830,10.7,19.0,.377,.462,21.1,22.6,.327
12,2021-01-01,@,Lipscomb,REG (Conf),L,70,77,"",99.6,109.6,70.3,.188,.453,.502,48.6,50.0,2.8,5.1,.461,10.3,15.8,.172,.527,5.5,12.5,.321
13,2021-01-02,@,Lipscomb,REG (Conf),W,66,50,"",101.5,76.9,65.0,.035,.491,.569,57.1,50.0,12.3,9.1,.561,18.3,24.1,.035,.391,20.6,7.4,.304
14,2021-01-08,"",Kennesaw State,REG (Conf),W,69,63,"",103.3,94.3,66.8,.646,.292,.550,47.0,42.9,3.0,7.1,.479,10.0,10.0,.479,.438,9.4,22.2,.092
15,2021-01-09,"",Kennesaw State,REG (Conf),W,76,47,"",123.3,76.2,61.7,.141,.297,.557,54.2,50.0,8.1,6.5,.531,4.2,31.0,.125,.372,17.6,23.3,.255
16,2021-01-15,@,Stetson,REG (Conf),L,59,65,"",85.6,94.3,68.9,.111,.352,.519,50.0,44.0,2.9,6.7,.509,19.8,10.0,.074,.436,12.2,12.5,.309
17,2021-01-16,@,Stetson,REG (Conf),W,68,58,"",108.2,92.3,62.9,.127,.382,.583,56.7,60.7,1.6,12.5,.573,15.9,30.8,.091,.410,8.0,26.8,.045
18,2021-01-29,@,Jacksonville,REG (Conf),W,59,54,"",93.5,85.5,63.1,.278,.556,.483,56.9,35.0,4.8,16.1,.435,15.3,28.1,.222,.422,14.7,15.2,.216
19,2021-01-30,@,Jacksonville,REG (Conf),W,64,58,"",101.4,91.9,63.1,.235,.431,.564,49.1,52.2,7.9,3.6,.510,16.2,19.2,.235,.479,19.9,24.1,.277
20,2021-02-05,"","",REG (Non-Conf),W,90,49,"",142.2,77.4,63.3,.169,.446,.641,56.3,57.1,14.2,3.3,.623,6.6,39.3,.138,.404,19.1,30.6,.053
21,2021-02-12,"",North Florida,REG (Conf),W,73,61,"",114.6,95.8,63.7,.264,.434,.612,62.1,73.1,7.9,0.0,.575,15.6,28.0,.226,.510,14.8,12.1,.154
22,2021-02-13,"",North Florida,REG (Conf),W,80,60,"",129.8,97.3,61.7,.353,.451,.672,61.1,57.1,4.9,9.4,.657,11.8,29.2,.255,.473,9.0,13.3,.125
23,2021-02-22,"",North Alabama,REG (Conf),W,74,54,"",116.1,84.7,63.8,.182,.436,.619,43.3,48.1,1.6,5.9,.600,9.1,7.1,.145,.429,15.3,25.0,.107
24,2021-02-23,"",North Alabama,REG (Conf),W,74,54,"",125.6,91.6,58.9,.306,.673,.659,53.2,63.6,5.1,13.5,.612,11.1,22.2,.286,.412,10.2,22.9,.123
25,2021-02-27,@,Bellarmine,REG (Conf),W,94,78,"",135.6,112.5,69.3,.196,.446,.768,57.1,65.7,2.9,5.0,.759,17.5,26.3,.161,.587,13.6,17.4,.327
26,2021-03-04,N,Kennesaw State,CTOURN,W,69,59,"",100.6,86.0,68.6,.365,.404,.565,45.0,52.2,10.2,0.0,.519,15.3,9.7,.288,.510,20.5,17.2,.137
27,2021-03-05,N,Stetson,CTOURN,W,77,64,"",121.8,101.2,63.2,.125,.357,.649,52.9,65.6,6.3,7.7,.634,14.4,29.2,.107,.500,18.3,25.9,.255
28,2021-03-07,N,North Alabama,CTOURN,W,79,75,"",118.5,112.5,66.7,.233,.417,.593,56.9,57.1,4.5,3.7,.550,10.7,27.6,.217,.589,12.7,13.8,.161
