Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2011-11-12,"",Vermont,REG (Non-Conf),W,61,59,"",116.0,112.2,52.6,.480,.260,.497,50.0,60.0,5.7,3.0,.480,7.5,34.3,.260,.551,10.0,31.0,.102
2,2011-11-14,"",Marist,REG (Non-Conf),W,81,67,"",121.3,100.3,66.8,.295,.311,.582,65.5,60.0,7.5,14.3,.541,12.6,46.4,.246,.561,18.3,14.8,.245
3,2011-11-16,"","",REG (Non-Conf),W,73,43,"",105.1,61.9,69.5,.250,.233,.544,61.7,65.5,5.8,24.0,.542,17.3,38.2,.133,.264,8.7,21.3,.086
4,2011-11-19,N,Old Dominion,REG (Non-Conf),L,66,68,OT,93.2,96.0,63.0,.738,.548,.582,46.2,27.8,12.7,5.4,.512,27.0,28.0,.548,.500,22.2,37.0,.308
5,2011-11-20,N,Penn State,REG (Non-Conf),L,49,53,"",82.7,89.5,59.2,.488,.488,.485,50.0,28.6,10.1,8.0,.402,27.3,37.9,.390,.433,20.3,36.0,.311
6,2011-11-23,"",Georgia Southern,REG (Non-Conf),W,66,46,"",117.1,81.6,56.4,.537,.415,.641,45.1,64.0,17.7,6.5,.671,14.9,20.0,.268,.400,20.5,38.7,.120
7,2011-11-26,"",Florida Atlantic,REG (Non-Conf),W,68,55,"",110.3,89.2,61.7,.339,.232,.523,60.0,50.0,11.4,24.0,.482,12.2,37.9,.250,.463,14.6,22.2,.093
8,2011-11-30,@,VCU,REG (Non-Conf),L,46,69,"",79.7,119.5,57.8,.167,.292,.444,46.4,66.7,3.5,9.1,.406,18.8,29.6,.146,.544,11.3,37.9,.123
9,2011-12-03,@,Kansas,REG (Non-Conf),L,42,70,"",64.0,106.7,65.6,.217,.370,.414,42.9,53.3,13.7,8.0,.370,25.1,14.3,.174,.530,18.6,28.6,.340
10,2011-12-11,"",Florida A&M,REG (Non-Conf),W,83,59,"",126.0,89.5,65.9,.288,.258,.553,60.6,51.5,12.1,9.7,.553,8.5,42.9,.152,.519,18.4,19.4,.075
11,2011-12-14,@,Auburn,REG (Non-Conf),L,40,52,"",67.7,88.0,59.1,.381,.429,.403,40.4,42.9,10.2,7.4,.381,22.0,9.7,.190,.451,22.0,23.1,.366
12,2011-12-19,"",Cleveland State,REG (Non-Conf),W,70,55,"",114.5,89.9,61.2,.458,.271,.599,47.1,69.6,8.2,18.9,.531,15.8,30.8,.396,.405,16.5,42.9,.063
13,2011-12-22,@,Southern Mississippi,REG (Non-Conf),L,51,53,"",80.5,83.7,63.3,.308,.288,.428,48.3,30.0,11.1,5.4,.394,20.1,37.0,.192,.394,20.0,41.9,.231
14,2011-12-28,"",Connecticut,REG (Conf),L,57,60,"",98.3,103.4,58.0,.320,.340,.495,46.6,57.9,13.8,11.1,.450,13.5,35.7,.240,.469,18.0,43.3,.313
15,2012-01-01,"",Rutgers,REG (Conf),W,67,65,"",105.2,102.0,63.7,.250,.269,.576,55.1,77.8,6.3,10.3,.567,22.6,47.8,.154,.519,19.1,38.5,.167
16,2012-01-05,@,Villanova,REG (Conf),W,74,57,"",119.4,91.9,62.0,.423,.288,.592,66.7,50.0,3.2,12.1,.519,10.1,39.1,.385,.415,8.9,12.9,.245
17,2012-01-10,@,Notre Dame,REG (Conf),L,49,60,"",84.1,103.0,58.3,.127,.236,.420,55.2,19.0,12.0,2.8,.391,17.1,37.5,.109,.530,14.0,23.1,.140
18,2012-01-13,"",Seton Hall,REG (Conf),W,56,55,"",95.0,93.3,58.9,.250,.271,.521,55.8,76.2,13.6,7.7,.490,20.7,30.8,.188,.522,19.0,19.2,.178
19,2012-01-18,"",St. John's (NY),REG (Conf),W,64,49,"",116.5,89.2,54.9,.298,.340,.596,57.4,81.8,14.6,12.5,.553,18.3,44.0,.255,.422,20.3,31.0,.244
20,2012-01-22,@,DePaul,REG (Conf),W,75,59,"",113.6,89.4,66.0,.440,.220,.620,61.3,32.1,4.5,8.5,.590,16.6,40.0,.320,.362,8.8,28.6,.185
21,2012-01-24,@,Marquette,REG (Conf),L,47,67,"",71.2,101.4,66.1,.333,.311,.451,49.2,62.5,6.1,12.8,.400,27.7,16.0,.244,.457,6.9,26.5,.241
22,2012-01-29,"",Providence,REG (Conf),W,81,78,"",128.3,123.5,63.1,.439,.228,.588,51.8,58.6,7.9,11.6,.561,6.8,42.9,.298,.527,10.6,39.3,.339
23,2012-02-04,@,Georgetown,REG (Conf),L,45,75,"",67.7,112.9,66.4,.314,.373,.384,42.6,56.3,7.5,8.8,.353,22.5,21.2,.176,.554,13.0,23.8,.522
24,2012-02-08,"",Pittsburgh,REG (Conf),W,63,51,"",98.8,80.0,63.8,.579,.158,.650,51.9,60.9,12.5,8.3,.632,26.0,25.0,.395,.385,22.1,31.3,.212
25,2012-02-11,@,Providence,REG (Conf),W,55,48,"",93.1,81.3,59.1,.306,.388,.490,60.3,63.2,3.4,7.5,.439,18.8,42.9,.245,.317,10.3,23.3,.288
26,2012-02-15,"",Villanova,REG (Conf),W,65,51,"",102.7,80.6,63.3,.444,.244,.596,50.8,63.6,12.6,17.1,.522,21.6,27.3,.400,.340,18.4,35.1,.283
27,2012-02-19,@,Pittsburgh,REG (Conf),W,56,47,"",101.1,84.9,55.4,.378,.222,.528,52.5,50.0,7.2,10.0,.533,19.7,37.0,.178,.375,13.5,35.3,.154
28,2012-02-22,@,Syracuse,REG (Conf),L,48,56,"",76.9,89.7,62.4,.077,.327,.445,56.5,55.0,8.0,6.5,.423,24.0,35.5,.077,.373,12.0,26.3,.273
29,2012-02-26,"",Cincinnati,REG (Conf),W,46,45,"",87.5,85.6,52.6,.174,.326,.462,46.7,68.4,3.8,10.5,.446,15.3,22.2,.109,.368,11.1,33.3,.113
30,2012-02-29,@,Louisville,REG (Conf),W,58,51,"",89.7,78.9,64.6,.327,.204,.512,57.6,54.5,4.6,6.5,.490,24.1,33.3,.204,.387,17.9,22.2,.189
31,2012-03-03,"",West Virginia,REG (Conf),L,44,50,"",77.1,87.6,57.1,.256,.326,.456,45.8,41.2,8.8,15.0,.419,21.2,20.0,.186,.308,11.4,35.3,.346
32,2012-03-07,N,Villanova,CTOURN,W,56,47,"",92.3,77.4,60.7,.763,.263,.541,55.8,50.0,8.2,11.8,.447,24.7,33.3,.579,.370,16.0,29.0,.200
33,2012-03-08,N,Notre Dame,CTOURN,L,53,57,OT,86.6,93.1,54.4,.091,.309,.462,50.8,52.4,8.2,16.7,.455,13.6,13.3,.055,.478,12.7,10.3,.283
