Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2020-11-25,N,Chicago State,REG (Non-Conf),W,84,61,"",119.0,86.4,70.6,.688,.396,.660,55.6,53.6,1.4,8.1,.667,17.0,30.4,.417,.386,16.4,25.8,.298
2,2020-11-26,@,North Carolina A&T,REG (Non-Conf),W,84,72,"",104.3,89.4,80.6,.328,.531,.568,58.3,62.1,7.4,0.0,.555,21.3,38.9,.203,.468,21.3,22.2,.206
3,2020-11-27,@,Illinois,REG (Non-Conf),L,75,77,"",102.3,105.0,73.3,.138,.292,.541,34.4,51.6,13.6,7.0,.546,8.0,8.6,.062,.534,17.8,34.5,.259
4,2020-12-06,"",Cleveland State,REG (Non-Conf),W,101,46,"",129.9,59.1,77.8,.627,.356,.659,69.1,65.7,11.6,11.8,.653,15.5,51.9,.407,.254,23.0,19.5,.298
5,2020-12-10,"","",REG (Non-Conf),W,92,72,"",121.1,94.7,76.0,.338,.338,.583,54.5,66.7,13.2,11.4,.574,10.2,35.3,.206,.500,17.8,25.0,.180
6,2020-12-13,@,Marshall,REG (Non-Conf),L,67,81,"",95.1,114.9,70.5,.364,.364,.519,48.3,59.1,14.2,5.9,.464,20.9,34.4,.291,.591,18.6,35.7,.291
7,2020-12-22,@,Akron,REG (Conf),L,70,90,"",106.2,136.5,65.9,.258,.435,.503,39.3,53.8,9.1,6.7,.484,6.7,26.3,.161,.764,19.1,33.3,.109
8,2020-12-30,"",Bowling Green,REG (Conf),L,75,83,"",109.7,121.4,68.4,.182,.500,.523,45.5,74.1,7.3,7.7,.500,8.9,26.3,.136,.490,13.1,28.6,.750
9,2021-01-02,@,Ball State,REG (Conf),W,78,68,"",118.7,103.5,65.7,.232,.321,.627,54.0,41.9,12.2,9.7,.616,15.0,29.2,.161,.545,15.4,23.1,.125
10,2021-01-05,"",Northern Illinois,REG (Conf),W,76,73,"",112.8,108.4,67.4,.298,.333,.584,41.4,75.0,8.9,7.9,.561,9.7,16.7,.211,.542,14.4,32.1,.153
11,2021-01-08,@,Toledo,REG (Conf),L,78,95,"",101.2,123.3,77.1,.290,.435,.553,47.1,59.3,10.4,3.6,.508,17.5,24.1,.242,.727,21.1,22.7,.273
12,2021-01-12,"",Miami (OH),REG (Conf),W,78,61,"",117.2,91.6,66.6,.093,.426,.692,51.9,74.2,7.5,5.9,.676,19.9,14.3,.093,.474,16.3,24.2,.123
13,2021-01-16,"",Kent State,REG (Conf),L,79,89,"",110.7,124.7,71.4,.222,.571,.567,33.9,74.1,8.4,2.8,.540,7.9,15.2,.175,.648,18.0,42.3,.164
14,2021-01-23,"",Ball State,REG (Conf),W,85,77,"",111.4,100.9,76.3,.556,.349,.534,58.7,70.4,9.2,8.6,.468,13.1,42.1,.413,.508,18.6,24.3,.246
15,2021-01-26,"",Western Michigan,REG (Conf),W,81,58,"",111.4,79.8,72.7,.167,.361,.521,60.9,51.5,11.0,11.1,.507,7.2,30.3,.111,.481,21.7,6.5,.154
16,2021-01-29,@,Buffalo,REG (Conf),W,76,75,"",101.9,100.5,74.6,.203,.339,.587,50.8,45.2,6.7,5.4,.576,18.8,23.1,.136,.492,16.2,29.7,.206
17,2021-02-02,@,Central Michigan,REG (Conf),W,83,69,"",107.2,89.1,77.4,.183,.417,.636,60.7,44.1,9.0,8.8,.617,20.7,25.9,.150,.458,19.1,11.8,.233
18,2021-02-23,"",Akron,REG (Conf),W,90,73,"",120.5,97.7,74.7,.426,.311,.613,48.6,56.7,6.7,5.7,.574,9.8,21.9,.328,.448,12.6,30.0,.194
19,2021-02-25,"",Eastern Michigan,REG (Conf),W,86,67,"",125.2,97.5,68.7,.164,.443,.654,63.6,88.2,11.6,5.9,.656,15.4,37.5,.098,.509,16.3,16.1,.200
20,2021-02-27,"",Buffalo,REG (Conf),L,66,86,"",84.4,110.0,78.2,.194,.358,.451,45.7,60.0,6.4,1.9,.403,16.1,22.5,.179,.582,14.1,23.3,.119
21,2021-03-11,N,Kent State,CTOURN,W,85,63,"",120.7,89.4,70.5,.471,.353,.681,56.4,50.0,11.4,0.0,.676,18.3,28.0,.314,.452,20.6,20.0,.308
22,2021-03-12,N,Toledo,CTOURN,W,87,80,"",115.8,106.5,75.2,.194,.347,.553,55.9,51.4,4.0,0.0,.549,13.2,41.2,.111,.523,14.3,29.4,.185
23,2021-03-13,N,Buffalo,CTOURN,W,84,69,"",112.9,92.8,74.4,.397,.259,.609,45.3,58.6,12.1,4.4,.569,11.5,22.2,.310,.383,15.4,37.8,.313
