Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2025-11-03,"",Franklin,REG (Non-Conf),W,86,37,"",117.3,50.5,73.3,.296,.282,.531,69.1,77.1,25.9,10.0,.542,12.9,51.4,.127,.356,31.7,12.1,.111
2,2025-11-06,@,California,REG (Non-Conf),L,67,77,"",94.2,108.2,71.1,.281,.531,.462,43.8,33.3,8.4,8.8,.445,9.9,22.0,.156,.464,12.5,28.1,.473
3,2025-11-11,"",Toledo,REG (Non-Conf),L,71,81,"",103.5,118.1,68.6,.319,.340,.656,43.9,38.5,11.7,11.1,.617,26.0,27.8,.277,.609,19.0,43.5,.255
4,2025-11-15,N,Radford,REG (Non-Conf),W,92,59,"",122.8,78.8,74.9,.458,.339,.640,56.7,80.0,10.7,5.7,.619,14.3,25.0,.322,.402,18.5,20.5,.250
5,2025-11-16,N,Kent State,REG (Non-Conf),L,72,76,OT,95.8,101.1,66.8,.311,.393,.514,40.6,33.3,16.0,12.8,.492,12.5,20.6,.197,.444,18.6,40.0,.339
6,2025-11-20,"",Ohio Wesleyan,REG (Non-Conf),W,100,47,"",151.5,71.2,66.0,.390,.322,.715,68.0,47.4,9.1,21.7,.703,11.4,54.5,.288,.394,22.5,21.4,.213
7,2025-11-25,@,Stetson,REG (Non-Conf),W,79,62,"",120.5,94.6,65.6,.102,.441,.639,51.0,54.8,15.3,14.7,.644,16.2,31.8,.051,.500,17.5,34.5,.088
8,2025-11-28,@,Butler,REG (Non-Conf),L,69,94,"",89.7,122.3,76.9,.042,.310,.476,44.4,36.7,6.5,11.9,.472,15.2,25.7,.028,.627,12.7,32.1,.238
9,2025-12-03,@,Youngstown State,REG (Conf),L,68,69,"",98.7,100.1,68.9,.583,.271,.555,37.9,36.0,11.6,16.7,.552,15.2,17.2,.313,.509,20.6,41.4,.214
10,2025-12-07,"",Green Bay,REG (Conf),W,86,58,"",123.4,83.2,69.7,.431,.466,.615,54.7,53.3,20.1,11.1,.569,10.3,29.6,.345,.469,24.1,19.2,.271
11,2025-12-13,@,Marshall,REG (Non-Conf),L,74,76,"",116.1,119.3,63.7,.082,.397,.488,51.5,48.3,12.6,15.2,.479,6.2,44.7,.055,.553,13.4,39.3,.228
