Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2020-11-25,"",Georgia State,REG (Non-Conf),L,120,123,4OT,103.9,106.5,77.0,.596,.323,.472,54.2,33.3,10.4,6.2,.399,14.2,45.3,.414,.537,14.4,35.7,.221
2,2020-11-27,"",Mercer,REG (Non-Conf),L,73,83,"",100.8,114.7,72.4,.180,.393,.551,50.8,57.1,6.9,2.8,.525,17.5,22.6,.148,.541,11.5,21.9,.279
3,2020-12-06,"",Kentucky,REG (Non-Conf),W,79,62,"",116.6,91.5,67.7,.183,.350,.606,40.4,64.5,22.1,17.2,.583,8.4,15.4,.150,.531,26.9,28.6,.204
4,2020-12-09,@,Nebraska,REG (Non-Conf),W,75,64,"",108.2,92.3,69.3,.345,.431,.556,45.7,50.0,11.5,5.3,.517,10.6,24.2,.259,.443,19.0,35.1,.164
5,2020-12-15,@,Florida State,REG (Conf),L,61,74,"",93.3,113.2,65.4,.294,.392,.525,40.8,50.0,10.7,5.9,.480,17.1,15.4,.235,.608,18.2,30.4,.235
6,2020-12-18,"",Florida A&M,REG (Non-Conf),W,74,64,"",115.8,100.2,63.9,.281,.386,.573,58.3,66.7,6.3,7.9,.553,12.2,33.3,.193,.500,11.6,16.7,.164
7,2020-12-20,"",Delaware State,REG (Non-Conf),W,97,69,"",125.7,89.5,77.1,.467,.383,.662,53.2,75.8,11.7,7.4,.625,10.9,17.2,.367,.509,23.2,15.2,.283
8,2020-12-30,"",North Carolina,REG (Conf),W,72,67,"",101.2,94.2,71.1,.314,.431,.614,39.0,66.7,15.5,5.6,.627,18.2,3.6,.157,.518,22.3,29.0,.161
9,2021-01-03,"",Wake Forest,REG (Conf),W,70,54,"",99.4,76.7,70.4,.269,.500,.597,52.5,65.4,15.6,12.1,.587,19.3,11.5,.173,.443,23.6,15.2,.132
10,2021-01-20,"",Clemson,REG (Conf),W,83,65,"",132.7,103.9,62.6,.148,.500,.718,40.9,67.7,17.6,6.7,.722,14.7,19.0,.093,.615,27.0,39.1,.125
11,2021-01-23,@,Virginia,REG (Conf),L,62,64,"",102.3,105.6,60.6,.113,.283,.555,43.8,50.0,13.2,23.5,.538,9.7,4.2,.094,.558,14.0,16.7,.115
12,2021-01-26,@,Duke,REG (Conf),L,68,75,"",93.3,102.9,72.9,.078,.375,.512,41.5,53.6,11.0,11.9,.500,14.2,12.1,.063,.491,16.0,28.1,.310
13,2021-01-30,"",Florida State,REG (Conf),W,76,65,"",102.2,87.4,74.4,.439,.421,.552,42.6,76.0,18.8,7.1,.500,15.9,25.0,.333,.455,23.9,42.4,.250
14,2021-02-01,@,Louisville,REG (Conf),L,58,74,"",85.1,108.5,68.2,.132,.397,.401,39.8,59.1,7.3,20.8,.382,7.7,21.7,.088,.438,9.1,42.6,.153
15,2021-02-06,"",Notre Dame,REG (Conf),W,82,80,"",120.2,117.3,68.2,.150,.233,.638,51.0,42.9,13.2,5.6,.642,12.3,19.2,.083,.657,15.5,13.0,.167
16,2021-02-10,"",Virginia,REG (Conf),L,49,57,"",81.5,94.9,60.1,.220,.420,.444,35.3,61.1,10.0,6.9,.400,12.7,6.3,.180,.561,19.4,15.8,.041
17,2021-02-12,@,Clemson,REG (Conf),L,72,74,"",106.6,109.6,67.5,.380,.380,.610,48.0,38.5,13.3,14.7,.570,16.9,16.7,.300,.548,17.6,23.1,.327
18,2021-02-14,"",Pittsburgh,REG (Conf),W,71,65,"",108.4,99.2,65.5,.489,.383,.613,42.0,72.7,13.7,6.5,.532,17.2,19.2,.447,.582,24.3,33.3,.163
19,2021-02-20,@,Miami (FL),REG (Conf),W,87,60,"",127.1,87.7,68.4,.063,.413,.670,57.6,61.1,14.6,2.9,.659,14.5,28.0,.063,.441,18.7,20.6,.294
20,2021-02-23,@,Virginia Tech,REG (Conf),W,69,53,"",119.7,91.9,57.7,.280,.400,.609,42.9,53.8,15.6,9.4,.600,9.6,21.7,.180,.467,22.2,38.5,.217
21,2021-02-27,"",Syracuse,REG (Conf),W,84,77,"",114.3,104.8,73.5,.318,.273,.553,52.9,78.8,12.2,4.9,.538,12.6,39.5,.197,.508,15.5,30.0,.226
22,2021-03-02,"",Duke,REG (Conf),W,81,77,OT,104.5,99.4,68.9,.359,.344,.541,52.1,58.6,11.6,11.9,.500,14.8,32.4,.266,.493,14.6,29.7,.147
23,2021-03-05,@,Wake Forest,REG (Conf),W,75,63,"",109.3,91.8,68.6,.346,.250,.619,55.1,44.8,11.7,5.9,.596,16.5,21.1,.250,.509,19.8,23.3,.148
24,2021-03-11,N,Miami (FL),CTOURN,W,70,66,"",98.5,92.9,71.1,.207,.259,.549,43.4,53.6,12.7,9.7,.543,14.7,16.1,.121,.521,23.6,18.2,.362
25,2021-03-13,N,Florida State,CTOURN,W,80,75,"",115.1,108.0,69.5,.452,.371,.531,39.3,48.1,21.6,11.4,.476,8.5,35.3,.339,.640,29.8,54.5,.220
