Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-11,"","",REG (Non-Conf),W,98,48,"",122.3,59.9,80.1,.493,.343,.593,63.4,42.9,18.7,12.0,.582,11.7,35.1,.299,.406,31.9,5.9,.188
2,2016-11-15,"","",REG (Non-Conf),W,94,66,"",133.3,93.6,70.5,.385,.323,.611,53.6,45.7,8.5,21.4,.615,7.2,36.4,.215,.467,18.5,30.6,.167
3,2016-11-20,"","",REG (Non-Conf),W,101,63,"",131.5,82.0,76.8,.290,.319,.643,57.4,64.1,13.0,0.0,.630,11.3,31.3,.203,.457,20.7,19.4,.172
4,2016-11-25,N,North Florida,REG (Non-Conf),L,75,76,"",98.4,99.8,76.2,.424,.322,.529,44.4,67.9,14.4,11.4,.508,13.4,20.6,.254,.545,24.6,27.6,.291
5,2016-11-26,@,Wright State,REG (Non-Conf),L,79,83,"",98.4,103.4,80.3,.383,.267,.557,46.9,53.6,7.5,17.6,.517,15.5,17.1,.283,.472,18.3,17.2,.593
6,2016-11-27,N,Cal State Bakersfield,REG (Non-Conf),W,57,55,"",82.6,79.7,69.0,.636,.364,.497,48.2,50.0,2.9,10.5,.443,23.9,21.4,.409,.434,21.2,25.0,.170
7,2016-12-07,@,North Dakota State,REG (Non-Conf),W,74,56,"",105.2,79.6,70.4,.254,.305,.560,49.3,51.9,12.8,2.6,.508,14.3,19.4,.237,.422,16.5,25.0,.121
8,2016-12-10,@,Northern Iowa,REG (Non-Conf),L,70,78,"",100.1,111.5,70.0,.153,.390,.553,53.2,58.6,7.1,0.0,.542,19.2,26.7,.102,.529,11.7,21.9,.471
9,2016-12-16,"",North Dakota State,REG (Non-Conf),L,70,87,"",94.2,117.1,74.3,.536,.286,.498,44.3,64.0,8.1,2.7,.482,12.5,20.5,.286,.605,17.8,25.8,.316
10,2016-12-20,@,Iowa,REG (Non-Conf),L,73,84,"",94.9,109.2,76.9,.215,.323,.509,49.3,66.7,9.1,2.1,.469,18.3,27.0,.185,.508,11.6,27.8,.383
11,2016-12-29,@,Portland State,REG (Conf),L,62,99,"",76.2,121.8,81.3,.322,.305,.456,53.5,42.3,6.1,0.0,.475,27.7,34.2,.102,.659,14.5,24.2,.116
12,2016-12-31,@,Sacramento State,REG (Conf),W,90,82,OT,114.4,104.3,69.9,.371,.306,.617,46.7,61.3,8.9,6.7,.565,12.1,12.9,.323,.568,14.4,17.2,.254
13,2017-01-05,"",Northern Arizona,REG (Conf),W,68,63,"",91.5,84.8,74.3,.383,.283,.479,53.8,41.7,14.8,12.5,.442,15.5,28.6,.250,.482,22.6,16.7,.182
14,2017-01-07,"",Southern Utah,REG (Conf),W,95,65,"",118.8,81.3,79.9,.348,.379,.617,53.3,65.7,7.5,12.2,.598,14.5,29.4,.242,.284,14.3,26.8,.552
15,2017-01-12,@,Montana State,REG (Conf),W,90,85,"",110.3,104.2,81.6,.433,.300,.622,47.8,56.7,12.3,6.8,.567,15.2,12.5,.367,.581,16.9,20.0,.210
16,2017-01-14,@,Montana,REG (Conf),L,70,76,"",95.2,103.4,73.5,.254,.169,.529,50.0,44.4,2.7,8.5,.492,18.5,21.9,.203,.476,8.5,25.0,.254
17,2017-01-19,"",Weber State,REG (Conf),W,83,77,"",113.9,105.7,72.9,.434,.189,.649,62.3,30.0,6.9,8.6,.613,21.0,36.0,.340,.566,16.7,14.3,.131
18,2017-01-21,"",Idaho State,REG (Conf),W,89,64,"",124.7,89.7,71.4,.167,.367,.687,53.2,51.5,11.2,14.6,.658,17.8,26.9,.167,.491,18.5,27.8,.140
19,2017-01-26,@,Southern Utah,REG (Conf),W,91,89,"",120.8,118.2,75.3,.517,.345,.630,42.1,50.0,9.3,8.6,.603,13.2,25.8,.362,.614,18.7,38.5,.333
20,2017-01-28,@,Northern Arizona,REG (Conf),L,67,68,"",92.4,93.8,72.5,.241,.333,.557,39.7,62.5,12.4,2.3,.519,21.0,17.9,.204,.477,21.4,42.9,.076
21,2017-02-04,"",Northern Colorado,REG (Conf),W,87,77,OT,110.8,98.0,69.8,.516,.250,.546,53.7,39.3,11.5,18.8,.484,14.0,33.3,.391,.564,20.4,22.6,.273
22,2017-02-09,"",Eastern Washington,REG (Conf),W,95,86,"",127.9,115.7,74.3,.607,.268,.658,42.9,43.3,9.4,6.3,.598,12.2,26.9,.500,.556,16.2,43.3,.274
23,2017-02-11,"",Idaho,REG (Conf),W,88,65,"",131.0,96.8,67.2,.509,.291,.644,58.5,42.9,8.9,11.6,.582,12.8,44.4,.436,.419,11.2,31.6,.210
