Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-12,"",Norfolk State,REG (Non-Conf),W,87,64,"",107.2,78.8,81.2,.667,.296,.612,47.5,58.6,13.5,15.1,.602,16.5,20.6,.407,.390,18.1,32.6,.052
2,2010-11-16,@,Texas State San Marcos,REG (Non-Conf),W,91,67,"",105.0,77.3,86.6,.435,.306,.608,51.3,61.3,9.2,10.6,.565,23.5,31.3,.339,.358,16.8,34.8,.189
3,2010-11-20,@,Manhattan,REG (Non-Conf),W,91,80,"",117.0,102.8,77.8,.625,.313,.548,50.0,60.7,10.3,10.6,.492,14.4,45.0,.438,.515,20.7,44.1,.200
4,2010-11-23,@,Fordham,REG (Non-Conf),W,82,70,"",114.2,97.5,71.8,.414,.224,.591,45.3,51.7,16.7,3.8,.543,12.6,22.2,.328,.615,25.6,30.8,.115
5,2010-11-27,@,Saint Peter's,REG (Non-Conf),L,62,65,"",81.7,85.7,75.9,.424,.288,.437,53.0,52.6,10.5,11.8,.381,18.4,30.3,.288,.481,20.5,24.2,.264
6,2010-12-02,"",Robert Morris,REG (Conf),L,69,70,"",108.7,110.2,63.5,.536,.411,.491,58.1,43.5,4.7,9.4,.455,12.5,45.7,.321,.545,14.3,25.9,.182
7,2010-12-04,"",Saint Francis (PA),REG (Conf),W,81,67,"",102.2,84.6,79.2,.763,.237,.504,53.2,34.6,12.6,12.2,.475,16.6,39.5,.424,.410,17.6,34.1,.179
8,2010-12-08,"",Iona,REG (Non-Conf),L,82,88,"",94.4,101.3,86.9,.413,.317,.544,48.6,51.7,8.1,2.2,.508,21.0,32.3,.286,.493,18.2,39.0,.187
9,2010-12-11,"",Lafayette,REG (Non-Conf),W,85,80,"",107.6,101.3,79.0,.426,.361,.579,61.9,58.6,11.4,5.4,.533,23.1,50.0,.328,.549,20.8,25.8,.213
10,2010-12-13,@,Northwestern,REG (Non-Conf),L,65,81,"",89.6,111.6,72.6,.526,.351,.456,57.1,40.9,8.3,9.4,.430,16.4,34.3,.281,.586,11.4,20.0,.224
11,2010-12-19,"",Army,REG (Non-Conf),W,91,85,"",113.8,106.3,80.0,.582,.309,.648,62.3,73.3,11.3,8.1,.636,23.9,48.1,.382,.549,15.6,26.5,.083
12,2010-12-28,@,NJIT,REG (Non-Conf),W,89,82,"",114.1,105.1,78.0,.918,.429,.632,55.4,79.2,15.4,12.8,.592,19.5,31.3,.633,.571,18.7,21.2,.159
13,2010-12-30,@,Navy,REG (Non-Conf),W,96,86,"",103.1,92.3,93.1,.741,.328,.612,58.1,63.3,10.7,8.3,.578,22.7,24.2,.500,.472,15.2,14.6,.268
