Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-11,N,Tennessee State,REG (Non-Conf),L,64,78,"",84.3,102.7,75.9,.509,.528,.486,40.3,75.0,6.6,2.7,.462,20.5,15.8,.283,.465,15.7,35.9,.439
2,2016-11-12,@,Santa Clara,REG (Non-Conf),W,63,58,"",88.3,81.3,71.3,.375,.161,.477,47.5,43.5,2.8,6.3,.438,15.4,21.9,.250,.438,21.6,24.1,.161
3,2016-11-13,N,Northern Arizona,REG (Non-Conf),W,89,76,"",113.4,96.8,78.5,.356,.424,.645,56.7,65.6,6.4,11.8,.653,18.8,28.0,.203,.470,13.8,22.9,.212
4,2016-11-17,"","",REG (Non-Conf),W,89,75,"",121.9,102.7,73.0,.517,.350,.596,50.7,64.5,6.8,4.9,.575,14.8,34.3,.333,.555,16.0,32.4,.063
5,2016-11-21,@,Sacramento State,REG (Non-Conf),W,81,72,"",109.7,97.5,73.8,.310,.276,.609,55.2,51.7,4.1,15.4,.569,19.4,29.6,.259,.425,10.7,27.5,.224
6,2016-11-24,N,Weber State,REG (Non-Conf),L,58,86,"",86.8,128.8,66.8,.447,.213,.509,39.3,83.3,0.0,6.5,.426,17.4,6.7,.383,.670,12.4,23.1,.196
7,2016-11-25,N,Drake,REG (Non-Conf),W,64,58,"",104.1,94.4,61.5,.265,.449,.580,61.7,66.7,8.1,9.4,.582,24.6,43.5,.143,.500,15.4,20.8,.160
8,2016-11-26,N,Oakland,REG (Non-Conf),L,66,79,"",90.4,108.3,73.0,.246,.277,.455,50.8,68.0,9.6,12.5,.415,16.2,36.4,.185,.536,16.0,33.3,.339
9,2016-12-03,@,Idaho,REG (Non-Conf),L,66,68,"",96.7,99.6,68.3,.339,.464,.507,45.8,59.1,8.8,8.3,.473,14.5,25.0,.232,.556,17.0,29.6,.148
10,2016-12-10,@,California,REG (Non-Conf),L,61,86,"",80.2,113.1,76.0,.346,.192,.504,48.1,60.9,3.9,5.9,.500,25.8,17.9,.173,.660,21.4,16.7,.302
11,2016-12-14,@,North Dakota State,REG (Non-Conf),L,70,74,"",101.7,107.5,68.8,.490,.451,.557,55.4,47.8,4.4,11.1,.529,19.3,32.1,.314,.571,16.0,21.4,.367
12,2016-12-17,"","",REG (Non-Conf),W,87,64,"",114.0,83.9,76.3,.446,.339,.641,55.4,69.0,13.1,2.9,.598,17.1,25.0,.357,.423,18.7,21.6,.138
13,2016-12-22,@,Air Force,REG (Non-Conf),L,67,77,"",92.8,106.6,72.2,.250,.359,.468,47.1,40.0,9.7,3.6,.422,13.3,25.0,.203,.592,21.6,23.3,.388
14,2016-12-28,@,Seattle,REG (Non-Conf),W,72,65,"",95.3,86.1,75.5,.351,.368,.541,53.1,66.7,7.9,18.8,.526,24.0,34.5,.211,.466,21.3,31.4,.190
15,2016-12-31,"",Utah Valley,REG (Non-Conf),W,83,69,"",111.7,92.9,74.3,.371,.242,.569,50.0,53.3,10.8,2.4,.540,12.1,27.3,.258,.446,17.5,29.7,.169
16,2017-01-04,"",UC Santa Barbara,REG (Conf),W,73,47,"",104.1,67.0,70.2,.226,.355,.532,51.4,64.3,12.8,11.9,.516,12.7,21.4,.145,.328,18.8,28.6,.155
17,2017-01-07,"",Cal Poly,REG (Conf),W,68,64,"",102.7,96.7,66.2,.652,.261,.564,45.9,43.5,6.0,5.7,.533,16.6,20.8,.413,.438,10.1,37.8,.108
18,2017-01-12,@,UC Riverside,REG (Conf),L,55,61,"",72.1,80.0,76.2,.262,.431,.376,47.1,57.9,7.9,8.8,.338,15.1,22.7,.169,.479,25.5,8.3,.340
19,2017-01-14,@,Cal State Northridge,REG (Conf),W,71,68,"",93.5,89.6,75.9,.273,.255,.571,50.9,46.4,7.9,5.7,.545,23.4,14.8,.200,.449,20.1,16.7,.490
20,2017-01-21,@,Hawaii,REG (Conf),W,76,70,"",106.8,98.4,71.2,.725,.275,.554,55.9,50.0,2.8,8.3,.520,10.4,23.3,.451,.471,13.2,10.3,.431
21,2017-01-28,"",UC Irvine,REG (Conf),W,74,65,"",100.4,88.2,73.7,1.022,.222,.553,39.4,44.4,8.1,1.9,.433,14.1,11.1,.778,.391,13.5,41.0,.159
22,2017-02-02,@,Cal Poly,REG (Conf),L,70,74,"",101.8,107.7,68.7,.382,.218,.539,58.9,36.0,8.7,6.5,.491,16.7,34.6,.291,.536,13.4,20.0,.273
