Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2021-11-09,"",North Carolina Central,REG (Non-Conf),W,70,60,"",101.2,86.7,69.2,.362,.466,.515,45.6,58.3,18.8,12.5,.466,13.9,25.7,.276,.474,23.9,33.3,.086
2,2021-11-12,N,Utah State,REG (Non-Conf),L,74,85,"",107.5,123.4,68.9,.179,.493,.509,43.5,70.4,11.6,7.9,.507,8.8,25.6,.090,.625,14.5,26.9,.268
3,2021-11-16,"",Georgia State,REG (Non-Conf),W,94,78,"",125.8,104.4,74.7,.389,.537,.735,50.0,72.7,13.4,4.8,.759,15.8,11.5,.222,.523,14.9,26.2,.154
4,2021-11-20,@,Drake,REG (Non-Conf),L,70,73,"",100.6,104.9,69.6,.311,.328,.500,43.7,53.8,12.9,6.1,.484,12.5,27.0,.180,.508,17.0,38.2,.180
5,2021-11-22,"",Hofstra,REG (Non-Conf),W,81,68,"",124.4,104.5,65.1,.088,.509,.682,58.2,78.8,4.6,7.7,.693,15.6,22.7,.035,.525,8.5,18.2,.066
6,2021-11-25,N,Maryland,REG (Non-Conf),L,80,86,"",101.7,109.3,78.7,.308,.338,.537,43.8,46.7,8.9,5.9,.523,12.9,14.3,.185,.579,16.9,20.7,.351
7,2021-11-27,N,Mississippi State,REG (Non-Conf),L,71,82,OT,100.0,115.5,63.1,.246,.492,.521,31.1,57.7,14.1,7.5,.492,11.7,14.7,.180,.573,20.5,48.1,.345
8,2021-12-01,@,Wofford,REG (Non-Conf),W,73,64,"",116.4,102.0,62.7,.289,.400,.713,53.1,50.0,6.4,0.0,.711,19.0,11.1,.200,.509,14.0,22.6,.105
9,2021-12-05,@,Northern Iowa,REG (Non-Conf),W,60,52,"",90.5,78.4,66.3,.083,.450,.481,52.4,54.2,10.6,3.2,.475,11.4,12.5,.050,.443,16.1,6.5,.094
10,2021-12-11,"",Toledo,REG (Non-Conf),W,72,69,"",103.4,99.1,69.6,.371,.516,.494,46.7,77.3,11.5,2.6,.460,8.8,20.9,.242,.559,16.1,18.8,.051
11,2021-12-17,N,NC State,REG (Non-Conf),W,83,74,"",113.2,100.9,73.4,.305,.322,.614,48.4,61.3,6.8,7.7,.585,12.9,15.4,.237,.434,8.3,28.9,.344
12,2021-12-19,"",Old Dominion,REG (Non-Conf),W,67,61,"",102.5,93.3,65.4,.786,.571,.581,42.0,70.6,7.6,8.3,.476,16.0,17.9,.643,.360,9.5,41.5,.176
13,2021-12-22,"",Bucknell,REG (Non-Conf),W,81,50,"",120.2,74.2,67.4,.094,.438,.606,58.3,64.7,20.8,8.3,.602,10.7,25.9,.063,.436,22.2,15.2,.036
14,2021-12-30,"",Saint Joseph's,REG (Conf),L,56,83,"",72.9,108.0,76.9,.167,.458,.360,39.2,50.0,11.7,7.9,.319,6.0,14.3,.139,.583,17.9,20.0,.217
15,2022-01-02,@,Saint Louis,REG (Conf),L,69,76,"",92.0,101.3,75.0,.308,.308,.463,57.9,62.5,9.3,4.3,.415,12.9,33.3,.231,.462,10.7,20.0,.227
16,2022-01-05,"",Massachusetts,REG (Conf),W,80,72,"",111.2,100.1,71.9,.259,.379,.614,51.7,67.7,15.3,0.0,.603,16.6,23.1,.172,.533,18.6,26.5,.115
17,2022-01-14,"",Davidson,REG (Conf),L,84,87,"",122.5,126.9,68.6,.328,.525,.596,33.3,39.3,13.1,6.9,.557,6.6,18.2,.262,.652,19.1,45.8,.250
18,2022-01-18,@,Fordham,REG (Conf),W,83,70,"",115.9,97.8,71.6,.397,.397,.602,44.6,44.8,12.6,12.5,.569,13.8,25.8,.293,.604,27.8,32.0,.113
19,2022-01-22,@,La Salle,REG (Conf),W,64,56,"",96.8,84.7,66.1,.321,.358,.524,38.5,50.0,18.1,5.0,.481,10.3,6.5,.245,.409,20.7,32.4,.200
20,2022-01-25,@,Rhode Island,REG (Conf),W,70,63,"",102.0,91.8,68.6,.313,.453,.476,53.9,73.9,8.7,2.4,.414,8.7,28.9,.266,.450,13.2,21.1,.150
21,2022-01-29,"",VCU,REG (Conf),L,62,64,"",91.0,93.9,68.2,.339,.355,.431,50.0,45.5,17.6,6.7,.387,15.3,39.0,.226,.545,23.6,33.3,.073
22,2022-02-01,@,Duquesne,REG (Conf),W,74,57,"",120.3,92.7,61.5,.269,.462,.631,48.4,73.1,13.0,10.0,.625,14.6,24.0,.173,.426,12.3,35.1,.082
23,2022-02-04,"",St. Bonaventure,REG (Conf),W,71,61,"",113.1,97.2,62.8,.273,.418,.571,60.0,57.7,14.3,3.2,.527,12.7,33.3,.236,.557,17.8,14.3,.038
24,2022-02-07,"",George Mason,REG (Conf),W,62,59,"",98.1,93.4,63.2,.179,.589,.510,37.5,54.5,17.4,11.8,.491,9.0,11.4,.125,.450,20.7,31.0,.280
25,2022-02-09,@,George Mason,REG (Conf),L,84,87,OT,110.4,114.3,67.6,.270,.413,.591,47.9,53.3,5.3,8.1,.571,15.5,18.8,.190,.521,8.2,28.2,.183
26,2022-02-12,"",La Salle,REG (Conf),W,77,63,"",115.2,94.3,66.8,.400,.327,.588,55.6,65.4,7.5,6.5,.536,12.1,23.3,.327,.500,15.5,15.2,.167
27,2022-02-18,@,VCU,REG (Conf),L,57,77,"",88.3,119.3,64.6,.327,.455,.448,43.5,60.0,4.6,2.1,.418,11.2,22.2,.200,.508,9.1,33.3,.246
28,2022-02-22,@,George Washington,REG (Conf),W,84,71,"",125.1,105.8,67.1,.315,.444,.677,54.0,50.0,4.5,2.5,.648,12.7,12.0,.259,.476,5.5,18.4,.175
29,2022-02-25,"",Saint Louis,REG (Conf),W,68,66,"",107.4,104.2,63.3,.426,.362,.602,44.4,34.8,14.2,11.9,.553,15.0,20.8,.340,.491,18.4,36.7,.218
30,2022-03-01,"",Dayton,REG (Conf),L,53,55,"",80.3,83.3,66.0,.214,.286,.429,41.3,40.0,12.1,17.1,.393,12.7,14.7,.161,.438,18.8,27.6,.107
31,2022-03-04,@,St. Bonaventure,REG (Conf),L,65,72,"",102.5,113.5,63.4,.228,.474,.514,56.6,64.0,9.5,2.4,.500,12.5,29.6,.140,.582,9.0,15.4,.145
32,2022-03-10,N,Rhode Island,CTOURN,W,64,59,"",92.2,85.0,69.4,.702,.426,.511,42.0,66.7,13.0,4.7,.447,12.6,9.4,.468,.433,17.3,29.7,.117
33,2022-03-11,N,VCU,CTOURN,W,75,64,"",111.5,95.2,67.2,.681,.404,.603,50.0,50.0,14.9,3.4,.521,15.0,19.2,.553,.569,22.4,19.2,.118
34,2022-03-12,N,Dayton,CTOURN,W,68,64,"",105.7,99.4,64.4,.305,.271,.503,48.4,52.0,10.9,5.9,.458,6.9,21.2,.237,.509,13.0,20.7,.167
35,2022-03-13,N,Davidson,CTOURN,W,64,62,"",99.5,96.4,64.3,.353,.314,.537,50.8,36.4,7.8,0.0,.480,14.4,10.7,.294,.461,10.6,12.9,.294
