Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2017-11-10,"",UT Martin,REG (Non-Conf),W,102,91,OT,122.7,109.5,73.9,.493,.551,.599,50.0,61.8,8.4,2.6,.572,12.4,38.9,.333,.617,22.8,34.6,.188
2,2017-11-13,"",Southern,REG (Non-Conf),W,83,74,"",108.8,97.0,76.3,.226,.435,.605,44.4,66.7,6.6,18.6,.573,13.8,12.9,.194,.456,13.3,31.7,.176
3,2017-11-16,@,Morehead State,REG (Non-Conf),L,83,86,"",104.6,108.4,79.3,.508,.356,.567,33.3,51.9,13.9,14.9,.517,13.1,13.9,.373,.515,20.7,47.2,.292
4,2017-11-19,@,Illinois,REG (Non-Conf),L,74,91,"",91.5,112.6,80.9,.464,.518,.541,45.3,58.3,1.2,4.8,.518,21.8,18.2,.286,.487,5.3,33.3,.208
5,2017-11-22,"",North Carolina Central,REG (Non-Conf),W,92,84,"",122.1,111.5,75.3,.344,.459,.648,50.0,60.6,5.3,16.2,.631,12.3,15.4,.246,.629,15.1,20.0,.097
6,2017-11-26,"","",REG (Non-Conf),W,106,70,"",115.0,75.9,92.2,.451,.423,.615,59.8,72.2,16.3,14.3,.570,14.8,29.7,.352,.438,21.7,15.6,.082
7,2017-11-29,@,William & Mary,REG (Non-Conf),L,104,114,"",124.8,136.8,83.3,.268,.380,.650,45.9,48.6,8.4,9.5,.606,13.0,21.9,.254,.729,14.5,27.6,.171
8,2017-12-02,"",Akron,REG (Non-Conf),W,86,64,"",106.5,79.2,80.8,.313,.453,.585,57.7,56.7,12.4,12.8,.547,21.4,44.4,.250,.429,23.4,28.6,.159
9,2017-12-05,"",Chattanooga,REG (Non-Conf),W,70,66,"",89.1,84.0,78.6,.266,.250,.486,39.4,24.1,5.1,26.8,.461,14.3,11.1,.172,.418,21.6,31.4,.246
10,2017-12-09,@,Toledo,REG (Non-Conf),W,93,87,"",116.2,108.7,80.0,.426,.279,.569,47.2,23.5,10.0,13.6,.544,10.9,30.8,.279,.516,18.6,33.3,.393
11,2017-12-16,"",Ohio,REG (Non-Conf),W,99,96,OT,108.0,104.8,81.5,.492,.460,.637,48.1,71.0,7.6,22.6,.571,17.1,9.7,.429,.494,12.4,26.1,.169
12,2017-12-19,@,Xavier,REG (Non-Conf),L,77,81,"",95.1,100.0,81.0,.232,.507,.503,39.7,70.4,9.9,7.3,.471,13.5,16.7,.174,.492,20.1,29.0,.390
13,2017-12-22,"",Eastern Kentucky,REG (Non-Conf),W,91,71,"",120.3,93.8,75.7,.291,.455,.727,56.3,67.6,7.9,23.5,.718,23.3,31.8,.218,.426,12.3,31.0,.108
14,2017-12-28,"",Southern Mississippi,REG (Conf),W,85,66,"",109.5,85.1,77.6,.269,.478,.563,65.2,71.0,10.3,14.9,.537,17.5,40.6,.194,.517,18.6,11.8,.085
15,2017-12-30,"",Louisiana Tech,REG (Conf),W,78,65,"",103.0,85.9,75.7,.404,.351,.574,46.9,60.0,9.2,17.5,.509,15.0,13.8,.351,.464,22.5,25.7,.232
16,2018-01-06,"",Western Kentucky,REG (Conf),L,87,112,"",105.9,136.3,82.2,.257,.529,.554,36.2,89.3,7.3,13.8,.529,8.2,15.8,.186,.674,12.4,38.7,.208
17,2018-01-11,@,Charlotte,REG (Conf),W,91,83,"",108.5,99.0,83.9,.313,.463,.591,43.7,46.9,10.7,5.9,.545,15.4,21.2,.269,.470,17.4,36.8,.299
18,2018-01-13,@,Old Dominion,REG (Conf),L,76,82,"",102.2,110.3,74.4,.350,.450,.543,42.0,62.5,5.4,6.3,.475,12.5,17.1,.317,.492,11.7,32.4,.361
19,2018-01-18,"",Middle Tennessee,REG (Conf),W,73,63,"",98.3,84.9,74.2,.583,.479,.595,46.0,81.8,12.1,18.8,.563,20.7,17.9,.396,.444,21.8,31.4,.129
20,2018-01-20,"",UAB,REG (Conf),W,86,78,OT,96.8,87.8,79.0,.250,.514,.534,47.6,70.4,11.3,11.8,.472,15.7,10.8,.250,.493,16.6,22.2,.068
21,2018-01-27,@,Western Kentucky,REG (Conf),L,74,85,"",93.7,107.6,79.0,.219,.500,.524,41.4,53.8,6.3,10.0,.484,14.5,13.2,.188,.516,14.7,25.0,.317
22,2018-02-01,@,UTSA,REG (Conf),L,77,81,"",94.6,99.5,81.4,.270,.397,.542,38.4,48.3,12.3,11.9,.524,16.5,8.1,.175,.475,13.0,38.8,.049
23,2018-02-03,@,UTEP,REG (Conf),W,74,65,"",97.3,85.5,76.1,.339,.593,.540,49.3,48.0,11.8,5.3,.508,16.0,17.6,.237,.458,20.3,20.0,.186
24,2018-02-08,"",Florida International,REG (Conf),W,76,66,"",101.3,88.0,75.0,.241,.517,.588,58.7,57.1,2.7,15.4,.569,22.7,28.6,.172,.397,5.9,23.4,.176
25,2018-02-10,"",Florida Atlantic,REG (Conf),W,79,68,"",104.4,89.9,75.7,.212,.561,.544,54.2,78.6,5.3,12.1,.515,17.1,34.2,.167,.390,11.2,28.9,.151
26,2018-02-15,@,Rice,REG (Conf),W,93,80,"",124.7,107.3,74.6,.283,.400,.683,50.0,55.9,4.0,10.3,.675,11.7,14.8,.200,.486,10.3,26.8,.188
27,2018-02-17,@,North Texas,REG (Conf),W,74,72,"",109.0,106.1,67.9,.346,.404,.611,41.5,53.6,8.8,15.2,.606,12.9,4.3,.212,.541,13.1,30.0,.098
28,2018-02-22,"",Old Dominion,REG (Conf),L,79,84,"",101.8,108.2,77.6,.255,.418,.641,40.7,70.0,7.7,18.8,.609,22.6,12.5,.218,.500,14.0,40.0,.167
29,2018-02-24,"",Charlotte,REG (Conf),W,103,75,"",131.8,96.0,78.1,.181,.528,.659,47.3,61.5,11.5,12.8,.653,8.2,17.6,.125,.455,14.8,27.5,.209
