Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2014-11-14,"",Mississippi Valley State,REG (Non-Conf),W,116,65,"",143.6,80.5,80.8,.627,.390,.757,67.5,51.3,11.1,5.6,.754,19.9,55.6,.458,.377,11.7,26.0,.137
2,2014-11-17,"",Texas Southern,REG (Non-Conf),W,83,64,"",117.6,90.7,70.6,.286,.268,.653,50.0,53.1,11.3,21.4,.661,17.0,24.1,.161,.474,17.6,25.8,.155
3,2014-11-20,"",SMU,REG (Non-Conf),W,74,68,"",109.9,101.0,67.3,.431,.569,.530,40.3,76.2,8.9,2.7,.466,7.9,20.0,.345,.618,25.4,33.3,.098
4,2014-11-22,"",Lamar,REG (Non-Conf),W,85,72,"",124.8,105.7,68.1,.407,.339,.604,55.7,43.3,7.3,2.6,.585,11.3,40.0,.271,.540,15.4,29.0,.081
5,2014-11-24,"",Eastern Washington,REG (Non-Conf),L,86,88,"",113.5,116.1,75.8,.492,.305,.591,46.9,53.6,7.9,4.3,.534,15.2,32.3,.390,.565,15.8,39.4,.290
6,2014-11-28,"",UNC Greensboro,REG (Non-Conf),W,87,79,"",122.4,111.2,71.1,.518,.429,.623,60.7,46.4,11.3,7.5,.580,15.7,41.4,.393,.603,15.3,21.9,.048
7,2014-12-02,"",Pittsburgh,REG (Non-Conf),W,81,69,"",123.8,105.5,65.4,.213,.279,.603,46.1,51.5,7.6,6.5,.598,10.6,38.7,.131,.410,12.3,48.9,.139
8,2014-12-06,"",Savannah State,REG (Non-Conf),W,95,49,"",136.7,70.5,69.5,.463,.389,.721,67.8,67.7,11.5,11.8,.667,17.5,50.0,.426,.366,19.2,21.6,.143
9,2014-12-09,N,Louisville,REG (Non-Conf),L,74,94,"",92.8,117.9,79.7,.230,.328,.547,38.5,48.3,7.5,5.4,.541,21.9,24.2,.131,.494,11.6,51.1,.203
10,2014-12-13,"",Grand Canyon,REG (Non-Conf),W,94,66,"",129.7,91.1,72.5,.360,.400,.535,59.3,45.5,2.8,9.8,.507,4.4,42.5,.240,.403,7.5,24.4,.179
11,2014-12-20,N,Butler,REG (Non-Conf),W,82,73,"",103.8,92.4,79.0,.268,.239,.512,56.3,36.7,7.6,11.3,.479,12.1,31.6,.197,.413,9.1,21.4,.232
12,2014-12-22,"",New Orleans,REG (Non-Conf),W,79,59,"",112.8,84.2,70.1,.453,.396,.613,52.9,51.7,4.3,12.7,.613,15.7,24.1,.264,.404,9.8,26.8,.059
13,2014-12-27,N,Georgetown,REG (Non-Conf),L,87,91,OT,108.9,113.9,71.0,.361,.508,.609,50.7,53.6,8.8,7.1,.566,18.3,26.7,.295,.566,12.0,29.7,.206
14,2014-12-31,@,Nebraska,REG (Conf),W,70,65,"",101.3,94.1,69.1,.283,.400,.514,59.2,48.1,2.9,4.9,.508,13.9,29.4,.150,.449,9.4,13.5,.203
15,2015-01-05,@,Michigan State,REG (Conf),L,50,70,"",78.3,109.6,63.9,.217,.400,.378,34.3,47.1,6.3,2.2,.325,8.3,20.5,.183,.508,14.0,48.4,.150
16,2015-01-10,"",Ohio State,REG (Conf),W,69,66,"",100.6,96.3,68.6,.509,.327,.505,55.7,40.9,2.9,15.2,.436,17.0,42.4,.382,.366,5.9,34.8,.254
17,2015-01-13,"",Penn State,REG (Conf),W,76,73,"",110.8,106.4,68.6,.382,.382,.585,45.2,61.5,5.8,2.4,.555,12.2,20.7,.273,.500,11.2,33.3,.106
18,2015-01-18,@,Illinois,REG (Conf),W,80,74,"",120.1,111.1,66.6,.357,.446,.611,53.7,59.3,7.5,7.1,.580,12.1,27.6,.268,.582,14.1,16.0,.182
19,2015-01-22,"",Maryland,REG (Conf),W,89,70,"",136.7,107.5,65.1,.360,.440,.760,55.3,40.0,6.1,9.1,.750,14.6,15.8,.280,.604,15.8,17.9,.113
20,2015-01-25,@,Ohio State,REG (Conf),L,70,82,"",111.6,130.7,62.7,.160,.500,.651,52.4,34.6,1.6,0.0,.640,21.8,27.3,.120,.670,10.5,20.0,.208
