Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2013-11-08,N,New Mexico State,REG (Non-Conf),W,70,64,"",111.6,102.0,62.8,.377,.472,.560,38.4,36.4,3.2,9.1,.509,12.6,25.0,.302,.355,10.8,51.2,.455
2,2013-11-10,@,Hawaii,REG (Non-Conf),L,68,78,"",99.9,114.6,68.0,.596,.489,.564,39.6,30.0,5.9,6.3,.511,15.4,20.7,.426,.519,16.3,37.5,.434
3,2013-11-11,N,Tennessee State,REG (Non-Conf),W,63,52,"",91.8,75.8,68.6,.364,.345,.488,49.3,47.6,7.3,10.0,.418,13.4,24.2,.309,.341,15.0,26.5,.143
4,2013-11-17,"",Alabama A&M,REG (Non-Conf),W,73,69,"",106.4,100.6,68.2,.792,.396,.553,57.4,63.6,4.4,3.3,.552,14.3,23.3,.417,.508,9.6,15.8,.153
5,2013-11-20,"",North Dakota State,REG (Non-Conf),L,74,83,"",104.1,116.8,71.1,.642,.434,.535,51.8,30.4,12.7,0.0,.472,15.8,32.3,.453,.642,17.1,24.0,.283
6,2013-11-26,"",Oakland,REG (Non-Conf),W,99,88,"",130.1,115.7,76.1,.857,.429,.718,60.0,53.6,2.6,3.6,.663,18.8,30.4,.694,.593,13.7,18.8,.444
7,2013-11-29,"",Cornell,REG (Non-Conf),W,83,70,"",120.0,101.2,69.2,.760,.200,.610,57.8,37.0,10.1,27.3,.560,16.0,40.7,.540,.524,16.4,29.7,.063
8,2013-12-07,@,Northwestern,REG (Non-Conf),L,35,51,"",55.8,81.3,62.7,.610,.366,.331,46.4,60.0,6.4,25.0,.256,20.9,14.7,.341,.355,11.2,22.9,.218
9,2013-12-15,@,Missouri,REG (Non-Conf),L,60,66,"",88.4,97.3,67.8,.200,.343,.391,50.8,47.6,11.8,13.3,.336,8.4,32.5,.186,.565,20.3,17.4,.304
10,2013-12-18,@,Drake,REG (Non-Conf),L,68,71,"",103.5,108.0,65.7,.453,.340,.528,52.5,37.5,6.1,7.5,.500,14.6,32.3,.283,.519,13.7,25.0,.278
11,2013-12-21,"",Prairie View A&M,REG (Non-Conf),W,92,53,"",124.6,71.8,73.9,.466,.345,.649,58.5,51.5,9.5,0.0,.638,13.4,29.6,.310,.377,20.8,21.1,.245
12,2014-01-02,"","",REG (Non-Conf),W,83,47,"",115.7,65.5,71.8,.350,.383,.593,59.7,74.1,16.7,6.7,.525,14.6,42.3,.333,.297,20.1,29.3,.203
13,2014-01-08,"",Toledo,REG (Conf),W,87,76,"",116.2,101.5,74.9,.854,.313,.645,43.5,31.0,4.0,8.7,.667,15.1,17.9,.479,.404,9.9,39.0,.309
14,2014-01-11,@,Miami (OH),REG (Conf),W,78,77,OT,116.1,114.6,59.7,.659,.439,.725,50.0,56.5,1.5,7.0,.659,22.9,11.1,.585,.484,7.8,29.4,.274
15,2014-01-14,@,Eastern Michigan,REG (Conf),L,37,56,"",58.0,87.8,63.8,.381,.476,.373,55.7,66.7,12.5,10.3,.345,34.4,37.9,.190,.426,19.5,28.1,.340
16,2014-01-19,"",Bowling Green,REG (Conf),L,64,69,"",91.7,98.8,69.8,.408,.367,.547,56.5,68.2,8.6,21.4,.510,23.5,29.6,.286,.483,15.2,22.9,.183
17,2014-01-23,@,Kent State,REG (Conf),W,75,59,"",105.6,83.1,71.0,.423,.327,.600,56.7,53.8,7.0,8.3,.567,24.3,39.1,.308,.377,12.0,34.1,.154
18,2014-01-26,"",Ball State,REG (Conf),W,62,53,"",88.7,75.8,69.9,.592,.184,.494,51.5,27.8,15.7,14.8,.388,20.3,29.0,.490,.350,25.0,28.6,.360
19,2014-01-29,@,Buffalo,REG (Conf),L,63,84,"",86.4,115.2,72.9,.245,.377,.532,35.6,56.0,13.7,9.3,.538,22.3,11.1,.113,.563,17.3,43.8,.188
20,2014-02-01,"",Central Michigan,REG (Conf),W,75,72,"",118.2,113.5,63.4,.380,.400,.635,68.2,50.0,11.0,11.8,.570,19.2,50.0,.360,.511,13.3,16.7,.543
21,2014-02-05,"",Ohio,REG (Conf),W,90,74,"",127.8,105.1,70.4,.745,.277,.707,47.6,50.0,11.4,6.5,.681,14.7,15.8,.553,.620,21.3,26.1,.130
22,2014-02-09,@,Northern Illinois,REG (Conf),W,74,71,"",112.1,107.5,66.0,.340,.321,.601,56.9,35.7,3.0,6.1,.604,17.4,35.7,.189,.536,13.4,23.3,.218
23,2014-02-12,"",Akron,REG (Conf),W,57,54,"",88.3,83.7,64.2,.435,.326,.514,50.8,57.9,9.3,9.4,.446,23.4,30.0,.348,.389,19.6,31.4,.222
24,2014-02-15,"",Miami (OH),REG (Conf),W,68,57,"",93.3,78.2,72.9,.860,.395,.561,65.5,47.4,9.6,20.0,.465,21.9,32.0,.651,.429,22.7,9.1,.161
25,2014-02-19,@,Ohio,REG (Conf),W,73,63,"",111.2,95.9,65.7,.304,.268,.570,56.4,35.7,15.2,0.0,.554,16.9,40.7,.196,.538,21.8,28.6,.113
26,2014-02-23,"",Eastern Michigan,REG (Conf),W,75,67,"",106.0,94.7,70.7,1.000,.364,.578,58.7,44.4,7.1,4.9,.466,19.8,44.0,.773,.468,14.4,31.6,.127
27,2014-02-26,@,Ball State,REG (Conf),W,88,81,OT,113.5,104.4,68.9,.500,.279,.523,48.1,56.7,10.3,8.3,.478,8.7,32.6,.338,.532,18.2,32.4,.242
28,2014-03-01,@,Toledo,REG (Conf),L,85,96,OT,109.7,123.9,69.2,.393,.411,.640,43.3,56.7,7.7,6.7,.607,20.4,28.0,.304,.500,12.7,45.7,.500
