Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-12,@,Creighton,REG (Non-Conf),L,57,71,"",86.9,108.2,65.6,.069,.431,.476,44.4,58.3,7.6,9.1,.491,20.0,23.5,.000,.480,15.0,31.0,.490
2,2010-11-14,@,Iowa State,REG (Non-Conf),L,47,74,"",67.8,106.8,69.3,.220,.373,.361,42.3,43.8,11.5,9.8,.297,19.7,23.8,.203,.537,15.7,31.0,.296
3,2010-11-16,@,Northern Arizona,REG (Non-Conf),L,46,74,"",65.3,105.1,70.4,.440,.360,.380,47.5,73.3,8.5,17.1,.340,24.9,31.3,.240,.550,22.7,33.3,.380
4,2010-11-20,"",Kennesaw State,REG (Non-Conf),W,74,59,"",104.0,82.9,71.2,.436,.273,.557,50.0,42.3,18.3,14.7,.527,18.4,26.7,.291,.440,22.1,26.7,.300
5,2010-11-22,@,Loyola Chicago,REG (Non-Conf),L,46,74,"",70.4,113.3,65.3,.489,.319,.397,45.2,43.8,7.7,10.3,.383,24.7,33.3,.213,.489,16.1,34.8,.596
6,2010-11-27,@,UCF,REG (Non-Conf),L,48,84,"",68.7,120.2,69.9,.086,.310,.398,36.7,70.0,8.6,8.6,.414,20.9,16.2,.000,.632,15.7,30.4,.321
7,2010-11-30,@,Tulane,REG (Non-Conf),L,69,84,"",96.1,117.0,71.8,.489,.267,.622,44.0,66.7,11.1,15.2,.656,29.3,27.3,.222,.560,19.3,42.9,.560
8,2010-12-11,@,Arkansas State,REG (Non-Conf),L,53,77,"",75.8,110.2,69.9,.345,.418,.414,42.4,36.8,4.3,9.1,.391,17.9,20.0,.182,.540,17.8,32.3,.460
9,2010-12-14,@,Mississippi State,REG (Non-Conf),L,46,67,"",66.5,96.9,69.2,.113,.435,.352,40.8,38.9,11.6,11.6,.339,16.6,26.8,.065,.482,20.5,40.0,.211
10,2010-12-16,"","",REG (Non-Conf),W,54,49,"",68.8,62.4,78.5,1.000,.326,.398,59.6,40.0,7.6,18.8,.337,23.6,38.2,.500,.262,16.6,27.3,.231
11,2010-12-20,"",Belmont,REG (Non-Conf),L,53,66,"",83.7,104.2,63.3,.383,.404,.477,55.0,58.8,12.6,28.1,.404,24.5,41.4,.319,.491,17.3,32.3,.218
12,2010-12-22,@,SMU,REG (Non-Conf),L,38,49,"",67.0,86.4,56.7,.120,.340,.360,54.9,57.1,8.8,23.5,.330,19.7,33.3,.100,.423,21.5,14.3,.410
13,2010-12-30,"","",REG (Non-Conf),W,61,53,"",85.9,74.6,71.0,.510,.294,.481,50.0,59.1,12.7,10.6,.461,19.1,31.3,.275,.331,19.2,35.7,.154
14,2011-01-04,"",Jackson State,REG (Conf),L,52,58,OT,73.6,82.1,62.8,.680,.320,.393,48.4,33.3,15.6,6.5,.390,23.2,36.8,.260,.451,28.1,34.6,.512
15,2011-01-06,"",Grambling State,REG (Conf),W,50,47,"",72.5,68.2,69.0,.907,.256,.406,52.6,46.2,11.6,19.0,.337,18.5,33.3,.488,.309,25.5,20.8,.383
16,2011-01-08,@,ArkansasâPine Bluff,REG (Conf),W,68,62,OT,92.8,84.7,65.1,.827,.365,.469,47.1,58.8,5.5,12.8,.375,16.2,35.1,.558,.363,19.8,39.4,.490
17,2011-01-10,@,Mississippi Valley State,REG (Conf),L,70,74,"",99.5,105.2,70.4,.375,.339,.531,44.4,48.0,12.8,3.3,.491,19.5,29.4,.268,.651,24.1,30.0,.419
18,2011-01-15,@,Alabama A&M,REG (Conf),L,60,75,"",92.4,115.5,65.0,.479,.333,.509,34.6,36.4,13.9,0.0,.500,20.3,26.7,.250,.578,19.7,54.5,.314
19,2011-01-22,"",Southern,REG (Conf),L,52,64,"",78.3,96.3,66.5,.500,.462,.404,49.2,61.1,12.0,0.0,.394,18.9,38.9,.212,.543,27.4,36.0,.277
20,2011-01-24,"",Alcorn State,REG (Conf),W,81,68,"",102.1,85.7,79.4,.362,.362,.501,55.1,73.3,11.3,11.9,.478,17.4,48.6,.217,.421,23.1,37.5,.351
21,2011-01-29,@,Prairie View A&M,REG (Conf),L,61,69,"",88.2,99.8,69.2,.667,.456,.406,52.9,29.4,10.1,24.2,.333,14.8,46.2,.404,.490,19.9,38.7,.400
22,2011-01-31,@,Texas Southern,REG (Conf),L,59,73,"",87.2,107.8,67.7,.400,.345,.451,55.0,66.7,7.4,9.1,.436,19.6,38.2,.200,.578,15.1,23.1,.275
23,2011-02-05,"",ArkansasâPine Bluff,REG (Conf),W,60,48,"",98.6,78.9,60.9,.574,.298,.501,52.8,90.5,16.4,20.0,.479,15.5,39.1,.319,.386,22.6,36.7,.318
24,2011-02-07,"",Mississippi Valley State,REG (Conf),W,90,63,"",121.1,84.8,74.3,.460,.175,.586,55.2,58.1,10.8,13.0,.516,15.4,53.1,.397,.393,23.4,42.9,.339
25,2011-02-12,"",Alabama A&M,REG (Conf),W,82,68,"",108.2,89.7,75.8,.648,.185,.581,62.8,53.6,9.2,13.6,.546,21.2,53.1,.426,.347,12.9,30.4,.403
26,2011-02-19,@,Southern,REG (Conf),W,63,50,"",95.6,75.9,65.9,.510,.196,.497,64.8,65.0,13.7,9.1,.412,20.2,47.8,.412,.411,19.9,22.6,.289
27,2011-02-21,@,Alcorn State,REG (Conf),W,62,53,"",93.6,80.0,66.2,.362,.319,.563,60.3,82.6,0.0,26.0,.585,24.6,33.3,.149,.311,7.6,23.9,.246
28,2011-02-26,"",Prairie View A&M,REG (Conf),W,68,61,"",104.9,94.1,64.9,.529,.235,.533,58.6,47.8,15.4,12.9,.500,19.0,46.7,.333,.488,24.7,28.6,.442
29,2011-02-28,"",Texas Southern,REG (Conf),W,60,48,"",100.7,80.6,59.6,.558,.256,.551,55.9,66.7,18.5,18.2,.535,22.7,44.4,.326,.378,23.7,34.4,.415
30,2011-03-03,@,Jackson State,REG (Conf),W,63,53,"",98.2,82.6,64.1,.674,.304,.519,59.6,55.0,7.8,9.1,.489,17.6,40.7,.391,.427,22.1,23.3,.250
31,2011-03-05,@,Grambling State,REG (Conf),L,73,74,"",102.4,103.8,71.3,.759,.172,.463,50.0,47.6,7.0,11.8,.397,8.1,33.3,.466,.500,12.6,32.4,.370
32,2011-03-10,N,Alabama A&M,CTOURN,W,81,61,"",113.6,85.5,71.3,.509,.164,.593,65.5,46.2,15.4,15.6,.518,18.0,45.8,.436,.500,23.6,19.4,.326
33,2011-03-11,N,Texas Southern,CTOURN,W,73,66,"",105.0,94.9,69.6,1.024,.341,.599,61.8,52.6,8.6,11.5,.549,23.8,37.0,.683,.500,17.8,14.3,.500
34,2011-03-12,N,Grambling State,CTOURN,W,65,48,"",103.6,76.5,62.7,.379,.190,.475,50.0,52.2,11.2,14.0,.431,8.1,33.3,.259,.330,17.3,35.1,.245
